"DateTime","4RH","1RV","2RV","3RH","Series 5","Series 6","Series 7"
"2025-09-04 17:46:00",1.10602,1.34635,5.58099,0.83447,,,
"2025-09-04 17:46:00",,1.34635,5.58099,0.83447,,,
"2025-09-04 17:46:00",,1.34635,5.58099,0.83447,,,
"2025-09-04 17:46:00",,,5.58099,0.83447,,,
"2025-09-04 17:46:00",,,5.58099,0.83447,,,
"2025-09-04 17:46:00",,,5.58099,0.83447,,,
"2025-09-04 17:46:00",,,,0.83447,,,
"2025-09-04 17:46:00",,,,0.83447,,,
"2025-09-04 17:46:00",,,,0.83447,,,
"2025-09-04 18:46:00",1.10542,1.31934,4.67599,0.85856,,,
"2025-09-04 18:46:00",1.10542,1.31934,4.67599,0.85856,,,
"2025-09-04 18:46:00",1.10542,1.31934,4.67599,0.85856,,,
"2025-09-04 18:46:00",,1.31934,,0.85856,,,
"2025-09-04 18:46:00",,1.31934,,0.85856,,,
"2025-09-04 18:46:00",,1.31934,,,,,
"2025-09-04 18:46:00",,1.31934,,,,,
"2025-09-04 18:46:00",,1.31934,,,,,
"2025-09-04 18:46:00",,1.31934,,,,,
"2025-09-04 19:46:00",1.12904,1.15136,4.24955,0.80055,,,
"2025-09-04 19:46:00",,1.15136,4.24955,0.80055,,,
"2025-09-04 19:46:00",,1.15136,4.24955,0.80055,,,
"2025-09-04 19:46:00",,1.15136,4.24955,0.80055,,,
"2025-09-04 19:46:00",,1.15136,4.24955,0.80055,,,
"2025-09-04 19:46:00",,1.15136,4.24955,0.80055,,,
"2025-09-04 19:46:00",,1.15136,4.24955,0.80055,,,
"2025-09-04 19:46:00",,1.15136,4.24955,0.80055,,,
"2025-09-04 19:46:00",,1.15136,4.24955,0.80055,,,
"2025-09-04 19:46:00",,1.15136,4.24955,0.80055,,,
"2025-09-04 19:46:00",,,,0.80055,,,
"2025-09-04 19:46:00",,,,0.80055,,,
"2025-09-04 20:46:00",1.14519,1.33241,4.40271,0.84743,,,
"2025-09-04 20:46:00",,1.33241,4.40271,0.84743,,,
"2025-09-04 20:46:00",,1.33241,4.40271,0.84743,,,
"2025-09-04 20:46:00",,1.33241,4.40271,0.84743,,,
"2025-09-04 20:46:00",,1.33241,4.40271,0.84743,,,
"2025-09-04 20:46:00",,1.33241,4.40271,0.84743,,,
"2025-09-04 20:46:00",,1.33241,,,,,
"2025-09-04 21:46:00",1.17396,1.3312,3.92199,0.86718,,,
"2025-09-04 21:46:00",,1.3312,3.92199,0.86718,,,
"2025-09-04 21:46:00",,1.3312,3.92199,0.86718,,,
"2025-09-04 21:46:00",,1.3312,3.92199,0.86718,,,
"2025-09-04 21:46:00",,1.3312,3.92199,0.86718,,,
"2025-09-04 21:46:00",,1.3312,,0.86718,,,
"2025-09-04 21:46:00",,1.3312,,0.86718,,,
"2025-09-04 21:46:00",,1.3312,,0.86718,,,
"2025-09-04 21:46:00",,,,0.86718,,,
"2025-09-04 21:46:00",,,,0.86718,,,
"2025-09-04 22:46:00",1.17405,1.41588,5.04439,0.84058,,,
"2025-09-04 22:46:00",,1.41588,5.04439,0.84058,,,
"2025-09-04 22:46:00",,1.41588,5.04439,0.84058,,,
"2025-09-04 22:46:00",,1.41588,5.04439,0.84058,,,
"2025-09-04 22:46:00",,1.41588,5.04439,0.84058,,,
"2025-09-04 22:46:00",,1.41588,5.04439,0.84058,,,
"2025-09-04 22:46:00",,,5.04439,0.84058,,,
"2025-09-04 22:46:00",,,5.04439,,,,
"2025-09-04 23:46:00",1.13892,1.23828,4.0739,0.83207,,,
"2025-09-04 23:46:00",1.13892,1.23828,4.0739,0.83207,,,
"2025-09-04 23:46:00",,1.23828,4.0739,0.83207,,,
"2025-09-04 23:46:00",,1.23828,4.0739,0.83207,,,
"2025-09-04 23:46:00",,1.23828,4.0739,0.83207,,,
"2025-09-04 23:46:00",,1.23828,,0.83207,,,
"2025-09-04 23:46:00",,,,0.83207,,,
"2025-09-04 23:46:00",,,,0.83207,,,
"2025-09-04 23:46:00",,,,0.83207,,,
"2025-09-04 23:46:00",,,,0.83207,,,
"2025-09-05 00:46:00",1.1326,1.30755,4.97449,0.87875,,,
"2025-09-05 00:46:00",,1.30755,4.97449,0.87875,,,
"2025-09-05 00:46:00",,1.30755,4.97449,0.87875,,,
"2025-09-05 00:46:00",,1.30755,4.97449,,,,
"2025-09-05 00:46:00",,1.30755,4.97449,,,,
"2025-09-05 00:46:00",,1.30755,4.97449,,,,
"2025-09-05 00:46:00",,1.30755,4.97449,,,,
"2025-09-05 00:46:00",,1.30755,4.97449,,,,
"2025-09-05 00:46:00",,1.30755,,,,,
"2025-09-05 01:46:00",1.11161,1.21777,3.67032,0.8328,,,
"2025-09-05 01:46:00",,1.21777,3.67032,0.8328,,,
"2025-09-05 01:46:00",,1.21777,3.67032,0.8328,,,
"2025-09-05 01:46:00",,1.21777,3.67032,0.8328,,,
"2025-09-05 01:46:00",,1.21777,,0.8328,,,
"2025-09-05 01:46:00",,1.21777,,0.8328,,,
"2025-09-05 01:46:00",,1.21777,,0.8328,,,
"2025-09-05 01:46:00",,1.21777,,0.8328,,,
"2025-09-05 01:46:00",,1.21777,,,,,
"2025-09-05 02:46:00",1.10868,1.08583,4.50726,0.84068,,,
"2025-09-05 02:46:00",1.10868,1.08583,4.50726,0.84068,,,
"2025-09-05 02:46:00",,1.08583,4.50726,0.84068,,,
"2025-09-05 02:46:00",,1.08583,4.50726,0.84068,,,
"2025-09-05 02:46:00",,1.08583,4.50726,0.84068,,,
"2025-09-05 02:46:00",,1.08583,4.50726,0.84068,,,
"2025-09-05 02:46:00",,1.08583,4.50726,0.84068,,,
"2025-09-05 02:46:00",,1.08583,4.50726,,,,
"2025-09-05 02:46:00",,1.08583,4.50726,,,,
"2025-09-05 02:46:00",,,4.50726,,,,
"2025-09-05 03:46:00",1.10883,1.2543,5.06286,0.81388,,,
"2025-09-05 03:46:00",1.10883,1.2543,5.06286,0.81388,,,
"2025-09-05 03:46:00",,1.2543,5.06286,0.81388,,,
"2025-09-05 03:46:00",,1.2543,5.06286,0.81388,,,
"2025-09-05 03:46:00",,1.2543,5.06286,0.81388,,,
"2025-09-05 03:46:00",,1.2543,,0.81388,,,
"2025-09-05 04:46:00",1.10944,1.4228,5.77003,0.81691,,,
"2025-09-05 04:46:00",1.10944,1.4228,5.77003,0.81691,,,
"2025-09-05 04:46:00",1.10944,1.4228,5.77003,0.81691,,,
"2025-09-05 04:46:00",,1.4228,5.77003,,,,
"2025-09-05 04:46:00",,1.4228,5.77003,,,,
"2025-09-05 04:46:00",,,5.77003,,,,
"2025-09-05 04:46:00",,,5.77003,,,,
"2025-09-05 04:46:00",,,5.77003,,,,
"2025-09-05 05:46:00",1.14387,1.44665,6.06967,0.85762,,,
"2025-09-05 05:46:00",,1.44665,6.06967,0.85762,,,
"2025-09-05 05:46:00",,1.44665,6.06967,0.85762,,,
"2025-09-05 05:46:00",,1.44665,6.06967,0.85762,,,
"2025-09-05 05:46:00",,1.44665,6.06967,0.85762,,,
"2025-09-05 05:46:00",,1.44665,6.06967,0.85762,,,
"2025-09-05 05:46:00",,1.44665,,0.85762,,,
"2025-09-05 05:46:00",,1.44665,,,,,
"2025-09-05 05:46:00",,1.44665,,,,,
"2025-09-05 06:46:00",1.18706,1.44031,6.76744,0.85989,,,
"2025-09-05 06:46:00",1.18706,1.44031,6.76744,0.85989,,,
"2025-09-05 06:46:00",1.18706,1.44031,6.76744,0.85989,,,
"2025-09-05 06:46:00",,1.44031,6.76744,0.85989,,,
"2025-09-05 06:46:00",,1.44031,,0.85989,,,
"2025-09-05 06:46:00",,1.44031,,0.85989,,,
"2025-09-05 06:46:00",,1.44031,,0.85989,,,
"2025-09-05 06:46:00",,,,0.85989,,,
"2025-09-05 07:46:00",1.23286,1.17689,3.7363,0.8863,,,
"2025-09-05 07:46:00",,1.17689,3.7363,0.8863,,,
"2025-09-05 07:46:00",,1.17689,3.7363,0.8863,,,
"2025-09-05 07:46:00",,1.17689,3.7363,0.8863,,,
"2025-09-05 07:46:00",,1.17689,3.7363,0.8863,,,
"2025-09-05 07:46:00",,,3.7363,,,,
"2025-09-05 07:46:00",,,3.7363,,,,
"2025-09-05 07:46:00",,,3.7363,,,,
"2025-09-05 07:46:00",,,3.7363,,,,
"2025-09-05 07:46:00",,,3.7363,,,,
"2025-09-05 08:46:00",1.26336,1.27516,4.38667,0.90796,,,
"2025-09-05 08:46:00",,1.27516,4.38667,0.90796,,,
"2025-09-05 08:46:00",,1.27516,4.38667,0.90796,,,
"2025-09-05 08:46:00",,1.27516,4.38667,0.90796,,,
"2025-09-05 08:46:00",,1.27516,4.38667,,,,
"2025-09-05 08:46:00",,1.27516,4.38667,,,,
"2025-09-05 08:46:00",,1.27516,4.38667,,,,
"2025-09-05 08:46:00",,1.27516,,,,,
"2025-09-05 09:46:00",1.30688,1.33726,4.64976,0.92788,,,
"2025-09-05 09:46:00",1.30688,1.33726,4.64976,0.92788,,,
"2025-09-05 09:46:00",,1.33726,4.64976,0.92788,,,
"2025-09-05 09:46:00",,1.33726,4.64976,0.92788,,,
"2025-09-05 09:46:00",,1.33726,4.64976,0.92788,,,
"2025-09-05 09:46:00",,1.33726,4.64976,0.92788,,,
"2025-09-05 09:46:00",,1.33726,4.64976,0.92788,,,
"2025-09-05 09:46:00",,1.33726,4.64976,,,,
"2025-09-05 09:46:00",,,4.64976,,,,
"2025-09-05 09:46:00",,,4.64976,,,,
"2025-09-05 09:46:00",,,4.64976,,,,
"2025-09-05 10:46:00",1.24124,1.20823,4.4811,0.89785,,,
"2025-09-05 10:46:00",,1.20823,4.4811,0.89785,,,
"2025-09-05 10:46:00",,1.20823,4.4811,0.89785,,,
"2025-09-05 10:46:00",,1.20823,4.4811,0.89785,,,
"2025-09-05 10:46:00",,1.20823,4.4811,0.89785,,,
"2025-09-05 10:46:00",,1.20823,,0.89785,,,
"2025-09-05 10:46:00",,,,0.89785,,,
"2025-09-05 11:46:00",1.28342,1.29398,4.66132,0.91951,,,
"2025-09-05 11:46:00",,1.29398,4.66132,0.91951,,,
"2025-09-05 11:46:00",,1.29398,4.66132,0.91951,,,
"2025-09-05 11:46:00",,1.29398,4.66132,0.91951,,,
