"DateTime","5RV","7RV","11RH","10RH","1RV","2RH","3RV","9RV"
"2026-01-04 04:02:00",2.7619,4.49987,596.9153,6.38061,14.57682,10.07336,3.08214,3.65751
"2026-01-04 05:02:00",2.49419,4.1859,96.68661,5.37283,12.89012,9.2248,2.93926,2.95599
"2026-01-04 06:02:00",2.52465,4.45943,78.14574,5.21338,14.1476,9.77045,3.20918,2.81234
"2026-01-04 07:02:00",2.7463,4.4354,18.59958,5.58228,14.26718,9.76644,3.27271,3.16742
"2026-01-04 08:02:00",2.56298,4.03381,64.30534,5.70211,13.95377,9.35742,3.13827,3.33754
"2026-01-04 09:02:00",3.06831,4.63624,167.591537,6.52769,15.09453,10.78175,3.40341,3.83697
"2026-01-04 10:02:00",3.13812,4.6365,98.43061,6.41868,14.62468,10.74147,3.35182,3.72888
"2026-01-04 11:02:00",2.70272,4.40263,74.45838,5.13199,13.22545,9.5285,3.17433,2.84675
"2026-01-04 12:02:00",2.35107,4.07703,78.84911,5.63743,13.98981,10.76422,2.96759,2.94359
"2026-01-04 13:02:00",2.64392,4.28149,94.89882,5.76093,14.55263,10.4416,3.31505,3.15554
"2026-01-04 14:02:00",2.49412,3.98425,11.09665,5.33152,13.68774,10.08123,3.06124,2.9872
"2026-01-04 15:02:00",2.95024,4.68419,83.51487,6.39025,15.12064,10.78395,3.33823,3.71945
"2026-01-04 16:02:00",2.78086,4.45778,673.75415,6.08051,14.59575,10.88571,3.17605,3.5769
"2026-01-04 17:02:00",2.58773,4.34543,80.08456,6.1618,14.6742,10.72635,3.16266,3.49576
"2026-01-04 18:02:00",2.8221,4.4566,182.7765,6.16694,14.8862,10.848,3.36863,3.34936
"2026-01-04 19:02:00",2.52052,4.27335,257.10968,5.89141,14.5895,10.591,3.14098,3.05148
"2026-01-04 20:02:00",2.47126,4.21951,36.14039,5.72103,14.76615,10.67841,3.18093,3.08781
"2026-01-04 21:02:00",2.41768,4.13566,76.60192,5.68724,14.65676,10.55981,3.08805,3.09276
"2026-01-04 22:02:00",2.64245,4.06377,106.159531,6.24917,13.7598,10.18771,3.06984,3.58305
"2026-01-04 23:02:00",2.54929,4.08271,143.2058,5.87361,13.43008,9.98101,2.86602,3.40129
"2026-01-05 00:02:00",2.69194,4.20032,65.69753,6.41838,14.73956,11.09921,3.10707,3.74391
"2026-01-05 01:02:00",2.88075,4.6213,124.539757,5.96213,14.70223,10.67772,3.24668,3.32585
"2026-01-05 02:02:00",2.45974,4.10484,122.368248,5.72142,14.11623,10.18211,3.05952,3.22827
"2026-01-05 03:02:00",2.39925,4.08005,72.57062,5.47386,14.42144,10.27421,3.00224,2.90698
"2026-01-05 04:02:00",2.41657,3.94712,104.467682,5.6603,14.19927,10.20682,3.02833,3.10682
"2026-01-05 05:02:00",2.80674,4.33981,118.128166,6.08443,14.2233,10.04563,3.20143,3.43805
"2026-01-05 06:02:00",2.67428,4.36764,189.2397,6.05917,14.09002,10.31941,2.95827,3.27891
"2026-01-05 07:02:00",2.6255,4.21025,75.93772,5.752,14.03295,10.41175,3.08377,3.00547
"2026-01-05 08:02:00",2.34976,3.93796,42.02023,5.14976,14.35935,10.17303,3.10251,2.70586
"2026-01-05 09:02:00",2.37987,4.12821,41.99946,5.27205,14.38347,10.23597,3.07922,2.83186
"2026-01-05 10:02:00",2.28968,3.94407,175.5445,5.54437,14.47506,10.41064,3.06695,2.99834
"2026-01-05 11:02:00",2.238,3.93151,77.58833,5.52169,14.19747,9.82896,2.92454,3.10323
"2026-01-05 12:02:00",2.53565,4.25618,60.4777,6.09519,14.68143,10.64739,3.03229,3.28938
"2026-01-05 13:02:00",2.61947,4.16441,59.29283,5.54938,14.41349,10.40465,3.21986,3.15847
"2026-01-05 14:02:00",2.78747,4.42281,258.051422,5.56505,14.10203,10.22043,3.15077,3.14961
"2026-01-05 15:02:00",2.39799,3.91961,79.55605,5.42908,14.12196,10.44103,3.03584,3.02638
"2026-01-05 16:02:00",2.71934,4.14797,182.00412,5.52584,13.58395,10.12138,3.39472,3.17611
"2026-01-05 17:02:00",2.49768,3.86422,66.77616,5.53937,13.3305,9.65378,3.09996,3.16756
"2026-01-05 18:02:00",2.6204,4.26818,71.08958,5.37698,12.35387,8.69463,2.90145,3.11417
"2026-01-05 19:02:00",2.83654,4.47392,40.02752,5.44818,12.96159,8.83167,3.37384,3.1583
"2026-01-05 20:02:00",2.68401,4.42553,91.7713,5.24195,12.54463,8.97084,3.08428,2.8331
"2026-01-05 21:02:00",2.58634,4.38708,540.7051,5.09439,12.64273,8.77435,3.07377,2.86436
"2026-01-05 22:02:00",2.46219,4.1074,58.31128,5.14643,12.52514,9.11816,3.01158,2.8726
"2026-01-05 23:02:00",2.82546,4.47706,35.02427,5.52393,13.55658,9.33578,3.33035,3.11455
"2026-01-06 00:02:00",3.33128,4.80415,69.85917,5.93284,12.79439,8.76798,3.50373,3.71753
"2026-01-06 01:02:00",2.98093,4.61482,71.26498,5.93943,13.6224,9.48931,3.2244,3.43294
"2026-01-06 02:02:00",2.92085,4.61443,619.9716,5.67506,13.6968,9.64887,3.26264,3.25018
"2026-01-06 03:02:00",2.49762,4.26507,247.945816,5.28206,13.3655,9.91914,2.92186,2.94872
"2026-01-06 04:02:00",2.41075,4.16254,42.41749,5.28646,13.5489,9.94161,2.96571,2.95484
"2026-01-06 05:02:00",3.24605,4.70042,61.19244,5.9428,14.16973,10.17406,3.42755,3.42136
"2026-01-06 06:02:00",3.07467,4.51509,112.220467,6.19141,14.25781,10.11013,3.19583,3.74044
"2026-01-06 07:02:00",2.71951,4.08753,51.79901,6.1336,14.00362,10.55473,3.16504,3.45526
"2026-01-06 08:02:00",2.79922,3.5145,456.260376,4.18155,17.25334,9.45778,5.83199,2.6021
"2026-01-06 09:02:00",2.71947,4.33339,506.01178,5.53454,12.7111,8.64095,2.80885,3.4042
"2026-01-06 10:02:00",2.52758,4.20177,103.851967,5.85418,13.17626,9.01945,2.78529,3.49099
"2026-01-06 11:02:00",2.83506,4.50571,60.09643,6.64145,14.26259,10.14454,3.19546,3.9229
"2026-01-06 12:02:00",2.90458,4.83194,240.478653,6.24764,15.26711,10.59193,3.37022,3.45066
"2026-01-06 13:02:00",2.76775,4.37736,45.40143,5.96414,14.33039,9.97626,3.1592,3.34142
"2026-01-06 14:02:00",2.64424,4.13231,45.36285,5.946,14.3725,10.50791,3.15928,3.3104
"2026-01-06 15:02:00",2.71484,4.27973,63.05745,6.52495,14.67088,10.75996,3.14803,3.88626
"2026-01-06 16:02:00",2.74615,4.73885,18.43373,6.45065,14.72896,10.63967,3.16203,3.69993
"2026-01-06 17:02:00",2.88038,4.41764,56.38251,6.64681,14.24859,10.41849,3.36287,4.00831
"2026-01-06 18:02:00",2.6596,4.21273,21.50501,6.34149,14.10119,9.97903,3.25152,3.73059
"2026-01-06 19:02:00",2.58345,4.57799,68.26009,6.28641,15.56976,11.31435,3.19676,3.42042
"2026-01-06 19:02:00",,,,,,,,3.42042
"2026-01-06 20:02:00",2.34083,4.25845,67.00501,6.34232,15.26434,10.84691,3.13072,3.53961
"2026-01-06 20:02:00",,,,,15.26434,,,
"2026-01-06 21:02:00",2.40688,4.47078,161.222549,5.94739,15.19307,10.74537,2.9929,3.28064
"2026-01-06 22:02:00",2.40392,4.32968,28.08757,5.78295,14.85455,10.40145,3.09867,3.19034
"2026-01-06 23:02:00",2.27186,4.11178,74.05442,5.84493,14.69112,10.3782,2.95818,3.24565
"2026-01-07 00:02:00",2.45732,3.99375,65.36413,5.94821,13.86807,9.95283,2.91392,3.44897
"2026-01-07 00:02:00",,3.99375,,,,,,
"2026-01-07 01:02:00",2.74536,4.41542,108.387047,6.84181,15.32526,10.6439,3.15873,4.11562
"2026-01-07 01:02:00",,,108.387047,,,,,
"2026-01-07 02:02:00",2.33704,4.24428,30.19055,5.80513,14.85794,10.534,3.06111,3.18759
"2026-01-07 03:02:00",2.21721,3.98053,30.40143,5.86204,14.14967,10.45206,2.82757,3.25576
"2026-01-07 04:02:00",2.6586,4.44028,146.67131,6.07651,15.07797,10.68371,3.03942,3.41946
"2026-01-07 04:02:00",,,146.67131,,,,,
"2026-01-07 05:02:00",2.34465,4.00416,44.57037,6.17002,14.48344,10.5738,2.96858,3.42753
"2026-01-07 06:02:00",2.3412,4.11907,52.50146,5.67422,14.55332,10.61542,2.94055,3.06544
"2026-01-07 06:02:00",,,,,,,,3.06544
"2026-01-07 07:02:00",2.31821,4.19626,63.95153,6.02253,15.00185,10.46394,2.85703,3.45757
"2026-01-07 07:02:00",,,,,15.00185,,,
"2026-01-07 08:02:00",2.44458,3.84637,36.5379,6.17565,14.57548,10.75893,3.01435,3.60964
"2026-01-07 09:02:00",3.2631,4.62385,22.627,7.21054,15.02334,10.96102,3.29206,4.48468
"2026-01-07 10:02:00",2.89898,4.45759,69.80825,6.63245,14.56546,10.5039,2.98532,3.95085
"2026-01-07 11:02:00",2.70006,4.03523,59.53412,5.59019,14.0527,9.96067,3.23714,3.04349
