DateTime,Part-Name,acceleration,temperature,vibration,Part-T,Part-V,Part-O
2026-04-19 18:24:00,10RV,0.10839,0.10839,0.10839,0.10839,0.10839,0.10839
2026-04-19 18:24:00,11RV,0.0674,0.0674,0.0674,0.0674,0.0674,0.0674
2026-04-19 18:24:00,2RH,0.10939,0.10939,0.10939,0.10939,0.10939,0.10939
2026-04-19 18:24:00,9RV,0.07043,0.07043,0.07043,0.07043,0.07043,0.07043
2026-04-19 19:24:00,10RV,0.08353,0.08353,0.08353,0.08353,0.08353,0.08353
2026-04-19 19:24:00,11RV,0.06154,0.06154,0.06154,0.06154,0.06154,0.06154
2026-04-19 19:24:00,2RH,0.11396,0.11396,0.11396,0.11396,0.11396,0.11396
2026-04-19 19:24:00,9RV,0.0623,0.0623,0.0623,0.0623,0.0623,0.0623
2026-04-19 20:24:00,10RV,0.09477,0.09477,0.09477,0.09477,0.09477,0.09477
2026-04-19 20:24:00,11RV,0.06755,0.06755,0.06755,0.06755,0.06755,0.06755
2026-04-19 20:24:00,2RH,0.11894,0.11894,0.11894,0.11894,0.11894,0.11894
2026-04-19 20:24:00,9RV,0.08039,0.08039,0.08039,0.08039,0.08039,0.08039
2026-04-19 21:24:00,10RV,0.0898,0.0898,0.0898,0.0898,0.0898,0.0898
2026-04-19 21:24:00,11RV,0.07006,0.07006,0.07006,0.07006,0.07006,0.07006
2026-04-19 21:24:00,2RH,0.11977,0.11977,0.11977,0.11977,0.11977,0.11977
2026-04-19 21:24:00,9RV,0.06632,0.06632,0.06632,0.06632,0.06632,0.06632
2026-04-19 22:24:00,10RV,0.08342,0.08342,0.08342,0.08342,0.08342,0.08342
2026-04-19 22:24:00,11RV,0.0669,0.0669,0.0669,0.0669,0.0669,0.0669
2026-04-19 22:24:00,2RH,0.12334,0.12334,0.12334,0.12334,0.12334,0.12334
2026-04-19 22:24:00,9RV,0.06291,0.06291,0.06291,0.06291,0.06291,0.06291
2026-04-19 23:24:00,10RV,0.1002,0.1002,0.1002,0.1002,0.1002,0.1002
2026-04-19 23:24:00,11RV,0.08717,0.08717,0.08717,0.08717,0.08717,0.08717
2026-04-19 23:24:00,2RH,0.11337,0.11337,0.11337,0.11337,0.11337,0.11337
