"DateTime","4RH","1RV","2RH","3RH","Series 5","Series 6"
"2025-08-19 07:50:00",4.49593,0.6662,1.7306,1.77935,,
"2025-08-19 07:50:00",,0.6662,,1.77935,,
"2025-08-19 08:50:00",4.49027,0.64318,1.4467,1.74607,,
"2025-08-19 08:50:00",,0.64318,1.4467,1.74607,,
"2025-08-19 08:50:00",,,1.4467,,,
"2025-08-19 09:50:00",4.30637,0.65297,1.36933,1.74479,,
"2025-08-19 10:50:00",4.46179,0.69375,1.84302,1.82446,,
"2025-08-19 11:50:00",4.65204,0.64966,1.45675,1.97716,,
"2025-08-19 12:50:00",4.73649,0.66173,1.56128,1.95879,,
"2025-08-19 13:50:00",4.73328,0.63681,1.54495,2.03266,,
"2025-08-19 14:50:00",4.68053,0.65869,1.52786,1.94988,,
"2025-08-19 15:50:00",4.76483,0.66584,1.52805,2.02108,,
"2025-08-19 16:50:00",4.53415,0.64262,1.49886,1.95656,,
"2025-08-19 17:50:00",4.35298,0.6683,1.95995,1.72745,,
"2025-08-19 18:50:00",4.20632,0.66081,1.45253,1.69146,,
"2025-08-19 19:50:00",4.347,0.66257,1.26363,1.70123,,
"2025-08-19 20:50:00",4.28255,0.66835,1.68246,1.63076,,
"2025-08-19 21:50:00",4.37621,0.644,1.5548,1.57602,,
"2025-08-19 22:50:00",4.05483,0.62175,1.41998,1.66473,,
"2025-08-19 23:50:00",4.21526,0.65768,1.70453,1.64594,,
"2025-08-20 00:50:00",4.60899,0.65393,1.72264,1.68879,,
"2025-08-20 01:50:00",4.38928,0.64272,1.5243,1.70592,,
"2025-08-20 02:50:00",4.10997,0.63893,1.72917,1.67842,,
"2025-08-20 03:50:00",3.99698,0.6516,1.67108,1.6097,,
"2025-08-20 04:50:00",4.36948,0.65687,1.42005,1.7452,,
"2025-08-20 05:50:00",4.19472,0.69161,1.61391,1.73174,,
"2025-08-20 06:50:00",4.3822,0.68639,1.43801,1.69742,,
"2025-08-20 07:50:00",4.32228,0.67381,1.81489,1.69881,,
"2025-08-20 08:50:00",4.01714,0.70548,1.75078,1.56145,,
"2025-08-20 09:50:00",3.95661,0.67487,1.68583,1.60674,,
"2025-08-20 10:50:00",3.93449,0.66816,1.65508,1.63227,,
"2025-08-20 11:50:00",4.56526,0.70333,1.45024,1.93922,,
"2025-08-20 12:50:00",4.02256,0.67602,1.79653,1.63866,,
"2025-08-20 13:50:00",3.8718,0.64981,1.69377,1.60972,,
"2025-08-20 14:50:00",3.89396,0.65836,1.58545,1.62908,,
"2025-08-20 15:50:00",3.77008,0.6506,1.83317,1.59402,,
"2025-08-20 16:50:00",3.77099,0.64744,1.67754,1.55693,,
"2025-08-20 17:50:00",4.10868,0.68186,1.75098,1.65249,,
"2025-08-20 18:50:00",3.98755,0.63107,1.63371,1.70826,,
"2025-08-20 19:50:00",3.72599,0.65735,1.42314,1.59148,,
"2025-08-20 20:50:00",3.91133,0.66309,1.67118,1.5145,,
"2025-08-20 21:50:00",4.20566,0.64436,1.79289,1.72242,,
"2025-08-20 22:50:00",4.17422,0.63812,1.47948,1.70851,,
"2025-08-20 23:50:00",3.96768,0.69273,1.59541,1.63573,,
"2025-08-21 00:50:00",3.99765,0.68179,1.55805,1.65673,,
"2025-08-21 01:50:00",4.18624,0.66851,1.50525,1.77768,,
"2025-08-21 02:50:00",3.96347,0.65414,1.39784,1.57924,,
"2025-08-21 03:50:00",4.09931,0.67062,1.69022,1.64402,,
"2025-08-21 04:50:00",4.13677,0.62612,1.61231,1.65823,,
"2025-08-21 05:50:00",4.1322,0.66392,1.62591,1.64401,,
"2025-08-21 06:50:00",3.90724,0.69515,1.71281,1.65721,,
"2025-08-21 07:50:00",3.73437,0.71603,1.73089,1.58697,,
"2025-08-21 08:50:00",3.87495,0.68509,1.73982,1.65746,,
"2025-08-21 09:50:00",3.81692,0.67422,1.48638,1.53218,,
"2025-08-21 10:50:00",4.0028,0.68727,2.10615,1.75962,,
"2025-08-21 11:50:00",4.00442,0.69355,1.68631,1.77978,,
"2025-08-21 12:50:00",4.21113,0.66366,1.82005,1.83567,,
"2025-08-21 13:50:00",4.09042,0.63774,1.774,1.77661,,
"2025-08-21 14:50:00",4.15451,0.67023,1.49593,1.74303,,
"2025-08-21 15:50:00",3.7675,0.62988,1.32506,1.67436,,
"2025-08-21 16:50:00",3.96982,0.66622,1.79827,1.72268,,
"2025-08-21 17:50:00",4.02016,0.65818,1.59685,1.70282,,
"2025-08-21 18:50:00",3.89907,0.6487,1.53349,1.70317,,
"2025-08-21 19:50:00",4.04163,0.67081,1.59492,1.74265,,
"2025-08-21 20:50:00",3.93235,0.65694,1.69008,1.6667,,
"2025-08-21 21:50:00",4.07056,0.6878,1.76628,1.57187,,
"2025-08-21 22:50:00",4.06977,0.64895,1.83974,1.65498,,
"2025-08-21 23:50:00",4.16912,0.63017,1.42009,1.70511,,
"2025-08-22 00:50:00",4.15842,0.67288,1.58833,1.66721,,
"2025-08-22 01:50:00",3.97371,0.67404,1.92944,1.62854,,
"2025-08-22 02:50:00",4.1016,0.69024,1.79806,1.67195,,
"2025-08-22 03:50:00",4.10853,0.64189,1.85412,1.64683,,
"2025-08-22 04:50:00",4.13564,0.65199,1.82985,1.74091,,
"2025-08-22 05:50:00",3.90801,0.63823,1.56811,1.66677,,
"2025-08-22 06:50:00",4.02992,0.662,1.62782,1.71774,,
"2025-08-22 07:50:00",3.88439,0.66647,1.50612,1.64591,,
"2025-08-22 08:50:00",3.90025,0.66244,1.75511,1.60154,,
"2025-08-22 09:50:00",3.9706,0.66623,1.65849,1.676,,
"2025-08-22 10:50:00",3.82904,0.64746,1.87633,1.47345,,
"2025-08-22 11:50:00",4.22641,0.67585,1.6551,1.76109,,
"2025-08-22 12:50:00",4.30421,0.65306,1.59243,1.73114,,
"2025-08-22 13:50:00",4.13354,0.63975,1.66928,1.65892,,
"2025-08-22 14:50:00",3.31641,0.6529,1.89505,1.53079,,
"2025-08-22 15:50:00",3.41622,0.6354,1.64849,1.586,,
"2025-08-22 16:50:00",3.44882,0.65131,1.8565,1.42942,,
"2025-08-22 17:50:00",3.45816,0.6681,1.58108,1.43625,,
"2025-08-22 18:50:00",3.64206,0.64613,1.99909,1.45388,,
"2025-08-22 19:50:00",3.47261,0.64245,1.72005,1.49833,,
"2025-08-22 20:50:00",3.71682,0.64662,1.90074,1.41973,,
"2025-08-22 21:50:00",3.5363,0.63337,1.75951,1.41616,,
"2025-08-22 22:50:00",3.47029,0.63115,1.85814,1.47385,,
"2025-08-22 23:50:00",3.40221,0.65742,1.69437,1.43703,,
"2025-08-23 00:50:00",3.83265,0.66055,1.93339,1.58716,,
"2025-08-23 01:50:00",4.13179,0.679,1.8542,1.68265,,
"2025-08-23 02:50:00",3.91485,0.67991,1.88282,1.57678,,
"2025-08-23 03:50:00",4.25335,0.66975,2.1624,1.65044,,
"2025-08-23 04:50:00",4.19019,0.63935,1.50352,1.71739,,
"2025-08-23 05:50:00",4.27592,0.64221,1.80461,1.63229,,
"2025-08-23 06:50:00",4.11349,0.67461,1.93524,1.52224,,
"2025-08-23 07:50:00",4.22685,0.64952,1.66617,1.49196,,
"2025-08-23 08:50:00",4.29617,0.65342,1.73075,1.61694,,
"2025-08-23 09:50:00",4.27153,0.6436,2.18677,1.5628,,
"2025-08-23 10:50:00",3.96629,0.64147,1.72053,1.51369,,
"2025-08-23 11:50:00",4.02565,0.64889,1.79757,1.50679,,
"2025-08-23 12:50:00",4.138,0.67906,1.64684,1.67136,,
"2025-08-23 13:50:00",4.20974,0.66898,1.7348,1.6302,,
"2025-08-23 14:50:00",4.12685,0.6495,1.48889,1.6686,,
"2025-08-23 15:50:00",4.00692,0.62847,1.53845,1.58621,,
"2025-08-23 16:50:00",4.30206,0.64998,1.53538,1.68779,,
"2025-08-23 17:50:00",4.28483,0.66171,1.51534,1.6228,,
"2025-08-23 18:50:00",4.18061,0.61569,1.56277,1.47974,,
"2025-08-23 19:50:00",4.22065,0.66613,1.50917,1.61771,,
"2025-08-23 20:50:00",4.51169,0.6788,1.42537,1.7421,,
"2025-08-23 21:50:00",4.27579,0.65795,1.63447,1.66214,,
"2025-08-23 22:50:00",4.13548,0.64838,1.54726,1.66072,,
"2025-08-23 23:50:00",4.3026,0.64286,1.51543,1.65954,,
"2025-08-24 00:50:00",4.56034,0.66289,1.72394,1.74877,,
"2025-08-24 01:50:00",4.3809,0.64492,1.48264,1.68394,,
"2025-08-24 02:50:00",4.34954,0.67405,2.00974,1.70742,,
"2025-08-24 03:50:00",4.38593,0.66631,1.62262,1.69372,,
"2025-08-24 04:50:00",4.04052,0.64417,1.34393,1.57109,,
"2025-08-24 05:50:00",4.07534,0.65832,1.79329,1.56715,,
"2025-08-24 06:50:00",4.39964,0.64201,2.07034,1.55885,,
"2025-08-24 07:50:00",3.96827,0.65155,1.83885,1.50901,,
"2025-08-24 08:50:00",3.98848,0.67935,1.82587,1.45191,,
"2025-08-24 09:50:00",4.19151,0.67587,2.12661,1.54142,,
"2025-08-24 10:50:00",4.01894,0.66594,2.02243,1.51287,,
"2025-08-24 11:50:00",3.83123,0.63762,1.53103,1.42917,,
"2025-08-24 12:50:00",4.06987,0.63755,1.53753,1.42296,,
"2025-08-24 13:50:00",3.94987,0.63864,1.86285,1.6085,,
"2025-08-24 14:50:00",4.04673,0.63067,1.56834,1.48879,,
"2025-08-24 15:50:00",4.03918,0.6498,1.71812,1.47924,,
"2025-08-24 16:50:00",4.10292,0.66577,1.79588,1.48136,,
"2025-08-24 17:50:00",4.15417,0.62594,1.50359,1.55364,,
"2025-08-24 18:50:00",3.85965,0.66619,1.58804,1.49987,,
"2025-08-24 19:50:00",4.07215,0.65129,1.7987,1.48351,,
"2025-08-24 20:50:00",3.91044,0.66106,1.42417,1.41137,,
"2025-08-24 21:50:00",4.03377,0.69836,1.85539,1.50872,,
"2025-08-24 22:50:00",4.30259,0.65202,1.54871,1.58538,,
"2025-08-24 23:50:00",3.93924,0.65643,1.56543,1.48392,,
"2025-08-25 00:50:00",4.23802,0.64127,1.73498,1.56097,,
"2025-08-25 01:50:00",4.08266,0.69024,1.59999,1.54477,,
"2025-08-25 02:50:00",4.1658,0.68538,1.61702,1.54828,,
"2025-08-25 03:50:00",4.13985,0.66263,1.44393,1.52891,,
"2025-08-25 03:50:00",4.13985,,1.44393,1.52891,,
"2025-08-25 03:50:00",,,1.44393,1.52891,,
"2025-08-25 03:50:00",,,1.44393,1.52891,,
"2025-08-25 03:50:00",,,1.44393,1.52891,,
"2025-08-25 03:50:00",,,1.44393,1.52891,,
"2025-08-25 03:50:00",,,,1.52891,,
"2025-08-25 03:50:00",,,,1.52891,,
"2025-08-25 03:50:00",,,,1.52891,,
"2025-08-25 04:50:00",3.94496,0.63573,1.23534,1.48033,,
"2025-08-25 04:50:00",3.94496,0.63573,1.23534,1.48033,,
"2025-08-25 04:50:00",3.94496,0.63573,1.23534,1.48033,,
"2025-08-25 04:50:00",3.94496,0.63573,1.23534,1.48033,,
"2025-08-25 04:50:00",3.94496,,1.23534,1.48033,,
"2025-08-25 04:50:00",3.94496,,1.23534,1.48033,,
"2025-08-25 04:50:00",3.94496,,1.23534,1.48033,,
"2025-08-25 04:50:00",,,,1.48033,,
"2025-08-25 04:50:00",,,,1.48033,,
"2025-08-25 05:50:00",4.05864,0.63525,1.42408,1.5377,,
"2025-08-25 05:50:00",4.05864,,1.42408,1.5377,,
"2025-08-25 05:50:00",4.05864,,1.42408,1.5377,,
"2025-08-25 05:50:00",4.05864,,1.42408,1.5377,,
"2025-08-25 05:50:00",,,1.42408,1.5377,,
"2025-08-25 05:50:00",,,1.42408,1.5377,,
"2025-08-25 06:50:00",3.88756,0.6843,1.68302,1.46212,,
"2025-08-25 06:50:00",3.88756,0.6843,1.68302,1.46212,,
"2025-08-25 06:50:00",3.88756,,1.68302,1.46212,,
"2025-08-25 06:50:00",3.88756,,1.68302,1.46212,,
"2025-08-25 06:50:00",3.88756,,1.68302,,,
"2025-08-25 06:50:00",3.88756,,1.68302,,,
"2025-08-25 06:50:00",,,1.68302,,,
"2025-08-25 07:50:00",3.95243,0.71161,1.78044,1.50044,,
"2025-08-25 07:50:00",3.95243,0.71161,1.78044,1.50044,,
"2025-08-25 07:50:00",,,,1.50044,,
"2025-08-25 07:50:00",,,,1.50044,,
"2025-08-25 07:50:00",,,,1.50044,,
"2025-08-25 08:50:00",4.06016,0.74139,2.09979,1.50176,,
"2025-08-25 08:50:00",,0.74139,2.09979,1.50176,,
"2025-08-25 08:50:00",,0.74139,2.09979,1.50176,,
"2025-08-25 08:50:00",,0.74139,2.09979,,,
"2025-08-25 08:50:00",,0.74139,2.09979,,,
"2025-08-25 09:50:00",3.96494,0.68115,1.73832,1.49365,,
"2025-08-25 10:50:00",4.13945,0.67473,1.95834,1.57593,,
"2025-08-25 11:50:00",4.41447,0.64578,1.89438,1.89896,,
"2025-08-25 12:50:00",4.28437,0.51979,0.44179,1.88979,,
"2025-08-25 13:50:00",3.56537,0.45844,0.3984,1.51936,,
"2025-08-25 14:50:00",3.48408,0.59904,1.04248,1.51298,,
"2025-08-25 15:50:00",3.43413,0.68043,1.651,1.5413,,
"2025-08-25 16:50:00",3.3122,0.70083,2.13083,1.49824,,
"2025-08-25 17:50:00",3.38405,0.69388,2.09296,1.52425,,
"2025-08-25 18:50:00",3.51306,0.66528,1.87622,1.58694,,
"2025-08-25 19:50:00",3.61255,0.6876,2.46602,1.48954,,
"2025-08-25 20:50:00",3.44881,0.65059,1.58113,1.47505,,
"2025-08-25 21:50:00",3.51598,0.63078,1.28301,1.54879,,
"2025-08-25 22:50:00",3.55834,0.6427,1.62248,1.48699,,
"2025-08-25 23:50:00",3.54097,0.65289,1.52194,1.49802,,
"2025-08-26 00:50:00",3.62201,0.66958,1.61755,1.52107,,
"2025-08-26 01:50:00",3.53212,0.66037,1.46522,1.5458,,
"2025-08-26 02:50:00",3.61015,0.65892,1.31498,1.55799,,
"2025-08-26 03:50:00",3.34574,0.66687,1.58955,1.49097,,
"2025-08-26 04:50:00",3.38849,0.63081,1.2619,1.50252,,
"2025-08-26 05:50:00",3.37536,0.63356,1.31093,1.46388,,
"2025-08-26 06:50:00",3.44155,0.62783,1.06111,1.49362,,
"2025-08-26 07:50:00",3.36485,0.66751,1.29735,1.49628,,
"2025-08-26 08:50:00",3.25675,0.64151,0.95813,1.43713,,
"2025-08-26 09:50:00",3.41938,0.65059,1.16201,1.51113,,
"2025-08-26 10:50:00",3.33767,0.6309,0.96954,1.45838,,
"2025-08-26 11:50:00",3.85331,0.64814,1.07892,1.67096,,
"2025-08-26 12:50:00",4.02432,0.61536,1.08734,1.69936,,
"2025-08-26 13:50:00",3.49971,0.61823,0.84941,1.53753,,
"2025-08-26 14:50:00",3.35806,0.62966,1.15124,1.56328,,
"2025-08-26 15:50:00",3.45898,0.6158,1.29656,1.53034,,
"2025-08-26 16:50:00",3.51483,0.61202,1.05929,1.43991,,
"2025-08-26 17:50:00",3.47141,0.6252,1.10477,1.46781,,
"2025-08-26 18:50:00",3.48052,0.61542,0.96764,1.47624,,
"2025-08-26 19:50:00",3.59662,0.62008,0.99226,1.48078,,
"2025-08-26 20:50:00",3.38098,0.62669,1.21315,1.44748,,
"2025-08-26 21:50:00",3.70878,0.63421,1.22531,1.63024,,
"2025-08-26 22:50:00",3.66717,0.63046,0.98816,1.51525,,
"2025-08-26 23:50:00",3.6249,0.64486,1.52819,1.46143,,
"2025-08-27 00:50:00",3.61567,0.63664,1.23293,1.53592,,
"2025-08-27 01:50:00",3.87595,0.6499,1.30017,1.5071,,
"2025-08-27 02:50:00",3.71671,0.62551,1.01435,1.52627,,
"2025-08-27 03:50:00",3.67225,0.65353,1.17651,1.51817,,
"2025-08-27 04:50:00",3.86572,0.63973,1.15528,1.47579,,
"2025-08-27 05:50:00",3.97966,0.6375,1.37654,1.56819,,
"2025-08-27 06:50:00",3.80325,0.66666,1.01015,1.52006,,
"2025-08-27 07:50:00",3.85305,0.63108,1.27772,1.48894,,
"2025-08-27 08:50:00",3.80859,0.66127,1.21143,1.47682,,
"2025-08-27 09:50:00",3.5969,0.66784,1.58611,1.53436,,
"2025-08-27 10:50:00",3.58385,0.66479,1.43846,1.61602,,
"2025-08-27 11:50:00",3.92048,0.67747,1.98627,1.72386,,
"2025-08-27 12:50:00",3.59535,0.65673,1.53065,1.53377,,
"2025-08-27 13:50:00",3.58369,0.65066,1.18018,1.5388,,
"2025-08-27 14:50:00",3.44918,0.63279,1.20132,1.56397,,
"2025-08-27 15:50:00",3.46044,0.61998,1.15548,1.54281,,
"2025-08-27 16:50:00",3.47043,0.66809,1.70374,1.45382,,
"2025-08-27 17:50:00",3.71311,0.6433,1.43964,1.491,,
"2025-08-27 18:50:00",3.53373,0.64805,1.22791,1.60452,,
"2025-08-27 19:50:00",3.36205,0.65859,1.08392,1.57608,,
"2025-08-27 20:50:00",3.60787,0.63093,1.22246,1.47165,,
"2025-08-27 21:50:00",3.49679,0.66993,1.44498,1.52007,,
"2025-08-27 22:50:00",3.61777,0.66429,1.37025,1.4522,,
"2025-08-27 23:50:00",3.63587,0.65449,1.4086,1.45078,,
"2025-08-28 00:50:00",3.68074,0.64735,1.19994,1.49407,,
"2025-08-28 01:50:00",3.70742,0.66226,1.17694,1.52964,,
"2025-08-28 02:50:00",3.57571,0.68573,1.3473,1.54281,,
"2025-08-28 03:50:00",3.62493,0.64495,1.18263,1.46091,,
"2025-08-28 04:50:00",3.71345,0.67627,1.23096,1.47984,,
"2025-08-28 05:50:00",3.72148,0.65104,1.39816,1.47036,,
"2025-08-28 06:50:00",3.60489,0.68526,1.44447,1.52849,,
"2025-08-28 07:50:00",3.86932,0.64815,1.23391,1.51126,,
"2025-08-28 08:50:00",3.68806,0.65212,1.43043,1.5553,,
"2025-08-28 09:50:00",3.66712,0.6809,1.44508,1.60737,,
"2025-08-28 10:50:00",3.72317,0.67983,1.658,1.55526,,
"2025-08-28 11:50:00",3.79561,0.63522,1.1019,1.54158,,
"2025-08-28 12:50:00",3.528,0.64289,1.61731,1.53661,,
"2025-08-28 13:50:00",3.57033,0.63382,1.39103,1.70532,,
"2025-08-28 14:50:00",3.49776,0.63986,1.03052,1.49467,,
"2025-08-28 15:50:00",3.58734,0.62918,1.34204,1.57252,,
"2025-08-28 16:50:00",3.70428,0.66195,1.39539,1.58669,,
"2025-08-28 17:50:00",3.68139,0.63791,1.17981,1.46519,,
"2025-08-28 18:50:00",3.60024,0.64092,1.17495,1.53704,,
"2025-08-28 19:50:00",3.67498,0.63245,1.1407,1.57345,,
"2025-08-28 20:50:00",3.53904,0.65622,1.21392,1.45028,,
"2025-08-28 21:50:00",3.7852,0.67447,1.25743,1.56096,,
"2025-08-28 22:50:00",3.66262,0.65078,1.23699,1.63519,,
"2025-08-28 23:50:00",3.62461,0.65326,1.40861,1.41038,,
"2025-08-29 00:50:00",4.52506,0.69377,1.2114,1.88102,,
"2025-08-29 01:50:00",4.4693,0.66093,1.36175,1.92192,,
"2025-08-29 02:50:00",4.59419,0.6821,1.30937,1.89672,,
"2025-08-29 03:50:00",4.51615,0.68719,1.48111,1.95543,,
"2025-08-29 04:50:00",4.43374,0.66706,1.5447,1.85505,,
"2025-08-29 05:50:00",4.42485,0.67544,1.41939,1.87795,,
"2025-08-29 06:50:00",4.01779,0.66772,1.41715,1.56296,,
"2025-08-29 07:50:00",3.9012,0.66578,1.3608,1.45114,,
"2025-08-29 08:50:00",3.81347,0.64541,1.39031,1.49106,,
"2025-08-29 09:50:00",3.94878,0.65994,1.31875,1.5767,,
"2025-08-29 10:50:00",3.59442,0.64928,1.15254,1.5889,,
"2025-08-29 11:50:00",3.70761,0.64769,1.15578,1.63838,,
"2025-08-29 12:50:00",3.93219,0.6959,1.41126,1.65758,,
"2025-08-29 13:50:00",3.6685,0.66012,1.59474,1.67095,,
"2025-08-29 14:50:00",3.5556,0.66036,1.3301,1.62375,,
"2025-08-29 15:50:00",3.62617,0.66617,1.40517,1.53974,,
"2025-08-29 16:50:00",4.6248,0.66691,1.35934,1.93948,,
"2025-08-29 17:50:00",4.09103,0.66353,1.22581,1.69621,,
"2025-08-29 18:50:00",4.02626,0.68449,1.28008,1.75694,,
"2025-08-29 19:50:00",4.18034,0.67189,1.38634,1.74879,,
"2025-08-29 20:50:00",4.03124,0.65176,1.29323,1.67626,,
"2025-08-29 21:50:00",4.16935,0.66495,1.31127,1.69988,,
"2025-08-29 22:50:00",3.89508,0.65768,1.28431,1.55695,,
"2025-08-29 23:50:00",3.75829,0.67978,1.49893,1.53022,,
"2025-08-30 00:50:00",4.15001,0.67762,1.19432,1.64551,,
"2025-08-30 01:50:00",4.02425,0.67953,1.28461,1.64827,,
"2025-08-30 02:50:00",4.1069,0.66287,1.44622,1.6064,,
"2025-08-30 03:50:00",3.68197,0.67531,1.1101,1.54831,,
"2025-08-30 04:50:00",3.92986,0.67059,1.34459,1.58028,,
"2025-08-30 05:50:00",3.78031,0.63599,1.11858,1.60464,,
"2025-08-30 06:50:00",3.80965,0.64778,1.47591,1.48603,,
"2025-08-30 07:50:00",4.01052,0.66097,1.31933,1.54046,,
"2025-08-30 08:50:00",3.87622,0.67564,1.75509,1.50362,,
"2025-08-30 09:50:00",3.68498,0.65651,1.48925,1.62334,,
"2025-08-30 10:50:00",3.66423,0.65886,1.33486,1.56876,,
"2025-08-30 11:50:00",3.57559,0.64463,1.16857,1.50645,,
"2025-08-30 12:50:00",3.6463,0.67601,1.55943,1.51533,,
"2025-08-30 13:50:00",3.70786,0.65579,1.23748,1.64314,,
"2025-08-30 14:50:00",3.75157,0.67476,1.63994,1.60961,,
"2025-08-30 15:50:00",3.68843,0.64033,1.18648,1.54946,,
"2025-08-30 16:50:00",3.79596,0.6435,1.13074,1.65996,,
"2025-08-30 17:50:00",3.81906,0.6535,1.44424,1.67988,,
"2025-08-30 18:50:00",3.55889,0.6403,1.4525,1.62297,,
"2025-08-30 19:50:00",3.7352,0.64771,1.38553,1.53505,,
"2025-08-30 20:50:00",3.74053,0.62354,1.15829,1.63325,,
"2025-08-30 21:50:00",3.92896,0.65754,1.39643,1.55869,,
"2025-08-30 22:50:00",3.67644,0.6714,1.61949,1.58034,,
"2025-08-30 23:50:00",3.92421,0.6514,1.2483,1.52758,,
"2025-08-31 00:50:00",3.81627,0.6708,1.54391,1.5475,,
"2025-08-31 01:50:00",3.57935,0.67392,1.44844,1.60006,,
"2025-08-31 02:50:00",3.62908,0.66312,1.49763,1.55823,,
"2025-08-31 02:50:00",3.62908,,1.49763,,,
"2025-08-31 02:50:00",3.62908,,1.49763,,,
"2025-08-31 02:50:00",,,1.49763,,,
"2025-08-31 03:50:00",3.69567,0.64094,1.67276,1.47543,,
"2025-08-31 03:50:00",,,1.67276,1.47543,,
"2025-08-31 03:50:00",,,1.67276,1.47543,,
"2025-08-31 03:50:00",,,1.67276,1.47543,,
"2025-08-31 04:50:00",3.88592,0.65312,1.58199,1.53459,,
"2025-08-31 04:50:00",,,1.58199,1.53459,,
"2025-08-31 04:50:00",,,1.58199,,,
"2025-08-31 05:50:00",3.95813,0.66737,1.82349,1.62303,,
"2025-08-31 05:50:00",3.95813,,1.82349,1.62303,,
"2025-08-31 05:50:00",,,1.82349,1.62303,,
"2025-08-31 05:50:00",,,,1.62303,,
"2025-08-31 06:50:00",4.25954,0.68723,1.71223,1.70273,,
"2025-08-31 06:50:00",,,1.71223,1.70273,,
"2025-08-31 06:50:00",,,1.71223,1.70273,,
"2025-08-31 06:50:00",,,1.71223,,,
"2025-08-31 07:50:00",3.76722,0.66821,1.81625,1.55962,,
"2025-08-31 07:50:00",,0.66821,1.81625,1.55962,,
"2025-08-31 07:50:00",,,,1.55962,,
"2025-08-31 07:50:00",,,,1.55962,,
"2025-08-31 08:50:00",3.95756,0.66339,1.61479,1.58494,,
"2025-08-31 08:50:00",,0.66339,1.61479,,,
"2025-08-31 08:50:00",,,1.61479,,,
"2025-08-31 09:50:00",3.91906,0.67232,2.18921,1.66903,,
"2025-08-31 09:50:00",3.91906,,2.18921,1.66903,,
"2025-08-31 09:50:00",,,2.18921,1.66903,,
"2025-08-31 09:50:00",,,2.18921,1.66903,,
"2025-08-31 10:50:00",3.96521,0.68445,2.18166,1.63656,,
"2025-08-31 10:50:00",,0.68445,2.18166,1.63656,,
"2025-08-31 10:50:00",,0.68445,2.18166,1.63656,,
"2025-08-31 10:50:00",,,,1.63656,,
"2025-08-31 11:50:00",4.04659,0.68659,1.77144,1.59798,,
"2025-08-31 11:50:00",,0.68659,1.77144,1.59798,,
"2025-08-31 11:50:00",,0.68659,1.77144,1.59798,,
"2025-08-31 11:50:00",,,,1.59798,,
"2025-08-31 12:50:00",3.98695,0.69078,1.67641,1.6371,,
"2025-08-31 12:50:00",3.98695,0.69078,1.67641,1.6371,,
"2025-08-31 12:50:00",,0.69078,1.67641,,,
"2025-08-31 12:50:00",,0.69078,,,,
"2025-08-31 13:50:00",3.89434,0.66425,1.55933,1.75338,,
"2025-08-31 13:50:00",,0.66425,1.55933,1.75338,,
"2025-08-31 13:50:00",,0.66425,,,,
"2025-08-31 13:50:00",,0.66425,,,,
"2025-08-31 14:50:00",4.0722,0.65149,1.62241,1.66524,,
"2025-08-31 14:50:00",,0.65149,1.62241,1.66524,,
"2025-08-31 14:50:00",,0.65149,1.62241,1.66524,,
"2025-08-31 14:50:00",,,1.62241,1.66524,,
"2025-08-31 15:50:00",3.9491,0.6507,1.453,1.7213,,
"2025-08-31 15:50:00",3.9491,0.6507,1.453,1.7213,,
"2025-08-31 15:50:00",,,1.453,1.7213,,
"2025-08-31 15:50:00",,,1.453,1.7213,,
"2025-08-31 16:50:00",3.86529,0.68338,1.95068,1.72393,,
"2025-08-31 16:50:00",,0.68338,1.95068,1.72393,,
"2025-08-31 16:50:00",,0.68338,1.95068,1.72393,,
"2025-08-31 16:50:00",,0.68338,,1.72393,,
"2025-08-31 17:50:00",3.753,0.65773,1.32206,1.58341,,
"2025-08-31 17:50:00",,0.65773,1.32206,,,
"2025-08-31 17:50:00",,0.65773,1.32206,,,
"2025-08-31 17:50:00",,0.65773,1.32206,,,
"2025-08-31 18:50:00",3.93733,0.64742,1.43976,1.64877,,
"2025-08-31 18:50:00",3.93733,0.64742,1.43976,1.64877,,
"2025-08-31 18:50:00",,0.64742,1.43976,1.64877,,
"2025-08-31 18:50:00",,0.64742,,1.64877,,
"2025-08-31 19:50:00",4.11248,0.63624,1.29984,1.68028,,
"2025-08-31 19:50:00",,0.63624,1.29984,1.68028,,
"2025-08-31 19:50:00",,,1.29984,1.68028,,
"2025-08-31 19:50:00",,,1.29984,1.68028,,
"2025-08-31 20:50:00",3.8911,0.6274,1.63684,1.53384,,
"2025-08-31 20:50:00",,0.6274,1.63684,1.53384,,
"2025-08-31 20:50:00",,0.6274,1.63684,1.53384,,
"2025-08-31 20:50:00",,,1.63684,,,
"2025-08-31 21:50:00",3.80915,0.66955,1.44944,1.54557,,
"2025-08-31 22:50:00",3.90994,0.66743,1.89617,1.57817,,
"2025-08-31 23:50:00",4.12897,0.67384,1.69492,1.61829,,
"2025-09-01 00:50:00",3.92749,0.69323,1.67196,1.53395,,
"2025-09-01 01:50:00",3.86844,0.66668,1.53998,1.64724,,
"2025-09-01 02:50:00",4.17712,0.67227,1.46634,1.70729,,
"2025-09-01 03:50:00",4.03542,0.65863,1.49172,1.63048,,
"2025-09-01 04:50:00",4.01949,0.66437,1.37016,1.62066,,
"2025-09-01 05:50:00",3.96257,0.71498,1.72452,1.63935,,
"2025-09-01 06:50:00",4.01675,0.68298,1.43159,1.62185,,
"2025-09-01 07:50:00",4.00884,0.6764,1.37752,1.60239,,
