"DateTime","4RH","1RV","2RH","3RH","Series 5","Series 6"
"2025-10-23 15:50:00",0.50334,0.43211,1.50559,0.71283,,
"2025-10-23 16:50:00",0.51096,0.4649,2.09521,0.70259,,
"2025-10-23 17:50:00",0.49948,0.51414,2.50265,0.70861,,
"2025-10-23 18:50:00",0.50937,0.45736,2.00732,0.70425,,
"2025-10-23 19:50:00",0.51641,0.39811,1.58118,0.69677,,
"2025-10-23 20:50:00",0.51623,0.43653,2.093,0.69394,,
"2025-10-23 21:50:00",0.50077,0.43253,1.66897,0.68784,,
"2025-10-23 22:50:00",0.49972,0.50295,1.90989,0.68803,,
"2025-10-23 23:50:00",0.51646,0.45994,1.39196,0.70313,,
"2025-10-24 00:50:00",0.50829,0.48886,1.86059,0.69437,,
"2025-10-24 01:50:00",0.50359,0.48154,2.17149,0.68241,,
"2025-10-24 02:50:00",0.50819,0.4528,1.79547,0.68512,,
"2025-10-24 03:50:00",0.50477,0.4994,1.99012,0.68756,,
"2025-10-24 04:50:00",0.49831,0.51045,2.23111,0.69318,,
"2025-10-24 05:50:00",0.50207,0.41065,1.27722,0.69952,,
"2025-10-24 06:50:00",0.49296,0.46752,1.64162,0.71491,,
"2025-10-24 07:50:00",0.49331,0.45047,1.91314,0.70282,,
"2025-10-24 08:50:00",0.50148,0.43868,1.66071,0.68559,,
"2025-10-24 09:50:00",0.4929,0.43599,1.6874,0.70104,,
"2025-10-24 10:50:00",0.49739,0.47683,1.66215,0.68902,,
"2025-10-24 11:50:00",0.50549,0.51528,2.32817,0.69918,,
"2025-10-24 12:50:00",0.48799,0.50218,1.84453,0.71171,,
"2025-10-24 13:50:00",0.50386,0.46583,1.93008,0.71901,,
"2025-10-24 14:50:00",0.51091,0.49476,1.82111,0.72552,,
"2025-10-24 15:50:00",0.49985,0.51637,2.15859,0.73529,,
"2025-10-24 16:50:00",0.49885,0.53793,2.24454,0.74094,,
"2025-10-24 17:50:00",0.49223,0.51306,1.77096,0.72867,,
"2025-10-24 18:50:00",0.37921,0.45276,1.83766,0.71738,,
"2025-10-24 19:50:00",0.51001,0.4977,1.80731,0.71395,,
"2025-10-24 20:50:00",0.50772,0.52897,1.96353,0.71897,,
"2025-10-24 21:50:00",0.50734,0.43908,1.71522,0.70747,,
"2025-10-24 22:50:00",0.50611,0.49775,2.09701,0.71365,,
"2025-10-24 23:50:00",0.51233,0.49802,1.9212,0.71834,,
"2025-10-25 00:50:00",0.50762,0.42843,1.98174,0.73608,,
"2025-10-25 01:50:00",0.50548,0.45374,1.93241,0.72399,,
"2025-10-25 02:50:00",0.50398,0.41437,1.73294,0.72542,,
"2025-10-25 03:50:00",0.50101,0.39889,1.64222,0.7214,,
"2025-10-25 04:50:00",0.49978,0.43977,1.92234,0.72157,,
"2025-10-25 05:50:00",0.49714,0.40871,1.51811,0.71589,,
"2025-10-25 06:50:00",0.49282,0.41748,1.6393,0.72179,,
"2025-10-25 07:50:00",0.49618,0.59516,2.07776,0.72089,,
"2025-10-25 08:50:00",0.50395,0.58687,1.83511,0.72378,,
"2025-10-25 09:50:00",0.50517,0.43735,1.72387,0.73054,,
"2025-10-25 10:50:00",0.49908,0.47105,1.98124,0.72211,,
"2025-10-25 11:50:00",0.49935,0.52093,1.65146,0.70601,,
"2025-10-25 12:50:00",0.49475,0.45193,1.60176,0.72166,,
"2025-10-25 13:50:00",0.49952,0.45461,1.82101,0.71408,,
"2025-10-25 14:50:00",0.49897,0.4166,1.64878,0.72924,,
"2025-10-25 15:50:00",0.50238,0.47101,1.83195,0.73193,,
"2025-10-25 16:50:00",0.49662,0.4541,1.84776,0.71815,,
"2025-10-25 17:50:00",0.50349,0.48948,1.74974,0.72867,,
"2025-10-25 18:50:00",0.50919,0.51738,2.55595,0.74603,,
"2025-10-25 19:50:00",0.4951,0.54737,2.82478,0.72441,,
"2025-10-25 20:50:00",0.50074,0.51149,1.98172,0.70759,,
"2025-10-25 21:50:00",0.49771,0.43894,1.88263,0.72346,,
"2025-10-25 22:50:00",0.48998,0.43648,1.87427,0.71644,,
"2025-10-25 23:50:00",0.50325,0.42227,1.86543,0.7258,,
"2025-10-26 00:50:00",0.49459,0.40194,1.44763,0.71573,,
"2025-10-26 01:50:00",0.50214,0.39082,1.6077,0.72749,,
"2025-10-26 02:50:00",0.49184,0.38033,1.60399,0.72438,,
"2025-10-26 03:50:00",0.4955,0.43436,2.07811,0.72588,,
"2025-10-26 04:50:00",0.48923,0.37515,1.41509,0.71791,,
"2025-10-26 05:50:00",0.48526,0.39787,1.78033,0.72281,,
"2025-10-26 06:50:00",0.49141,0.35425,1.40395,0.72604,,
"2025-10-26 07:50:00",0.49016,0.36224,1.31876,0.73288,,
"2025-10-26 08:50:00",0.49989,0.38299,1.58927,0.73529,,
"2025-10-26 09:50:00",0.49731,0.35439,1.22028,0.72179,,
"2025-10-26 10:50:00",0.50189,0.36706,1.61638,0.71156,,
"2025-10-26 11:50:00",0.49729,0.35989,1.60076,0.72921,,
"2025-10-26 12:50:00",0.49137,0.39528,1.74756,0.72001,,
"2025-10-26 13:50:00",0.48947,0.36273,1.43669,0.73843,,
"2025-10-26 14:50:00",0.48204,0.43683,2.10044,0.732,,
"2025-10-26 15:50:00",0.49286,0.34067,1.21533,0.71074,,
"2025-10-26 16:50:00",0.48963,0.36331,1.6082,0.73032,,
"2025-10-26 17:50:00",0.49247,0.36261,1.32754,0.70859,,
"2025-10-26 18:50:00",0.50108,0.37537,1.56249,0.70869,,
"2025-10-26 19:50:00",0.49665,0.38171,1.71586,0.70506,,
"2025-10-26 20:50:00",0.49033,0.39186,1.48946,0.71366,,
"2025-10-26 21:50:00",0.49477,0.36457,1.40445,0.7301,,
"2025-10-26 22:50:00",0.49874,0.36546,1.56021,0.73439,,
"2025-10-26 23:50:00",0.49986,0.43242,1.79286,0.71936,,
"2025-10-27 00:50:00",0.49638,0.36517,1.52369,0.71405,,
"2025-10-27 01:50:00",0.49334,0.37235,1.47605,0.7048,,
"2025-10-27 02:50:00",0.49401,0.4018,1.80524,0.71546,,
"2025-10-27 03:50:00",0.48793,0.38758,1.87797,0.71571,,
"2025-10-27 04:50:00",0.48972,0.36757,1.49895,0.7057,,
"2025-10-27 05:50:00",0.49482,0.36463,1.59433,0.70989,,
"2025-10-27 06:50:00",0.48144,0.40644,1.96742,0.70911,,
"2025-10-27 07:50:00",0.48535,0.3717,1.63772,0.70798,,
"2025-10-27 08:50:00",0.49105,0.36914,1.47614,0.70684,,
"2025-10-27 09:50:00",0.4741,0.34443,1.36089,0.67942,,
"2025-10-27 10:50:00",0.48066,0.4449,2.15572,0.67487,,
"2025-10-27 11:50:00",0.40179,0.44078,1.77331,0.60924,,
"2025-10-27 12:50:00",0.40913,0.48902,1.82041,0.63555,,
"2025-10-27 13:50:00",0.43404,0.49971,2.16925,0.62329,,
"2025-10-27 14:50:00",0.44779,0.42807,1.63063,0.65761,,
"2025-10-27 15:50:00",0.44009,0.498,2.29738,0.69658,,
"2025-10-27 16:50:00",0.44154,0.49809,2.36487,0.63111,,
"2025-10-27 17:50:00",0.48568,0.45482,2.0085,0.71757,,
"2025-10-27 18:50:00",0.47281,0.41392,1.85026,0.70355,,
"2025-10-27 19:50:00",0.51436,0.40656,1.71745,0.71169,,
"2025-10-27 20:50:00",0.48642,0.44501,2.12798,0.7191,,
"2025-10-27 21:50:00",0.43387,0.37915,1.6288,0.69225,,
"2025-10-27 22:50:00",0.4925,0.38565,1.6247,0.48641,,
"2025-10-27 23:50:00",0.49751,0.41385,2.00902,0.70751,,
"2025-10-28 00:50:00",0.51361,0.42728,1.91198,0.71699,,
"2025-10-28 01:50:00",0.5086,0.43325,1.695,0.68441,,
"2025-10-28 02:50:00",0.51115,0.39345,1.68854,0.65214,,
"2025-10-28 03:50:00",0.51599,0.40424,1.73452,0.71196,,
"2025-10-28 04:50:00",0.521,0.35727,1.43845,0.69878,,
"2025-10-28 05:50:00",0.42733,0.39913,1.79611,0.6719,,
"2025-10-28 06:50:00",0.52112,0.41336,1.74139,0.67933,,
"2025-10-28 07:50:00",0.50855,0.38852,1.69627,0.67932,,
"2025-10-28 08:50:00",0.49661,0.3562,1.47625,0.66474,,
"2025-10-28 09:50:00",0.52126,0.32796,1.51923,0.67322,,
"2025-10-28 10:50:00",0.51263,0.35665,1.67979,0.67303,,
"2025-10-28 11:50:00",0.51352,0.3824,1.66059,0.71355,,
"2025-10-28 12:50:00",0.50494,0.34509,1.42906,0.72534,,
"2025-10-28 13:50:00",0.48282,0.42842,1.77423,0.69111,,
"2025-10-28 14:50:00",0.50559,0.36803,1.50821,0.67114,,
"2025-10-28 15:50:00",0.48929,0.3743,1.42898,0.68892,,
"2025-10-28 16:50:00",0.49573,0.36236,1.59908,0.63381,,
"2025-10-28 17:50:00",0.4978,0.31344,1.19688,0.68056,,
"2025-10-28 18:50:00",0.49955,0.40599,1.6433,0.683,,
"2025-10-28 19:50:00",0.50512,0.41457,1.84499,0.67742,,
"2025-10-28 20:50:00",0.50179,0.39223,1.66351,0.66001,,
"2025-10-28 21:50:00",0.49925,0.41947,1.77192,0.68334,,
"2025-10-28 22:50:00",0.4731,0.36939,1.73575,0.67072,,
"2025-10-28 23:50:00",0.5144,0.41103,1.80365,0.67426,,
"2025-10-29 00:50:00",0.50557,0.36503,1.53983,0.68003,,
"2025-10-29 01:50:00",0.5023,0.40498,1.95065,0.67804,,
"2025-10-29 02:50:00",0.49185,0.48848,1.71636,0.687,,
