DateTime,10RH-O,10RV-O,11RH-O,11RV-O,1RV-O,2RH-O,3RV-O,9RV-O
2026-04-22 14:19:00,0.08105,0.08546,0.05475,0.05021,0.40714,0.25048,0.73896,0.28944
2026-04-22 15:19:00,0.08292,0.08254,0.04896,0.05338,0.4132,0.28994,0.69217,0.26475
2026-04-22 16:19:00,0.08875,0.08491,0.05198,0.05799,0.42482,0.31864,0.74286,0.28623
2026-04-22 17:19:00,0.09863,0.11023,0.06463,0.06763,0.49429,0.3179,0.75967,0.29179
2026-04-22 18:19:00,0.09189,0.10751,0.07977,0.05822,0.39764,0.26991,0.78097,0.31147
2026-04-22 19:19:00,0.10374,0.10148,0.06419,0.06539,0.49792,0.27681,0.7559,0.28558
2026-04-22 20:19:00,0.10196,0.08703,0.05462,0.06337,0.56335,0.33759,0.73325,0.28038
2026-04-22 21:19:00,0.0865,0.06959,0.04857,0.05976,0.46436,0.31195,0.66819,0.26293
2026-04-22 22:19:00,0.10216,0.08395,0.05587,0.06651,0.55593,0.37852,0.74546,0.2787
2026-04-22 23:19:00,0.08862,0.09956,0.05751,0.05675,0.43463,0.28219,0.7676,0.29782
2026-04-23 00:19:00,0.10033,0.09934,0.06126,0.06765,0.49135,0.31533,0.75654,0.28913
2026-04-23 01:19:00,0.10091,0.09061,0.05975,0.07196,0.5083,0.33822,0.73515,0.27528
2026-04-23 02:19:00,0.08641,0.06338,0.04919,0.0578,0.4698,0.32133,0.67523,0.27139
2026-04-23 03:19:00,0.09355,0.08291,0.05291,0.06307,0.52362,0.36053,0.75705,0.29679
2026-04-23 04:19:00,0.09161,0.10365,0.0574,0.06029,0.47027,0.30974,0.76999,0.29533
2026-04-23 05:19:00,0.09613,0.0975,0.05534,0.06006,0.49365,0.3407,0.76475,0.30036
2026-04-23 06:19:00,0.09544,0.08754,0.05066,0.05783,0.47602,0.32062,0.72039,0.27605
2026-04-23 07:19:00,0.09265,0.08513,0.05312,0.05643,0.5184,0.38216,0.74529,0.27998
2026-04-23 08:19:00,0.09731,0.09608,0.05413,0.06225,0.52765,0.35692,0.7659,0.29462
2026-04-23 09:19:00,0.00174,0.00149,0.00155,0.00182,0.00355,0.00263,0.00224,0.00193
2026-04-23 10:19:00,0.1332,0.08346,0.06088,0.07203,0.69198,0.55598,0.52595,0.30387
2026-04-23 11:19:00,0.13914,0.1023,0.07283,0.08216,0.8202,0.64143,0.56651,0.29972
2026-04-23 12:19:00,0.10153,0.11645,0.05171,0.07125,0.50173,0.27472,0.75133,0.29891
2026-04-23 13:19:00,0.09895,0.12445,0.05595,0.06183,0.4166,0.2988,0.7392,0.31482
2026-04-23 14:19:00,0.08862,0.10682,0.05698,0.06048,0.39731,0.24998,0.76191,0.3158
2026-04-23 15:19:00,0.09934,0.12838,0.05612,0.06554,0.46723,0.27507,0.76315,0.31087
2026-04-23 16:19:00,0.0894,0.09958,0.04171,0.05836,0.44197,0.26436,0.70627,0.27634
2026-04-23 17:19:00,0.10538,0.09526,0.05214,0.07355,0.57602,0.34979,0.72157,0.29321
2026-04-23 18:19:00,0.08726,0.10919,0.05945,0.06028,0.38043,0.25223,0.75788,0.31709
2026-04-23 19:19:00,0.08768,0.11467,0.05681,0.0627,0.42005,0.24832,0.76008,0.30719
2026-04-23 20:19:00,0.08521,0.10467,0.04725,0.05953,0.42291,0.25199,0.7432,0.28952
2026-04-23 21:19:00,0.09012,0.10819,0.05121,0.06458,0.42347,0.24416,0.75013,0.3013
2026-04-23 22:19:00,0.1,0.11672,0.06159,0.06886,0.47151,0.30284,0.75302,0.31912
2026-04-23 23:19:00,0.09797,0.1068,0.05453,0.06315,0.48711,0.28011,0.74787,0.30503
2026-04-24 00:19:00,0.08702,0.11976,0.04806,0.05782,0.39809,0.24878,0.76394,0.293
2026-04-24 01:19:00,0.08671,0.11187,0.04413,0.05579,0.4117,0.23999,0.75502,0.29364
2026-04-24 02:19:00,0.09874,0.10896,0.04422,0.06726,0.49245,0.27821,0.74219,0.29404
2026-04-24 03:19:00,0.09218,0.09892,0.0529,0.06635,0.45067,0.26931,0.75404,0.30608
2026-04-24 04:19:00,0.10353,0.12358,0.0596,0.06619,0.4139,0.31441,0.71549,0.31626
2026-04-24 05:19:00,0.08436,0.0988,0.04861,0.05717,0.40668,0.24072,0.73594,0.29723
2026-04-24 06:19:00,0.086,0.09082,0.04005,0.06091,0.44408,0.28705,0.70176,0.27724
2026-04-24 07:19:00,0.00199,0.00175,0.0021,0.00285,0.00248,0.00189,0.00176,0.00163
2026-04-24 08:19:00,0.0014,0.00142,0.00146,0.00142,0.00113,0.00103,0.00132,0.00139
2026-04-24 09:19:00,0.00142,0.00142,0.00146,0.00145,0.00128,0.00111,0.00127,0.00124
2026-04-24 10:19:00,0.00156,0.00158,0.0015,0.00152,0.02569,0.01493,0.00221,0.00188
2026-04-24 11:19:00,0.0014,0.00145,0.00146,0.00144,0.00128,0.00119,0.00149,0.00143
2026-04-24 12:19:00,0.00146,0.0015,0.00149,0.00149,0.0031,0.00361,0.00162,0.00174
2026-04-24 13:19:00,0.00144,0.00145,0.00146,0.00149,0.00421,0.00125,0.00134,0.00133
2026-04-24 14:19:00,0.00139,0.00142,0.00145,0.00147,0.00162,0.00134,0.00137,0.00144
2026-04-24 15:19:00,0.00146,0.00145,0.00145,0.00155,0.00173,0.00138,0.00152,0.00161
2026-04-24 16:19:00,0.00141,0.00142,0.00145,0.00148,0.00173,0.00123,0.00135,0.0014
2026-04-24 17:19:00,0.14121,0.08739,0.06608,0.09577,0.07433,0.61504,0.6733,0.33221
2026-04-24 18:19:00,0.0014,0.0014,0.00143,0.00141,0.0015,0.00115,0.00129,0.00128
2026-04-24 19:19:00,0.0014,0.0014,0.00145,0.00143,0.00138,0.00118,0.00128,0.00121
2026-04-24 20:19:00,0.00139,0.0014,0.00143,0.0014,0.00151,0.0011,0.00125,0.00124
2026-04-24 21:19:00,0.00139,0.00141,0.00143,0.0014,0.00122,0.00106,0.00131,0.00132
2026-04-24 22:19:00,0.12798,0.07718,0.06524,0.08768,0.59704,0.60294,0.61685,0.30642
2026-04-24 23:19:00,0.11958,0.08568,0.07153,0.07624,0.60343,0.44214,0.59188,0.30703
2026-04-25 00:19:00,0.13986,0.09817,0.07101,0.08699,0.80337,0.6677,0.60702,0.32478
2026-04-25 01:19:00,0.11493,0.09066,0.06623,0.07713,0.68791,0.70437,0.58813,0.30613
2026-04-25 02:19:00,0.11872,0.09002,0.06341,0.07738,0.63673,0.61813,0.57857,0.29927
2026-04-25 03:19:00,0.09511,0.09007,0.04367,0.07356,0.46794,0.25413,0.74049,0.29307
2026-04-25 04:19:00,0.08868,0.07421,0.04356,0.06633,0.48141,0.3042,0.74262,0.32396
2026-04-25 05:19:00,0.09124,0.06043,0.03763,0.06649,0.22599,0.33433,0.65677,0.27639
2026-04-25 06:19:00,0.10284,0.09221,0.03693,0.06654,0.2577,0.30257,0.73026,0.28556
2026-04-25 07:19:00,0.0861,0.058,0.03966,0.05964,0.24005,0.40418,0.64574,0.25962
2026-04-25 08:19:00,0.10373,0.10056,0.05047,0.07073,0.2552,0.24479,0.75801,0.30295
2026-04-25 09:19:00,0.09144,0.08664,0.05121,0.06425,0.21818,0.23736,0.75229,0.32519
2026-04-25 10:19:00,0.09844,0.10955,0.05532,0.07233,0.23313,0.24834,0.78292,0.32547
2026-04-25 11:19:00,0.09456,0.09622,0.0563,0.06512,0.26627,0.27619,0.76914,0.33031
2026-04-25 12:19:00,0.09867,0.10642,0.05353,0.06895,0.26535,0.26667,0.77068,0.32676
2026-04-25 13:19:00,0.10251,0.0869,0.04836,0.07827,0.25547,0.2576,0.75204,0.30065
2026-04-25 14:19:00,0.09836,0.07629,0.04564,0.07766,0.26334,0.27822,0.73574,0.30463
2026-04-25 15:19:00,0.09643,0.08657,0.04911,0.07521,0.23068,0.27073,0.75409,0.30881
2026-04-25 16:19:00,0.10117,0.10967,0.05857,0.07634,0.22406,0.26365,0.78583,0.322
2026-04-25 17:19:00,0.10283,0.10313,0.05926,0.07555,0.23678,0.25792,0.77871,0.32672
2026-04-25 18:19:00,0.10015,0.10035,0.05345,0.06933,0.23576,0.25876,0.78712,0.31894
2026-04-25 19:19:00,0.10836,0.09572,0.0469,0.08009,0.25484,0.29808,0.74486,0.29168
2026-04-25 20:19:00,0.10502,0.08023,0.04349,0.08135,0.25941,0.35801,0.71985,0.28829
2026-04-25 21:19:00,0.09283,0.08896,0.04507,0.07217,0.22033,0.28111,0.7529,0.29613
2026-04-25 22:19:00,0.10121,0.09077,0.05099,0.07273,0.2521,0.28737,0.75554,0.31287
2026-04-25 23:19:00,0.10704,0.08718,0.04601,0.0791,0.26027,0.37153,0.73648,0.28453
2026-04-26 00:19:00,0.10915,0.08133,0.04998,0.07763,0.26375,0.38607,0.70484,0.27301
2026-04-26 01:19:00,0.09966,0.09515,0.05526,0.07341,0.25562,0.26119,0.79283,0.33576
2026-04-26 02:19:00,0.0978,0.10919,0.06049,0.06736,0.23973,0.25156,0.77472,0.32213
2026-04-26 03:19:00,0.08607,0.09177,0.04573,0.06379,0.23596,0.25194,0.79505,0.31835
2026-04-26 04:19:00,0.09134,0.08849,0.04584,0.0663,0.2616,0.2716,0.77084,0.30534
2026-04-26 05:19:00,0.0983,0.10751,0.05188,0.06717,0.23776,0.25974,0.77162,0.3056
2026-04-26 06:19:00,0.09333,0.10401,0.05018,0.0638,0.25577,0.27663,0.77081,0.31888
2026-04-26 07:19:00,0.08834,0.09972,0.04209,0.06197,0.23461,0.25645,0.78814,0.30615
2026-04-26 08:19:00,0.09852,0.08239,0.03894,0.06715,0.27774,0.28385,0.74049,0.27898
2026-04-26 09:19:00,0.08957,0.08468,0.04244,0.06192,0.23692,0.24388,0.78528,0.31586
2026-04-26 10:19:00,0.10607,0.0869,0.03986,0.07264,0.24732,0.29326,0.73236,0.2785
2026-04-26 11:19:00,0.1029,0.09177,0.04157,0.07038,0.24866,0.29713,0.76859,0.30136
2026-04-26 12:19:00,0.09942,0.09558,0.04618,0.07091,0.23451,0.28059,0.77927,0.30426
2026-04-26 13:19:00,0.10206,0.0989,0.04225,0.06898,0.24103,0.29916,0.7726,0.29315
2026-04-26 14:19:00,0.10368,0.08893,0.04289,0.07136,0.25689,0.32008,0.74733,0.3006
2026-04-26 15:19:00,0.09562,0.08901,0.04921,0.06867,0.23375,0.27879,0.78578,0.31931
2026-04-26 16:19:00,0.08732,0.09601,0.04511,0.06188,0.24301,0.25711,0.79066,0.31471
2026-04-26 17:19:00,0.09111,0.1065,0.04505,0.05748,0.2352,0.25167,0.79464,0.3041
2026-04-26 18:19:00,0.09645,0.09682,0.05237,0.06742,0.25303,0.2579,0.78226,0.32537
2026-04-26 19:19:00,0.10402,0.09619,0.04382,0.06781,0.27259,0.26716,0.7511,0.29664
2026-04-26 20:19:00,0.10324,0.07263,0.0366,0.07236,0.26795,0.30799,0.70276,0.27462
2026-04-26 21:19:00,0.08929,0.07763,0.03998,0.0633,0.26034,0.29451,0.75296,0.29528
2026-04-26 22:19:00,0.09404,0.09649,0.04633,0.06025,0.25225,0.24629,0.77365,0.2945
2026-04-26 23:19:00,0.09327,0.08922,0.04682,0.06191,0.2579,0.25418,0.77411,0.31462
2026-04-27 00:19:00,0.09456,0.09148,0.04607,0.06363,0.22363,0.26522,0.78097,0.298
2026-04-27 01:19:00,0.11232,0.09061,0.04557,0.07325,0.26275,0.3152,0.73666,0.28136
2026-04-27 02:19:00,0.10477,0.07774,0.03957,0.07273,0.25406,0.32584,0.70909,0.26778
2026-04-27 03:19:00,0.10166,0.06924,0.03915,0.0681,0.2672,0.36523,0.67924,0.27849
2026-04-27 04:19:00,0.08551,0.08508,0.04069,0.06199,0.24114,0.25989,0.7669,0.30816
2026-04-27 05:19:00,0.10338,0.10329,0.04463,0.06434,0.2677,0.27655,0.7684,0.2922
2026-04-27 06:19:00,0.09238,0.09215,0.049,0.06111,0.24167,0.26374,0.77636,0.32111
2026-04-27 07:19:00,0.09734,0.09037,0.0397,0.0643,0.27574,0.27999,0.74404,0.28583
2026-04-27 08:19:00,0.09502,0.07776,0.03744,0.06526,0.27233,0.30567,0.72698,0.27145
2026-04-27 09:19:00,0.08389,0.09333,0.04022,0.05736,0.2309,0.23275,0.77816,0.29548
2026-04-27 10:19:00,0.098,0.07574,0.03912,0.06774,0.27121,0.28339,0.73771,0.2995
2026-04-27 11:19:00,0.09307,0.07997,0.04099,0.0657,0.42178,0.27408,0.76334,0.32349
2026-04-27 12:19:00,0.08747,0.07824,0.04062,0.05802,0.4226,0.25154,0.76923,0.3218
2026-04-27 13:19:00,0.0877,0.08933,0.03983,0.05432,0.4201,0.25628,0.77841,0.32564
2026-04-27 14:19:00,0.0891,0.09779,0.03825,0.06096,0.4113,0.24883,0.77607,0.31129
2026-04-27 15:19:00,0.08679,0.0953,0.04148,0.05947,0.41757,0.25394,0.78216,0.32296
2026-04-27 16:19:00,0.10112,0.09415,0.04509,0.06933,0.4259,0.27231,0.76138,0.31941
2026-04-27 17:19:00,0.10247,0.09002,0.03955,0.06526,0.42484,0.26812,0.76097,0.29726
2026-04-27 18:19:00,0.09585,0.09896,0.04132,0.06486,0.41277,0.25056,0.7752,0.3041
2026-04-27 19:19:00,0.09012,0.09559,0.04557,0.0601,0.42969,0.23684,0.76615,0.32686
2026-04-27 20:19:00,0.09779,0.07922,0.04271,0.06556,0.43109,0.26552,0.74747,0.31312
2026-04-27 21:19:00,0.09438,0.08043,0.03936,0.06656,0.4168,0.27598,0.73384,0.2807
2026-04-27 22:19:00,0.09089,0.08501,0.03898,0.05977,0.41144,0.27356,0.74412,0.28477
2026-04-27 23:19:00,0.10416,0.07133,0.03699,0.0765,0.43802,0.33085,0.68706,0.2922
2026-04-28 00:19:00,0.09045,0.08365,0.04151,0.0616,0.42452,0.28226,0.77556,0.31072
2026-04-28 01:19:00,0.10945,0.09867,0.04719,0.0775,0.43908,0.31145,0.77431,0.31682
2026-04-28 02:19:00,0.09264,0.09492,0.04717,0.06279,0.43223,0.27596,0.76984,0.31863
2026-04-28 03:19:00,0.10296,0.08287,0.04326,0.07301,0.443,0.31529,0.72078,0.28447
2026-04-28 04:19:00,0.07752,0.06489,0.0353,0.05333,0.42059,0.28534,0.66272,0.27072
2026-04-28 05:19:00,0.09871,0.07578,0.03677,0.07041,0.42831,0.3218,0.68552,0.27251
2026-04-28 06:19:00,0.09297,0.10914,0.04406,0.06138,0.43051,0.26732,0.76942,0.31397
2026-04-28 07:19:00,0.09003,0.09642,0.04274,0.06186,0.42124,0.25413,0.76013,0.3055
2026-04-28 08:19:00,0.08744,0.08881,0.03776,0.06119,0.41798,0.25862,0.74425,0.28657
2026-04-28 09:19:00,0.09278,0.07,0.04039,0.07066,0.40676,0.29366,0.65534,0.26338
2026-04-28 10:19:00,0.09392,0.10175,0.04239,0.06211,0.40975,0.24508,0.77856,0.30371
2026-04-28 11:19:00,0.08698,0.08684,0.04302,0.06288,0.42917,0.2539,0.78003,0.3191
2026-04-28 12:19:00,0.09582,0.0899,0.04093,0.06792,0.41677,0.26747,0.75473,0.28712
2026-04-28 13:19:00,0.09316,0.07132,0.03895,0.07169,0.41894,0.29279,0.67058,0.28077
2026-04-28 14:19:00,0.10063,0.08583,0.04337,0.06982,0.44557,0.32206,0.72446,0.28123
2026-04-28 15:19:00,0.08623,0.08452,0.0355,0.06312,0.42596,0.26024,0.75865,0.30943
2026-04-28 16:19:00,0.08146,0.07945,0.04096,0.06185,0.41706,0.23938,0.75931,0.31956
2026-04-28 17:19:00,0.0989,0.08832,0.04049,0.06877,0.43311,0.2929,0.74171,0.28748
2026-04-28 18:19:00,0.08683,0.10158,0.04784,0.05882,0.4215,0.23404,0.77806,0.32363
2026-04-28 19:19:00,0.08778,0.08955,0.04423,0.06345,0.42009,0.25728,0.77864,0.31956
2026-04-28 20:19:00,0.10275,0.0948,0.04814,0.07061,0.43431,0.28779,0.75997,0.29483
2026-04-28 21:19:00,0.10158,0.08716,0.04994,0.07456,0.44136,0.27659,0.75257,0.30998
2026-04-28 22:19:00,0.10022,0.08771,0.04223,0.07096,0.42093,0.26694,0.73617,0.28208
2026-04-28 23:19:00,0.07954,0.07376,0.03652,0.05754,0.4087,0.25568,0.74787,0.29351
2026-04-29 00:19:00,0.08463,0.07866,0.03541,0.06058,0.42308,0.28546,0.73614,0.30726
2026-04-29 01:19:00,0.09769,0.09276,0.03933,0.06724,0.42407,0.27407,0.76151,0.29775
2026-04-29 02:19:00,0.09096,0.1042,0.04442,0.05754,0.41805,0.26376,0.75712,0.30717
2026-04-29 03:19:00,0.09876,0.10679,0.04039,0.06272,0.42171,0.24687,0.77087,0.30625
2026-04-29 04:19:00,0.08534,0.09109,0.04084,0.05888,0.41844,0.24422,0.76594,0.2927
2026-04-29 05:19:00,0.08704,0.07572,0.04117,0.05963,0.44711,0.3365,0.74205,0.30053
2026-04-29 06:19:00,0.08824,0.09256,0.04587,0.06413,0.41559,0.25202,0.78226,0.31138
2026-04-29 07:19:00,0.10093,0.10059,0.04863,0.0719,0.4321,0.27834,0.76497,0.31081
2026-04-29 08:19:00,0.09466,0.10444,0.04698,0.06313,0.41888,0.26412,0.77681,0.3146
2026-04-29 09:19:00,0.09077,0.09427,0.04255,0.06291,0.41886,0.2613,0.78421,0.29947
2026-04-29 10:19:00,0.09453,0.06648,0.03862,0.0702,0.42464,0.30618,0.66355,0.27577
2026-04-29 11:19:00,0.10234,0.0948,0.04279,0.07208,0.43131,0.27796,0.75476,0.31199
2026-04-29 12:19:00,0.0982,0.09819,0.04838,0.06413,0.44688,0.29917,0.76475,0.32036
2026-04-29 13:19:00,0.09443,0.11054,0.05232,0.06181,0.42471,0.27604,0.76541,0.32153
2026-04-29 14:19:00,0.09368,0.08804,0.0391,0.06663,0.41651,0.27825,0.74839,0.29059
2026-04-29 15:19:00,0.09003,0.09212,0.04412,0.06843,0.43131,0.27805,0.74823,0.3177
2026-04-29 16:19:00,0.09641,0.1015,0.04279,0.06562,0.41566,0.27205,0.77233,0.2992
2026-04-29 17:19:00,0.09024,0.09569,0.04777,0.06176,0.41796,0.2678,0.78094,0.32812
2026-04-29 18:19:00,0.09955,0.09934,0.04445,0.06759,0.42043,0.28477,0.76233,0.30143
2026-04-29 19:19:00,0.10323,0.11284,0.04847,0.07001,0.43633,0.29398,0.76245,0.30359
2026-04-29 20:19:00,0.10096,0.11248,0.05097,0.06965,0.42206,0.26562,0.77309,0.31126
2026-04-29 21:19:00,0.08488,0.09778,0.04242,0.06319,0.40805,0.25049,0.77195,0.32071
2026-04-29 22:19:00,0.09422,0.08084,0.04605,0.07211,0.42028,0.27704,0.74491,0.31571
2026-04-29 23:19:00,0.09145,0.09592,0.04755,0.06414,0.42003,0.25822,0.76599,0.32618
2026-04-30 00:19:00,0.08933,0.10824,0.04981,0.06158,0.41872,0.25716,0.78291,0.3245
2026-04-30 01:19:00,0.10345,0.10841,0.05133,0.0702,0.4146,0.26345,0.76374,0.30893
2026-04-30 02:19:00,0.10088,0.08902,0.04442,0.07429,0.42184,0.28284,0.75363,0.29328
2026-04-30 03:19:00,0.103,0.09013,0.04322,0.07256,0.43785,0.30988,0.74802,0.29356
2026-04-30 04:19:00,0.10088,0.09503,0.04842,0.06824,0.43748,0.29045,0.76389,0.31232
2026-04-30 05:19:00,0.09771,0.09377,0.05313,0.07083,0.43312,0.28894,0.74969,0.32638
2026-04-30 06:19:00,0.10354,0.10876,0.0477,0.06852,0.43333,0.29243,0.75829,0.30633
2026-04-30 07:19:00,0.09789,0.1069,0.05385,0.07065,0.44405,0.28825,0.75447,0.31225
2026-04-30 08:19:00,0.10244,0.10203,0.04812,0.07392,0.42659,0.28617,0.75871,0.29644
2026-04-30 09:19:00,0.09703,0.07993,0.04102,0.06802,0.46337,0.38803,0.71896,0.27839
2026-04-30 10:19:00,0.08457,0.08595,0.04629,0.06184,0.413,0.25833,0.76539,0.31984
2026-04-30 11:19:00,0.09932,0.09997,0.0567,0.06688,0.45199,0.29741,0.75934,0.32026
2026-04-30 12:19:00,0.09247,0.10595,0.05102,0.06633,0.43735,0.29589,0.76914,0.32151
2026-04-30 13:19:00,0.10785,0.11854,0.06255,0.07424,0.43157,0.30668,0.77272,0.30694
2026-04-30 14:19:00,0.10544,0.09105,0.04836,0.074,0.44624,0.33482,0.75146,0.28947
2026-04-30 15:19:00,0.08478,0.07797,0.04324,0.05922,0.40657,0.26201,0.73508,0.28498
2026-04-30 16:19:00,0.08275,0.07344,0.03807,0.05988,0.40911,0.27417,0.72771,0.28686
2026-04-30 17:19:00,0.10007,0.07819,0.04604,0.06767,0.45223,0.34463,0.72069,0.28133
2026-04-30 18:19:00,0.09432,0.1089,0.05375,0.06607,0.41756,0.26347,0.76905,0.31151
2026-04-30 19:19:00,0.08889,0.09202,0.04561,0.06519,0.41537,0.26011,0.77732,0.31119
2026-04-30 20:19:00,0.10184,0.08151,0.04868,0.07178,0.46005,0.34111,0.76438,0.31154
2026-04-30 21:19:00,0.09923,0.0902,0.04454,0.06901,0.44101,0.32777,0.7586,0.29035
2026-04-30 22:19:00,0.08739,0.08873,0.04606,0.06301,0.40619,0.26376,0.76081,0.29752
2026-04-30 23:19:00,0.08908,0.08259,0.04574,0.06269,0.41782,0.26227,0.76692,0.32176
2026-05-01 00:19:00,0.09157,0.09392,0.04872,0.06332,0.41693,0.25983,0.78413,0.32674
2026-05-01 01:19:00,0.10474,0.0968,0.04994,0.07244,0.43614,0.29277,0.76492,0.3183
2026-05-01 02:19:00,0.09167,0.08462,0.04561,0.06292,0.42568,0.2924,0.7704,0.31738
2026-05-01 03:19:00,0.09072,0.07827,0.04431,0.0626,0.41806,0.30439,0.75628,0.31107
2026-05-01 04:19:00,0.09277,0.0789,0.04739,0.06567,0.42248,0.28827,0.74623,0.29459
2026-05-01 05:19:00,0.09013,0.0803,0.04161,0.06273,0.44036,0.35003,0.76985,0.30009
2026-05-01 06:19:00,0.10422,0.10049,0.04498,0.07085,0.42357,0.27652,0.77696,0.29944
2026-05-01 07:19:00,0.09344,0.08945,0.04707,0.06663,0.4183,0.26153,0.76058,0.32303
2026-05-01 08:19:00,0.10544,0.10463,0.05446,0.0691,0.42533,0.26459,0.76259,0.30532
2026-05-01 09:19:00,0.10769,0.11085,0.05274,0.07014,0.42276,0.28411,0.77521,0.30741
2026-05-01 10:19:00,0.09595,0.10336,0.05254,0.06732,0.42843,0.27056,0.77689,0.32543
2026-05-01 11:19:00,0.10268,0.08207,0.04211,0.07476,0.47615,0.40285,0.75154,0.30562
2026-05-01 12:19:00,0.1002,0.07205,0.04339,0.0688,0.46879,0.41005,0.67903,0.27989
2026-05-01 13:19:00,0.09496,0.07316,0.04296,0.06732,0.43751,0.32208,0.72255,0.29131
2026-05-01 14:19:00,0.10335,0.11135,0.05253,0.06886,0.42683,0.28547,0.76868,0.31274
2026-05-01 15:19:00,0.1004,0.11595,0.05151,0.06594,0.42366,0.28031,0.76369,0.32344
2026-05-01 16:19:00,0.10356,0.09979,0.04697,0.07648,0.43706,0.27061,0.7676,0.30553
2026-05-01 17:19:00,0.10857,0.09564,0.04476,0.07859,0.46152,0.3383,0.75735,0.30385
2026-05-01 18:19:00,0.10535,0.09328,0.04712,0.07411,0.44423,0.30552,0.7556,0.29623
2026-05-01 19:19:00,0.10004,0.09834,0.0515,0.06869,0.42948,0.28206,0.77048,0.31828
2026-05-01 20:19:00,0.10619,0.09759,0.04865,0.06707,0.45523,0.28027,0.76299,0.31928
2026-05-01 21:19:00,0.10266,0.0987,0.05746,0.07014,0.44112,0.29832,0.76496,0.3256
2026-05-01 22:19:00,0.11775,0.10037,0.04842,0.07993,0.45835,0.33544,0.7878,0.29895
2026-05-01 23:19:00,0.08803,0.06791,0.04095,0.06151,0.44885,0.3652,0.71493,0.2934
2026-05-02 00:19:00,0.09203,0.07859,0.04371,0.06281,0.44279,0.35448,0.73714,0.28695
2026-05-02 01:19:00,0.09069,0.10154,0.0429,0.06066,0.40759,0.25826,0.78779,0.30885
2026-05-02 02:19:00,0.10893,0.0954,0.04638,0.07547,0.45234,0.30577,0.77761,0.31855
2026-05-02 03:19:00,0.09481,0.09109,0.04025,0.06551,0.42952,0.29562,0.78191,0.29963
2026-05-02 04:19:00,0.08406,0.06786,0.03896,0.06156,0.43713,0.33293,0.73137,0.29544
2026-05-02 05:19:00,0.09325,0.09404,0.05513,0.06533,0.41723,0.26401,0.77532,0.32511
2026-05-02 06:19:00,0.10547,0.09662,0.05428,0.07542,0.45513,0.31162,0.7726,0.32461
2026-05-02 07:19:00,0.10417,0.09849,0.05286,0.07161,0.43598,0.29337,0.76642,0.32564
2026-05-02 08:19:00,0.10752,0.11278,0.05623,0.0673,0.4397,0.27256,0.77629,0.31019
2026-05-02 09:19:00,0.11236,0.09632,0.0533,0.08216,0.47835,0.38994,0.77059,0.3141
