DateTime,Part-Name,acceleration,temperature,vibration,Part-T,Part-V,Part-O
2026-04-19 17:46:00,1RV,2.13803,2.13803,2.13803,2.13803,2.13803,2.13803
2026-04-19 17:46:00,2RV,0.54652,0.54652,0.54652,0.54652,0.54652,0.54652
2026-04-19 17:46:00,3RH,1.11033,1.11033,1.11033,1.11033,1.11033,1.11033
2026-04-19 17:46:00,4RH,0.54393,0.54393,0.54393,0.54393,0.54393,0.54393
2026-04-19 18:46:00,1RV,1.91033,1.91033,1.91033,1.91033,1.91033,1.91033
2026-04-19 18:46:00,2RV,0.49524,0.49524,0.49524,0.49524,0.49524,0.49524
2026-04-19 18:46:00,3RH,1.06971,1.06971,1.06971,1.06971,1.06971,1.06971
2026-04-19 18:46:00,4RH,0.56374,0.56374,0.56374,0.56374,0.56374,0.56374
2026-04-19 19:46:00,1RV,0.87793,0.87793,0.87793,0.87793,0.87793,0.87793
2026-04-19 19:46:00,2RV,0.41014,0.41014,0.41014,0.41014,0.41014,0.41014
2026-04-19 19:46:00,3RH,1.12554,1.12554,1.12554,1.12554,1.12554,1.12554
2026-04-19 19:46:00,4RH,0.48964,0.48964,0.48964,0.48964,0.48964,0.48964
2026-04-19 20:46:00,1RV,1.22944,1.22944,1.22944,1.22944,1.22944,1.22944
2026-04-19 20:46:00,2RV,0.47316,0.47316,0.47316,0.47316,0.47316,0.47316
2026-04-19 20:46:00,3RH,1.12937,1.12937,1.12937,1.12937,1.12937,1.12937
2026-04-19 20:46:00,4RH,0.62757,0.62757,0.62757,0.62757,0.62757,0.62757
2026-04-19 21:46:00,1RV,3.03743,3.03743,3.03743,3.03743,3.03743,3.03743
2026-04-19 21:46:00,2RV,0.63072,0.63072,0.63072,0.63072,0.63072,0.63072
2026-04-19 21:46:00,3RH,1.11796,1.11796,1.11796,1.11796,1.11796,1.11796
2026-04-19 21:46:00,4RH,0.57907,0.57907,0.57907,0.57907,0.57907,0.57907
2026-04-19 22:46:00,1RV,2.30413,2.30413,2.30413,2.30413,2.30413,2.30413
2026-04-19 22:46:00,2RV,0.61519,0.61519,0.61519,0.61519,0.61519,0.61519
2026-04-19 22:46:00,3RH,1.13094,1.13094,1.13094,1.13094,1.13094,1.13094
2026-04-19 22:46:00,4RH,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018
2026-04-19 23:46:00,1RV,3.10962,3.10962,3.10962,3.10962,3.10962,3.10962
2026-04-19 23:46:00,2RV,0.70639,0.70639,0.70639,0.70639,0.70639,0.70639
2026-04-19 23:46:00,3RH,1.13938,1.13938,1.13938,1.13938,1.13938,1.13938
2026-04-19 23:46:00,4RH,0.72662,0.72662,0.72662,0.72662,0.72662,0.72662
2026-04-20 00:46:00,1RV,3.32728,3.32728,3.32728,3.32728,3.32728,3.32728
2026-04-20 00:46:00,2RV,0.67811,0.67811,0.67811,0.67811,0.67811,0.67811
2026-04-20 00:46:00,3RH,1.12749,1.12749,1.12749,1.12749,1.12749,1.12749
2026-04-20 00:46:00,4RH,0.72158,0.72158,0.72158,0.72158,0.72158,0.72158
2026-04-20 01:46:00,1RV,4.1739,4.1739,4.1739,4.1739,4.1739,4.1739
2026-04-20 01:46:00,2RV,0.81122,0.81122,0.81122,0.81122,0.81122,0.81122
2026-04-20 01:46:00,3RH,1.1375,1.1375,1.1375,1.1375,1.1375,1.1375
2026-04-20 01:46:00,4RH,0.747,0.747,0.747,0.747,0.747,0.747
2026-04-20 02:46:00,1RV,3.80584,3.80584,3.80584,3.80584,3.80584,3.80584
2026-04-20 02:46:00,2RV,0.76414,0.76414,0.76414,0.76414,0.76414,0.76414
2026-04-20 02:46:00,3RH,1.13981,1.13981,1.13981,1.13981,1.13981,1.13981
2026-04-20 02:46:00,4RH,0.72822,0.72822,0.72822,0.72822,0.72822,0.72822
2026-04-20 03:46:00,1RV,3.99496,3.99496,3.99496,3.99496,3.99496,3.99496
2026-04-20 03:46:00,2RV,0.75454,0.75454,0.75454,0.75454,0.75454,0.75454
2026-04-20 03:46:00,3RH,1.08799,1.08799,1.08799,1.08799,1.08799,1.08799
2026-04-20 03:46:00,4RH,0.79523,0.79523,0.79523,0.79523,0.79523,0.79523
2026-04-20 04:46:00,1RV,3.95223,3.95223,3.95223,3.95223,3.95223,3.95223
2026-04-20 04:46:00,2RV,0.81791,0.81791,0.81791,0.81791,0.81791,0.81791
2026-04-20 04:46:00,3RH,1.13181,1.13181,1.13181,1.13181,1.13181,1.13181
2026-04-20 04:46:00,4RH,0.66879,0.66879,0.66879,0.66879,0.66879,0.66879
2026-04-20 05:46:00,1RV,4.02641,4.02641,4.02641,4.02641,4.02641,4.02641
2026-04-20 05:46:00,2RV,0.78025,0.78025,0.78025,0.78025,0.78025,0.78025
2026-04-20 05:46:00,3RH,1.13998,1.13998,1.13998,1.13998,1.13998,1.13998
2026-04-20 05:46:00,4RH,0.61811,0.61811,0.61811,0.61811,0.61811,0.61811
2026-04-20 06:46:00,1RV,4.29733,4.29733,4.29733,4.29733,4.29733,4.29733
2026-04-20 06:46:00,2RV,0.80969,0.80969,0.80969,0.80969,0.80969,0.80969
2026-04-20 06:46:00,3RH,1.13398,1.13398,1.13398,1.13398,1.13398,1.13398
2026-04-20 06:46:00,4RH,0.6042,0.6042,0.6042,0.6042,0.6042,0.6042
2026-04-20 07:46:00,1RV,3.83248,3.83248,3.83248,3.83248,3.83248,3.83248
2026-04-20 07:46:00,2RV,0.77232,0.77232,0.77232,0.77232,0.77232,0.77232
2026-04-20 07:46:00,3RH,1.13809,1.13809,1.13809,1.13809,1.13809,1.13809
2026-04-20 07:46:00,4RH,0.61521,0.61521,0.61521,0.61521,0.61521,0.61521
2026-04-20 08:46:00,1RV,5.55126,5.55126,5.55126,5.55126,5.55126,5.55126
2026-04-20 08:46:00,2RV,0.9281,0.9281,0.9281,0.9281,0.9281,0.9281
2026-04-20 08:46:00,3RH,1.15451,1.15451,1.15451,1.15451,1.15451,1.15451
2026-04-20 08:46:00,4RH,0.62034,0.62034,0.62034,0.62034,0.62034,0.62034
2026-04-20 09:46:00,1RV,4.48056,4.48056,4.48056,4.48056,4.48056,4.48056
2026-04-20 09:46:00,2RV,0.85769,0.85769,0.85769,0.85769,0.85769,0.85769
2026-04-20 09:46:00,3RH,1.13143,1.13143,1.13143,1.13143,1.13143,1.13143
2026-04-20 09:46:00,4RH,0.65724,0.65724,0.65724,0.65724,0.65724,0.65724
2026-04-20 10:46:00,1RV,6.78405,6.78405,6.78405,6.78405,6.78405,6.78405
2026-04-20 10:46:00,2RV,1.10447,1.10447,1.10447,1.10447,1.10447,1.10447
2026-04-20 10:46:00,3RH,1.12932,1.12932,1.12932,1.12932,1.12932,1.12932
2026-04-20 10:46:00,4RH,0.7015,0.7015,0.7015,0.7015,0.7015,0.7015
2026-04-20 11:46:00,1RV,6.43008,6.43008,6.43008,6.43008,6.43008,6.43008
2026-04-20 11:46:00,2RV,0.9992,0.9992,0.9992,0.9992,0.9992,0.9992
2026-04-20 11:46:00,3RH,1.20615,1.20615,1.20615,1.20615,1.20615,1.20615
2026-04-20 11:46:00,4RH,0.6999,0.6999,0.6999,0.6999,0.6999,0.6999
2026-04-20 12:46:00,1RV,6.26432,6.26432,6.26432,6.26432,6.26432,6.26432
2026-04-20 12:46:00,2RV,0.88881,0.88881,0.88881,0.88881,0.88881,0.88881
