"DateTime","7RV-O","8RV-O","1RV-O","2RV-O","2AX-O","3RV-O","6RV-O","Series 8"
"2025-11-05 01:42:00",1.18097,1.92263,0.32608,0.26706,0.37189,0.81331,1.68079,
"2025-11-05 02:42:00",1.17874,1.8885,0.3222,0.28283,0.3598,0.81547,1.71316,
"2025-11-05 02:42:00",1.17874,,,,,,,
"2025-11-05 03:42:00",1.19658,1.9511,0.32061,0.27535,0.36798,0.79968,1.66811,
"2025-11-05 03:42:00",,,0.32061,,,,,
"2025-11-05 04:42:00",1.15157,1.87212,0.31669,0.29612,0.37733,0.80792,1.73043,
"2025-11-05 04:42:00",,,,0.29612,,,,
"2025-11-05 05:42:00",1.2004,1.90529,0.31917,0.29959,0.37171,0.81026,1.74053,
"2025-11-05 06:42:00",1.17073,1.93033,0.31617,0.31324,0.36252,0.81807,1.7005,
"2025-11-05 07:42:00",1.11312,1.77877,0.31241,0.29997,0.36535,0.80679,1.7139,
"2025-11-05 07:42:00",1.11312,,,,,,,
"2025-11-05 08:42:00",1.16186,1.83285,0.31984,0.28839,0.37633,0.81404,1.7423,
"2025-11-05 08:42:00",,,,,,0.81404,,
"2025-11-05 09:42:00",1.15784,1.86181,0.3215,0.28866,0.37893,0.81241,1.73487,
"2025-11-05 10:42:00",1.14377,1.89165,0.32589,0.29142,0.37354,0.79888,1.6862,
"2025-11-05 11:42:00",1.18629,1.88966,0.35303,0.28673,0.36232,0.81267,1.67832,
"2025-11-05 12:42:00",1.2164,1.99936,0.36811,0.27303,0.38398,0.82398,1.65042,
"2025-11-05 13:42:00",1.13921,1.91041,0.34261,0.27582,0.37018,0.81357,1.62349,
"2025-11-05 13:42:00",,,0.34261,,,,,
"2025-11-05 14:42:00",1.15613,1.80753,0.33676,0.2769,0.36159,0.8196,1.63641,
"2025-11-05 15:42:00",1.11206,1.85616,0.33495,0.2818,0.35358,0.82057,1.65203,
"2025-11-05 16:42:00",1.12611,1.84362,0.32706,0.27314,0.35281,0.81405,1.63789,
"2025-11-05 16:42:00",1.12611,,,,,,,
"2025-11-05 17:42:00",1.15828,1.91049,0.33746,0.28068,0.35693,0.82608,1.66568,
"2025-11-05 18:42:00",1.1788,1.86514,0.33694,0.26513,0.35687,0.81012,1.66311,
"2025-11-05 18:42:00",1.1788,,,,,,,
"2025-11-05 18:42:00",1.1788,,,,,,,
"2025-11-05 19:42:00",1.21434,1.9392,0.34132,0.26812,0.35212,0.80508,1.63802,
"2025-11-05 20:42:00",1.18923,1.94188,0.33672,0.27316,0.34942,0.80495,1.67408,
"2025-11-05 20:42:00",,,0.33672,,0.34942,,,
"2025-11-05 21:42:00",1.20483,1.93897,0.32922,0.2661,0.35659,0.80434,1.72649,
"2025-11-05 22:42:00",1.17958,1.90159,0.3321,0.27657,0.35652,0.80792,1.71711,
"2025-11-05 22:42:00",,,,,0.35652,,,
"2025-11-05 23:42:00",1.2117,1.86121,0.32496,0.27173,0.3499,0.79439,1.75521,
"2025-11-06 00:42:00",1.16208,1.90683,0.3296,0.26514,0.36349,0.81063,1.72158,
"2025-11-06 01:42:00",1.15247,1.82821,0.32404,0.2637,0.35641,0.80195,1.71625,
"2025-11-06 02:42:00",1.14,1.8209,0.32834,0.27975,0.35868,0.79016,1.71964,
"2025-11-06 02:42:00",,,,,,0.79016,,
"2025-11-06 03:42:00",1.19552,1.92023,0.32743,0.28706,0.35605,0.79816,1.73583,
"2025-11-06 04:42:00",1.18248,1.79547,0.31796,0.28865,0.34256,0.78584,1.7144,
"2025-11-06 05:42:00",1.15877,1.98865,0.31733,0.30026,0.35198,0.80672,1.74809,
"2025-11-06 06:42:00",1.15152,1.82732,0.31746,0.30402,0.34514,0.79353,1.70827,
"2025-11-06 07:42:00",1.11973,1.83838,0.32417,0.31432,0.36271,0.80101,1.72847,
"2025-11-06 07:42:00",,,,,,0.80101,,
"2025-11-06 08:42:00",1.15106,1.84826,0.31772,0.29783,0.34643,0.78945,1.7724,
"2025-11-06 09:42:00",1.18773,1.82862,0.31981,0.30927,0.34629,0.80512,1.74897,
"2025-11-06 10:42:00",1.12147,1.81566,0.31822,0.30474,0.34047,0.79566,1.74652,
"2025-11-06 11:42:00",1.16399,1.8575,0.32171,0.30581,0.34253,0.79895,1.71277,
"2025-11-06 12:42:00",1.13107,1.85702,0.31249,0.30207,0.33695,0.79754,1.74959,
"2025-11-06 12:42:00",1.13107,,,,,,,
"2025-11-06 13:42:00",1.1819,1.88165,0.31813,0.29729,0.35113,0.79446,1.7309,
"2025-11-06 14:42:00",1.15266,1.92785,0.32022,0.29882,0.35014,0.80264,1.72479,
"2025-11-06 15:42:00",1.19884,1.94572,0.31925,0.29144,0.3539,0.79722,1.70085,
"2025-11-06 15:42:00",1.19884,,,,,,,
"2025-11-06 16:42:00",1.16402,1.84797,0.31892,0.29832,0.33846,0.79276,1.73933,
"2025-11-06 17:42:00",1.19178,1.85421,0.31865,0.28234,0.34222,0.78116,1.73157,
"2025-11-06 18:42:00",1.13637,1.84576,0.31713,0.3134,0.34346,0.79624,1.73815,
"2025-11-06 18:42:00",1.13637,,,,,,,
"2025-11-06 19:42:00",1.1657,1.85201,0.32028,0.30577,0.33358,0.78844,1.75003,
"2025-11-06 19:42:00",,,0.32028,,,,,
"2025-11-06 20:42:00",1.09886,1.79106,0.31305,0.32486,0.34245,0.77298,1.73426,
"2025-11-06 20:42:00",,,,,0.34245,,,
"2025-11-06 20:42:00",,,,,0.34245,,,
"2025-11-06 21:42:00",1.1569,1.92459,0.32198,0.31913,0.34909,0.78756,1.73406,
"2025-11-06 21:42:00",1.1569,,,,,,,
"2025-11-06 21:42:00",1.1569,,,,,,,
"2025-11-06 22:42:00",1.14405,1.84391,0.32192,0.32295,0.33629,0.78078,1.75583,
"2025-11-06 23:42:00",1.15147,1.84044,0.31755,0.32502,0.34422,0.78863,1.747,
"2025-11-06 23:42:00",,,,0.32502,,,,
"2025-11-07 00:42:00",1.12463,1.8395,0.32222,0.3326,0.33021,0.77884,1.74615,
"2025-11-07 01:42:00",1.14974,1.81676,0.32488,0.33128,0.32496,0.77605,1.74101,
"2025-11-07 01:42:00",,,,,0.32496,,,
"2025-11-07 02:42:00",1.11271,1.79839,0.31363,0.34407,0.32182,0.7757,1.7457,
"2025-11-07 03:42:00",1.12403,1.82856,0.3188,0.3416,0.32897,0.78386,1.75915,
"2025-11-07 04:42:00",1.17921,1.8846,0.31316,0.35356,0.3213,0.78217,1.79837,
"2025-11-07 05:42:00",1.118,1.78306,0.32007,0.34995,0.31866,0.77893,1.75771,
"2025-11-07 06:42:00",1.12033,1.79254,0.31955,0.35359,0.3137,0.77763,1.76019,
"2025-11-07 06:42:00",1.12033,,,,,,,
"2025-11-07 07:42:00",1.1393,1.88886,0.31752,0.35211,0.30797,0.77789,1.77422,
"2025-11-07 08:42:00",1.1549,1.8594,0.32436,0.35352,0.30855,0.77481,1.8051,
"2025-11-07 09:42:00",1.13275,1.81257,0.32424,0.3636,0.31119,0.77022,1.79196,
"2025-11-07 10:42:00",1.14055,1.79465,0.32544,0.35005,0.31194,0.77357,1.78408,
"2025-11-07 11:42:00",1.10265,1.86617,0.33407,0.34041,0.3158,0.77047,1.72549,
"2025-11-07 11:42:00",,,,,,,1.72549,
"2025-11-07 12:42:00",1.11201,1.85884,0.33323,0.33419,0.31967,0.77975,1.72277,
"2025-11-07 13:42:00",1.16643,1.82148,0.32706,0.33982,0.32771,0.7933,1.76409,
"2025-11-07 14:42:00",1.17575,1.93859,0.33035,0.32225,0.33682,0.79209,1.71494,
"2025-11-07 14:42:00",,,,,,,1.71494,
"2025-11-07 15:42:00",1.18885,1.86911,0.31994,0.31223,0.33967,0.78114,1.72472,
"2025-11-07 15:42:00",,,0.31994,,,,,
"2025-11-07 16:42:00",1.15843,1.85396,0.32324,0.31498,0.3389,0.78919,1.73575,
"2025-11-07 17:42:00",1.17479,1.84822,0.31588,0.30964,0.33686,0.78713,1.72877,
"2025-11-07 18:42:00",1.1586,1.87011,0.32121,0.30292,0.34007,0.78061,1.7315,
"2025-11-07 19:42:00",1.1455,1.88354,0.32256,0.31002,0.34355,0.77795,1.71816,
"2025-11-07 19:42:00",1.1455,,,,,,,
"2025-11-07 20:42:00",1.1623,1.92307,0.32019,0.31998,0.33101,0.78498,1.68499,
"2025-11-07 21:42:00",1.13159,1.85717,0.33035,0.3194,0.34266,0.78029,1.77663,
"2025-11-07 21:42:00",1.13159,,,,,,1.77663,
"2025-11-07 22:42:00",1.14746,1.84257,0.32933,0.31902,0.33518,0.76987,1.76586,
"2025-11-07 23:42:00",1.13825,1.82281,0.31837,0.33027,0.33331,0.7796,1.78271,
"2025-11-08 00:42:00",1.1494,1.82647,0.31872,0.32956,0.33649,0.78263,1.79867,
"2025-11-08 01:42:00",1.12171,1.82479,0.31886,0.32894,0.32405,0.7759,1.74728,
"2025-11-08 02:42:00",1.12277,1.81788,0.32116,0.33325,0.32108,0.77275,1.73225,
"2025-11-08 03:42:00",1.13957,1.82823,0.3161,0.34457,0.32282,0.7798,1.7781,
"2025-11-08 04:42:00",1.11768,1.84544,0.32684,0.35446,0.31101,0.78137,1.75659,
"2025-11-08 04:42:00",,,,,,,1.75659,
"2025-11-08 05:42:00",1.12157,1.83453,0.31694,0.33248,0.30488,0.77615,1.76304,
"2025-11-08 05:42:00",1.12157,,,,,,,
"2025-11-08 06:42:00",1.12806,1.79843,0.31938,0.33738,0.30413,0.77186,1.78111,
"2025-11-08 06:42:00",,,,0.33738,,0.77186,,
"2025-11-08 07:42:00",1.09712,1.75003,0.32017,0.3377,0.30013,0.77596,1.80193,
"2025-11-08 08:42:00",1.13542,1.79106,0.32421,0.35536,0.29697,0.77027,1.79192,
"2025-11-08 08:42:00",1.13542,,,,,0.77027,,
"2025-11-08 09:42:00",1.14392,1.83457,0.32752,0.34599,0.30362,0.76479,1.7652,
"2025-11-08 10:42:00",1.11091,1.87068,0.3276,0.35034,0.30309,0.77644,1.78846,
"2025-11-08 10:42:00",,,,0.35034,,,,
"2025-11-08 11:42:00",1.13,1.8209,0.33973,0.34251,0.31483,0.7856,1.76123,
"2025-11-08 12:42:00",1.162,1.87633,0.34176,0.32675,0.32241,0.79157,1.72827,
"2025-11-08 13:42:00",1.12647,1.84196,0.3374,0.31358,0.32416,0.79862,1.71881,
"2025-11-08 14:42:00",1.21197,1.86657,0.3271,0.30074,0.33226,0.79447,1.71375,
"2025-11-08 15:42:00",1.17268,1.8682,0.32564,0.30103,0.33635,0.79877,1.74834,
"2025-11-08 15:42:00",,,0.32564,,,,,
"2025-11-08 16:42:00",1.16542,1.85683,0.31779,0.29006,0.33651,0.78948,1.72169,
"2025-11-08 17:42:00",1.15122,1.88943,0.32034,0.29023,0.33687,0.79684,1.72511,
"2025-11-08 17:42:00",,,0.32034,,,,,
"2025-11-08 18:42:00",1.16824,1.85358,0.31967,0.28227,0.32878,0.79464,1.73883,
"2025-11-08 18:42:00",,,,0.28227,,,,
"2025-11-08 19:42:00",1.14906,1.87496,0.32616,0.29346,0.34181,0.78964,1.72041,
"2025-11-08 20:42:00",1.11292,1.84801,0.32591,0.29777,0.32893,0.79188,1.71539,
"2025-11-08 20:42:00",1.11292,,,,,,,
"2025-11-08 21:42:00",1.15886,1.82459,0.3242,0.31164,0.32325,0.78877,1.70355,
"2025-11-08 22:42:00",1.13278,1.82966,0.31943,0.31041,0.31751,0.77829,1.74485,
"2025-11-08 22:42:00",,,0.31943,,,,,
"2025-11-08 23:42:00",1.14981,1.84176,0.31972,0.32186,0.31773,0.78214,1.75739,
"2025-11-08 23:42:00",1.14981,,,,,,,
"2025-11-09 00:42:00",1.15348,1.80745,0.3229,0.319,0.31715,0.78337,1.76515,
"2025-11-09 00:42:00",,,,,0.31715,,,
"2025-11-09 01:42:00",1.1577,1.85414,0.31238,0.33342,0.31378,0.7812,1.76189,
"2025-11-09 02:42:00",1.14216,1.85477,0.3176,0.34693,0.31558,0.77872,1.82085,
"2025-11-09 02:42:00",,,,,0.31558,,,
"2025-11-09 03:42:00",1.09805,1.77896,0.321,0.35597,0.31574,0.78007,1.77429,
"2025-11-09 04:42:00",1.13272,1.80991,0.31995,0.36931,0.31166,0.7785,1.74718,
"2025-11-09 04:42:00",,,,,0.31166,,,
"2025-11-09 05:42:00",1.09348,1.86779,0.32452,0.36394,0.31884,0.78801,1.77269,
"2025-11-09 05:42:00",1.09348,,,,,,,
"2025-11-09 06:42:00",1.12783,1.84529,0.31382,0.34941,0.30467,0.7727,1.73825,
"2025-11-09 07:42:00",1.08874,1.78515,0.31862,0.37408,0.30992,0.76856,1.81908,
"2025-11-09 08:42:00",1.10414,1.87672,0.31776,0.37265,0.31299,0.7828,1.77885,
"2025-11-09 09:42:00",1.09606,1.77674,0.31726,0.38545,0.31606,0.78099,1.80127,
"2025-11-09 10:42:00",1.1279,1.85497,0.31764,0.36944,0.30666,0.78348,1.775,
"2025-11-09 11:42:00",1.15234,1.88177,0.33045,0.36518,0.31002,0.78186,1.77267,
"2025-11-09 12:42:00",1.11881,1.87652,0.33042,0.34019,0.30941,0.79366,1.74564,
"2025-11-09 13:42:00",1.18895,1.88374,0.33375,0.3315,0.32188,0.79327,1.7719,
"2025-11-09 13:42:00",1.18895,,,,,,,
"2025-11-09 14:42:00",1.14881,1.87153,0.32917,0.32031,0.31806,0.79162,1.68972,
"2025-11-09 15:42:00",1.11429,1.78025,0.31506,0.32073,0.31751,0.78878,1.73772,
"2025-11-09 16:42:00",1.14723,1.86333,,0.30741,0.32569,0.78936,1.72877,
"2025-11-09 17:42:00",1.13821,1.85676,0.31131,0.30855,0.32177,0.78795,1.73232,
"2025-11-09 18:42:00",1.10257,1.80811,0.31361,0.30989,0.3217,0.78252,1.76772,
"2025-11-09 19:42:00",1.13632,1.87626,0.3247,0.30755,0.32696,0.78961,1.71571,
"2025-11-09 20:42:00",1.17432,1.84359,0.31448,0.31866,0.31793,0.78208,1.72647,
"2025-11-09 20:42:00",,,,,,,1.72647,
"2025-11-09 21:42:00",1.11511,1.85167,0.31539,0.32811,0.31617,0.7808,1.74781,
"2025-11-09 22:42:00",1.16525,1.84021,0.31624,0.34224,0.31616,0.77718,1.7298,
"2025-11-09 23:42:00",1.09359,1.75301,0.31078,0.33873,0.31405,0.76436,1.77434,
"2025-11-10 00:42:00",1.1512,1.82715,0.32571,0.33427,0.32107,0.7835,1.7606,
"2025-11-10 01:42:00",1.14161,1.81213,0.32127,0.34375,0.3114,0.78013,1.73231,
"2025-11-10 02:42:00",1.1215,1.79354,0.32389,0.3386,0.31926,0.78028,1.75067,
"2025-11-10 03:42:00",1.16195,1.82125,0.31585,0.34563,0.3177,0.79187,1.74899,
"2025-11-10 03:42:00",,,,0.34563,,,,
"2025-11-10 04:42:00",1.13215,1.81429,0.31219,0.34907,0.31403,0.77671,1.79954,
"2025-11-10 05:42:00",1.14657,1.84769,0.32028,0.35527,0.31302,0.77289,1.77954,
"2025-11-10 06:42:00",1.12416,1.82637,0.31776,0.35181,0.31069,0.76788,1.74418,
"2025-11-10 07:42:00",1.11289,1.91889,0.31446,0.37814,0.32069,0.78365,1.74208,
"2025-11-10 07:42:00",,,,,0.32069,,,
"2025-11-10 08:42:00",1.12561,1.88989,0.31457,0.34988,0.30708,0.75467,1.77675,
"2025-11-10 09:42:00",1.11453,1.78229,0.31987,0.35288,0.31864,0.78032,1.77221,
"2025-11-10 10:42:00",1.12529,1.86048,0.32405,0.34868,0.3194,0.77412,1.7462,
"2025-11-10 11:42:00",1.18022,1.8259,0.32815,0.34946,0.30863,0.77482,1.72839,
"2025-11-10 12:42:00",1.15503,1.84006,0.32592,0.34445,0.31038,0.77442,1.76142,
"2025-11-10 13:42:00",1.09741,1.82594,0.33079,0.33036,0.31992,0.78369,1.73189,
"2025-11-10 14:42:00",1.16513,1.80794,0.32595,0.31498,0.31498,0.77897,1.72395,
"2025-11-10 15:42:00",1.11999,1.79802,0.31388,0.31968,0.32247,0.78159,1.69913,
"2025-11-10 16:42:00",1.17226,1.90566,0.31101,0.31085,0.32781,0.78831,1.70615,
"2025-11-10 16:42:00",,,,0.31085,,,,
"2025-11-10 17:42:00",1.12038,1.80972,0.29798,0.29885,0.31621,0.79254,1.76236,
"2025-11-10 18:42:00",1.1474,1.88759,0.30413,0.30299,0.32427,0.77401,1.76729,
"2025-11-10 19:42:00",1.1099,1.80277,0.30172,0.29846,0.32444,0.78507,1.7261,
"2025-11-10 19:42:00",,,,,,0.78507,,
"2025-11-10 20:42:00",0.0053,0.00653,0.00388,0.00319,0.00418,0.00267,0.00632,
"2025-11-10 21:42:00",0.00483,0.006,0.00416,0.00405,0.00395,0.00295,0.00785,
"2025-11-10 22:42:00",0.97236,1.35069,0.24805,0.20932,0.21069,0.77865,1.70296,
"2025-11-10 23:42:00",1.04781,1.48167,0.24679,0.20619,0.21582,0.78197,1.62155,
"2025-11-11 00:42:00",1.06346,1.51769,0.24995,0.21066,0.2163,0.78854,1.62111,
"2025-11-11 01:42:00",1.01783,1.49041,0.25775,0.22995,0.23332,0.7783,1.62566,
"2025-11-11 02:42:00",0.99459,1.48555,0.2473,0.21454,0.22642,0.76897,1.61106,
"2025-11-11 03:42:00",1.0792,1.45653,0.25086,0.22203,0.22798,0.7908,1.60861,
"2025-11-11 04:42:00",1.04534,1.52251,0.24906,0.23762,0.24232,0.78129,1.64184,
"2025-11-11 05:42:00",1.01194,1.47224,0.25145,0.25731,0.23783,0.78005,1.61703,
"2025-11-11 06:42:00",1.00992,1.45746,0.24945,0.2722,0.245,0.7886,1.66952,
"2025-11-11 07:42:00",1.04374,1.51517,0.25168,0.27503,0.2561,0.78212,1.64883,
"2025-11-11 08:42:00",0.00337,0.00439,0.00403,0.00346,0.00404,0.00291,0.00641,
"2025-11-11 09:42:00",0.00334,0.00438,0.00321,0.00252,0.00316,0.00451,0.00692,
"2025-11-11 10:42:00",0.0035,0.00449,0.0038,0.00521,0.00301,0.00391,0.00308,
"2025-11-11 11:42:00",0.00469,0.00576,0.00427,0.00298,0.0026,0.00577,0.00336,
"2025-11-11 12:42:00",0.00481,0.00547,0.00351,0.0036,0.0028,0.0059,0.00337,
"2025-11-11 13:42:00",0.00473,0.00522,0.00374,0.00327,0.00288,0.00608,0.00323,
"2025-11-11 14:42:00",0.00504,0.0061,0.00396,0.00338,0.0029,0.0067,0.00332,
"2025-11-11 15:42:00",0.00442,0.0049,0.00391,0.00315,0.00274,0.00585,0.00282,
"2025-11-11 16:42:00",0.0052,0.00607,0.00454,0.00333,0.00292,0.00652,0.00344,
"2025-11-11 17:42:00",0.00367,0.00413,0.00342,0.00307,0.00267,0.00472,0.00279,
"2025-11-11 18:42:00",0.00395,0.00452,0.0038,0.00275,0.00269,0.00462,0.00281,
"2025-11-11 19:42:00",0.00574,0.00707,0.00407,0.00336,0.00318,0.00625,0.00358,
"2025-11-11 20:42:00",0.79706,1.22171,0.20263,0.64159,0.17079,0.24998,1.10632,
"2025-11-11 21:42:00",1.03729,1.55741,0.22954,0.65605,0.21889,0.70675,1.26399,
"2025-11-11 22:42:00",1.07149,1.63875,0.26078,0.59346,0.20039,0.75579,0.90076,
"2025-11-11 23:42:00",0.00428,0.00493,0.00342,0.00298,0.00274,0.03926,0.00323,
"2025-11-12 00:42:00",0.00399,0.00486,0.00448,0.00314,0.00267,0.03925,0.00331,
"2025-11-12 01:42:00",0.8661,1.23664,0.2682,0.60801,0.18748,0.68724,0.86097,
"2025-11-12 02:42:00",1.08655,1.49241,0.27572,0.61187,0.19773,1.14218,0.95115,
"2025-11-12 03:42:00",1.14191,1.86551,0.27623,0.68378,0.20631,0.96238,0.96552,
"2025-11-12 04:42:00",1.19651,1.95097,0.27578,0.63453,0.213,1.092,0.95739,
"2025-11-12 05:42:00",1.18106,1.9407,0.28008,0.6304,0.21456,0.92749,0.95391,
"2025-11-12 06:42:00",1.16065,2.00793,0.27654,0.6443,0.22474,1.12871,0.95143,
"2025-11-12 07:42:00",1.14375,1.98309,0.27483,0.66008,0.22819,1.21345,0.95067,
"2025-11-12 08:42:00",1.16211,2.08181,0.28126,0.64702,0.23478,1.10018,0.93423,
"2025-11-12 09:42:00",1.22512,2.07398,0.27998,0.66383,0.23712,1.14167,0.93749,
"2025-11-12 10:42:00",1.16071,2.01629,0.28458,0.60558,0.24917,1.12005,0.94251,
"2025-11-12 11:42:00",1.13281,1.9641,0.28186,0.55535,0.24259,1.16057,0.94448,
"2025-11-12 12:42:00",1.20252,2.14394,0.30843,0.84158,0.60766,0.92286,1.20181,
"2025-11-12 13:42:00",1.27321,2.15525,0.30813,0.81538,1.34335,0.88498,1.11131,
"2025-11-12 14:42:00",1.20522,2.03946,0.29838,0.79421,1.3585,0.89333,1.05652,
"2025-11-12 15:42:00",1.19428,1.95333,0.29057,0.80143,1.42173,0.88983,1.03663,
"2025-11-12 16:42:00",1.12519,1.92114,0.29794,0.80436,1.40983,0.86864,1.01299,
"2025-11-12 17:42:00",1.16135,1.96715,0.29279,0.78801,1.44613,0.87553,1.01564,
"2025-11-12 18:42:00",1.20579,1.98267,0.29115,0.7738,1.41969,0.8867,0.997,
"2025-11-12 19:42:00",1.2353,1.98878,0.28594,0.78658,1.42656,0.86873,0.98361,
"2025-11-12 20:42:00",1.16629,1.97839,0.2812,0.77161,1.4528,0.8695,0.97065,
"2025-11-12 21:42:00",1.28206,2.08396,0.28692,0.76436,1.46902,0.86974,0.97868,
"2025-11-12 22:42:00",1.14043,1.96043,0.28757,0.76782,1.46925,0.85713,0.95343,
"2025-11-12 23:42:00",1.14073,1.99219,0.28627,0.77244,1.49951,0.85622,0.94692,
"2025-11-13 00:42:00",1.21871,2.02887,0.29112,0.76026,1.497,0.85867,0.96267,
"2025-11-13 01:42:00",1.22997,2.03179,0.28533,0.76035,1.50191,0.8612,0.96443,
"2025-11-13 02:42:00",1.15612,1.98201,0.28883,0.76375,1.45764,0.85465,0.95431,
"2025-11-13 03:42:00",1.18486,1.97352,0.27707,0.75629,1.47089,0.86231,0.95666,
"2025-11-13 04:42:00",1.13957,1.95396,0.27903,0.75854,1.48139,0.87463,0.95446,
"2025-11-13 05:42:00",1.14002,1.9353,0.2753,0.72913,1.42342,0.86663,0.96462,
"2025-11-13 06:42:00",1.16685,1.92808,0.27473,0.75408,1.47284,0.86795,0.95605,
"2025-11-13 07:42:00",1.16053,1.93758,0.27284,0.73628,1.50968,0.85884,0.9523,
"2025-11-13 08:42:00",1.14965,2.01942,0.2851,0.74104,1.45868,0.84809,0.93429,
"2025-11-13 09:42:00",1.16236,1.93923,0.27615,0.75922,1.5141,0.86274,0.9559,
"2025-11-13 10:42:00",1.20086,1.95592,0.27556,0.75111,1.46479,0.85916,0.96157,
"2025-11-13 11:42:00",1.16263,2.03714,0.28408,0.75266,1.51489,0.86343,0.95057,
"2025-11-13 12:42:00",1.12934,1.92942,0.28072,0.74828,1.51353,0.86033,0.95801,
"2025-11-13 13:42:00",1.18176,1.95723,0.27065,0.74242,1.48327,0.86255,0.95399,
"2025-11-13 14:42:00",1.16904,1.92482,0.28589,0.73973,1.49801,0.86397,0.94776,
"2025-11-13 15:42:00",1.15063,1.92865,0.27554,0.74061,1.50571,0.863,0.9547,
"2025-11-13 16:42:00",1.16351,1.9114,0.27991,0.74199,1.50116,0.85804,0.94364,
"2025-11-13 17:42:00",1.14564,1.96295,0.27283,0.73688,1.46921,0.85372,0.93892,
"2025-11-13 18:42:00",1.14867,1.99515,0.27555,0.74788,1.53306,0.86702,0.95958,
"2025-11-14 16:57:57",1.15701,2.03327,0.27666,0.73917,1.42401,0.87902,0.94802,
"2025-11-14 17:42:00",1.14099,1.93902,0.28474,0.75329,1.4777,0.88695,0.96461,
"2025-11-14 18:42:00",1.13731,1.98691,0.27742,0.74071,1.46149,0.87601,0.9469,
"2025-11-14 19:42:00",1.09791,1.89409,0.28368,0.73525,1.4202,0.88024,0.94832,
"2025-11-14 20:42:00",1.16333,2.01064,0.28642,0.7323,1.43662,0.87816,0.95067,
"2025-11-14 21:42:00",1.14928,1.96628,0.28655,0.74998,1.46632,0.88139,0.94028,
"2025-11-14 22:42:00",1.19895,1.99769,0.28804,0.74986,1.44529,0.85835,0.9286,
"2025-11-14 23:42:00",1.24756,2.05476,0.28443,0.76023,1.49635,0.86257,0.94096,
"2025-11-15 00:42:00",1.15326,2.00806,0.28465,0.74316,1.49042,0.8669,0.92888,
"2025-11-15 01:42:00",1.1667,1.98697,0.28616,0.76139,1.47542,0.86165,0.94116,
"2025-11-15 02:42:00",1.19124,1.94867,0.28447,0.74478,1.48324,0.86149,0.93103,
"2025-11-15 03:42:00",1.18805,1.97186,0.28553,0.75775,1.494,0.84975,0.91429,
"2025-11-15 04:42:00",1.134,1.95849,0.27631,0.75613,1.50708,0.86847,0.93911,
"2025-11-15 05:42:00",1.16849,1.99517,0.28397,0.7531,1.49296,0.85904,0.92219,
"2025-11-15 06:42:00",1.17019,1.9892,0.27492,0.75579,1.50128,0.857,0.93325,
"2025-11-15 07:42:00",1.16717,2.02516,0.2765,0.75861,1.51892,0.86929,0.94539,
"2025-11-15 08:42:00",1.15059,1.94383,0.27917,0.76909,1.52859,0.86446,0.92919,
"2025-11-15 09:42:00",1.17002,2.01829,0.27912,0.75894,1.54205,0.85885,0.91845,
"2025-11-15 10:42:00",1.13529,1.94612,0.27944,0.74268,1.40898,0.85947,0.92689,
"2025-11-15 11:42:00",1.19079,1.97355,0.28405,0.74502,1.36107,0.85651,0.92211,
"2025-11-15 12:42:00",1.15808,1.9266,0.2798,0.74063,1.34852,0.87113,0.93334,
"2025-11-15 13:42:00",1.14444,1.96067,0.27795,0.75348,1.35124,0.86107,0.9426,
"2025-11-15 14:42:00",1.14669,2.01299,0.28015,0.76121,1.35651,0.87081,0.94218,
"2025-11-15 15:42:00",1.10679,1.94675,0.28386,0.73785,1.32078,0.88593,0.93671,
"2025-11-15 16:42:00",1.15041,1.95844,0.27749,0.75694,1.37526,0.87876,0.94442,
"2025-11-15 18:42:00",1.10776,1.91101,0.27548,0.74748,1.37019,0.88354,0.94866,
"2025-11-15 19:42:00",1.17205,1.96594,0.2744,0.75683,1.34825,0.88774,0.93167,
"2025-11-15 20:42:00",1.17168,1.94956,0.27511,0.75272,1.33312,0.87067,0.93259,
"2025-11-15 21:42:00",1.12749,1.92675,0.27662,0.75329,1.36016,0.87017,0.93488,
"2025-11-15 22:42:00",1.16667,2.04181,0.29007,0.75783,1.37638,0.85797,0.92551,
"2025-11-15 23:42:00",1.19011,1.96767,0.2868,0.75023,1.34242,0.87123,0.93145,
"2025-11-16 00:42:00",1.14696,1.9658,0.29219,0.76308,1.38459,0.86422,0.92879,
"2025-11-16 01:42:00",1.21106,1.9875,,,,0.8698,0.94753,
"2025-11-16 02:42:00",1.18559,2.02853,0.28808,0.74532,1.34477,0.86582,0.92207,
"2025-11-16 03:42:00",1.21857,2.00445,0.27798,0.77961,1.42573,0.85511,0.91701,
"2025-11-16 04:42:00",1.21578,2.11952,0.28714,0.7735,1.38554,0.86048,0.91599,
"2025-11-16 05:42:00",1.16857,2.01492,0.28142,0.78197,1.4084,0.84628,0.91944,
"2025-11-16 06:42:00",1.21069,1.99649,0.26982,0.76809,1.38664,0.85524,0.92993,
"2025-11-16 07:42:00",1.193,2.03755,0.27733,0.76325,1.40857,0.8507,0.91113,
"2025-11-16 08:42:00",1.17162,1.96252,0.2905,0.76622,1.37536,0.84267,0.90587,
"2025-11-16 09:42:00",1.16925,1.96507,0.28009,0.77904,1.40527,0.86526,0.93048,
"2025-11-16 10:42:00",1.14354,1.93609,0.29659,0.77311,1.47189,0.86554,0.92384,
"2025-11-16 11:42:00",1.18332,1.93094,0.29582,0.76138,1.45784,0.85041,0.92477,
