DateTime,Part-Name,acceleration,temperature,vibration,Part-T,Part-V,Part-O
2026-04-19 18:04:00,10RH,0.18233,0.18233,0.18233,0.18233,0.18233,0.18233
2026-04-19 18:04:00,10RV,0.27375,0.27375,0.27375,0.27375,0.27375,0.27375
2026-04-19 18:04:00,11RH,0.20853,0.20853,0.20853,0.20853,0.20853,0.20853
2026-04-19 18:04:00,11RV,0.16309,0.16309,0.16309,0.16309,0.16309,0.16309
2026-04-19 18:04:00,1RV,0.19068,0.19068,0.19068,0.19068,0.19068,0.19068
2026-04-19 18:04:00,2RH,0.21406,0.21406,0.21406,0.21406,0.21406,0.21406
2026-04-19 18:04:00,5RV,0.36632,0.36632,0.36632,0.36632,0.36632,0.36632
2026-04-19 18:04:00,9RV,0.13744,0.13744,0.13744,0.13744,0.13744,0.13744
2026-04-19 19:04:00,10RH,0.15556,0.15556,0.15556,0.15556,0.15556,0.15556
2026-04-19 19:04:00,10RV,0.2675,0.2675,0.2675,0.2675,0.2675,0.2675
2026-04-19 19:04:00,11RH,0.21456,0.21456,0.21456,0.21456,0.21456,0.21456
2026-04-19 19:04:00,11RV,0.16312,0.16312,0.16312,0.16312,0.16312,0.16312
2026-04-19 19:04:00,1RV,0.1956,0.1956,0.1956,0.1956,0.1956,0.1956
2026-04-19 19:04:00,2RH,0.21351,0.21351,0.21351,0.21351,0.21351,0.21351
2026-04-19 19:04:00,5RV,0.36555,0.36555,0.36555,0.36555,0.36555,0.36555
2026-04-19 19:04:00,9RV,0.13489,0.13489,0.13489,0.13489,0.13489,0.13489
2026-04-19 20:04:00,10RH,0.1449,0.1449,0.1449,0.1449,0.1449,0.1449
2026-04-19 20:04:00,10RV,0.21264,0.21264,0.21264,0.21264,0.21264,0.21264
2026-04-19 20:04:00,11RH,0.17569,0.17569,0.17569,0.17569,0.17569,0.17569
2026-04-19 20:04:00,11RV,0.13068,0.13068,0.13068,0.13068,0.13068,0.13068
2026-04-19 20:04:00,1RV,0.19824,0.19824,0.19824,0.19824,0.19824,0.19824
2026-04-19 20:04:00,2RH,0.22055,0.22055,0.22055,0.22055,0.22055,0.22055
2026-04-19 20:04:00,5RV,0.35164,0.35164,0.35164,0.35164,0.35164,0.35164
2026-04-19 20:04:00,9RV,0.11356,0.11356,0.11356,0.11356,0.11356,0.11356
2026-04-19 21:04:00,10RH,0.19194,0.19194,0.19194,0.19194,0.19194,0.19194
2026-04-19 21:04:00,10RV,0.2939,0.2939,0.2939,0.2939,0.2939,0.2939
2026-04-19 21:04:00,11RH,0.20167,0.20167,0.20167,0.20167,0.20167,0.20167
2026-04-19 21:04:00,11RV,0.17312,0.17312,0.17312,0.17312,0.17312,0.17312
2026-04-19 21:04:00,1RV,0.19858,0.19858,0.19858,0.19858,0.19858,0.19858
2026-04-19 21:04:00,2RH,0.22749,0.22749,0.22749,0.22749,0.22749,0.22749
2026-04-19 21:04:00,5RV,0.35443,0.35443,0.35443,0.35443,0.35443,0.35443
2026-04-19 21:04:00,9RV,0.12972,0.12972,0.12972,0.12972,0.12972,0.12972
2026-04-19 22:04:00,10RH,0.15179,0.15179,0.15179,0.15179,0.15179,0.15179
2026-04-19 22:04:00,10RV,0.27886,0.27886,0.27886,0.27886,0.27886,0.27886
2026-04-19 22:04:00,11RH,0.22833,0.22833,0.22833,0.22833,0.22833,0.22833
2026-04-19 22:04:00,11RV,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847
2026-04-19 22:04:00,1RV,0.19717,0.19717,0.19717,0.19717,0.19717,0.19717
2026-04-19 22:04:00,2RH,0.22479,0.22479,0.22479,0.22479,0.22479,0.22479
