DateTime,1RV-O-T,2AX-O-T,2RV-O-T,3RV-O-T,6RV-O-T,7RV-O-T,8RV-O-T
2026-05-26 14:42:00,0.0157,0.38273,0.37532,1.21148,1.43819,0.94936,1.34178
2026-05-26 15:42:00,0.01602,0.3671,0.36163,1.19493,1.44125,0.87753,1.30932
2026-05-26 16:42:00,0.01874,0.3514,0.35583,1.20809,1.44326,1.03892,1.36335
2026-05-26 17:42:00,0.01639,0.37579,0.35755,1.20977,1.44255,0.91032,1.23534
2026-05-26 18:42:00,0.00244,0.00297,0.00198,0.00286,0.0028,0.00269,0.00687
2026-05-26 19:42:00,0.00159,0.00426,0.00321,0.00227,0.00185,0.00197,0.004
2026-05-26 20:42:00,0.05111,0.30005,0.2365,1.06403,1.19301,0.95759,1.163
2026-05-26 21:42:00,0.05681,0.34178,0.26115,1.0358,1.16981,1.11949,1.33289
2026-05-26 22:42:00,0.06165,0.32424,0.24288,1.04368,1.15878,0.73415,1.09781
2026-05-26 23:42:00,0.00601,0.33414,0.25315,1.02297,1.12846,0.96556,1.17304
2026-05-27 00:42:00,0.00677,0.36598,0.26571,1.06428,1.18325,0.85686,1.10956
2026-05-27 01:42:00,0.00636,0.39606,0.28132,1.1092,1.25743,0.79272,1.09836
2026-05-27 02:42:00,0.00862,0.33446,0.24064,1.0176,1.13883,0.79006,0.97026
2026-05-27 03:42:00,0.00931,0.3545,0.26075,1.0272,1.12037,0.65853,0.99884
2026-05-27 04:42:00,0.00872,0.36265,0.26857,1.02998,1.15101,0.72618,1.03991
2026-05-27 05:42:00,0.00653,0.36615,0.2554,1.0876,1.16689,0.7264,1.02737
2026-05-27 06:42:00,0.0068,0.39217,0.26776,1.11113,1.2136,0.64808,0.93986
2026-05-27 07:42:00,0.00631,0.42038,0.29609,1.06156,1.17473,0.81545,1.11091
2026-05-27 08:42:00,0.00677,0.37836,0.28388,1.08797,1.19019,0.79522,1.0833
2026-05-27 09:42:00,0.00789,0.32992,0.25533,1.01091,1.12748,0.76484,0.95092
2026-05-27 10:42:00,0.00713,0.32506,0.2398,1.03514,1.12887,0.76242,1.02065
2026-05-27 11:42:00,,,,,,0.77179,1.00856
2026-05-27 12:42:00,0.00751,0.34891,0.26295,1.0329,1.12043,0.8628,1.04876
2026-05-27 13:42:00,0.00735,0.34492,0.25573,1.01756,1.1332,0.79435,1.02273
2026-05-27 14:42:00,0.00768,0.36167,0.27178,1.02498,1.11123,0.73484,0.96116
2026-05-27 15:42:00,0.00785,0.39899,0.29931,1.03105,1.1282,0.80543,1.02399
2026-05-27 16:42:00,0.00868,0.39822,0.30049,1.03007,1.10079,0.84716,1.01688
2026-05-27 17:42:00,0.00905,0.3768,0.2725,1.02558,1.11791,0.93313,1.13201
2026-05-27 18:42:00,,,,,,,1.14083
2026-05-27 19:42:00,0.00975,0.39082,0.30201,1.02286,1.10647,0.95346,1.15635
2026-05-27 20:42:00,0.01043,0.3853,0.2945,1.00342,1.08288,0.9731,1.14879
2026-05-27 21:42:00,0.01051,0.39689,0.30282,1.00402,1.08848,0.90508,1.09156
2026-05-27 22:42:00,0.00967,0.39095,0.30224,1.00379,1.10258,0.94046,1.07306
2026-05-27 23:42:00,0.0094,0.39949,0.30554,1.0332,1.12015,0.94913,1.13587
2026-05-28 00:42:00,0.00956,0.39011,0.30221,0.99542,1.0827,0.76257,1.05727
2026-05-28 01:42:00,0.00911,0.4389,0.33241,1.0374,1.16085,0.91329,1.14344
2026-05-28 02:42:00,0.00934,0.43676,0.334,1.01261,1.11362,1.07689,1.17772
2026-05-28 03:42:00,0.00939,0.42973,0.33221,1.01976,1.09635,0.71951,1.05525
2026-05-28 04:42:00,0.00944,0.44015,0.33013,1.06085,1.14658,0.63576,1.0251
2026-05-28 05:42:00,,,,,,0.64686,1.06711
2026-05-28 06:42:00,,0.44633,0.33876,1.00515,1.1042,0.68652,1.07485
2026-05-28 07:42:00,0.00964,0.4787,0.36568,1.01603,1.12515,0.62976,1.04568
2026-05-28 08:42:00,0.00993,0.47648,0.37192,1.05628,1.16954,0.6294,1.04773
2026-05-28 09:42:00,0.00935,0.45385,0.35422,1.00635,1.11638,0.69437,1.06334
2026-05-28 10:42:00,0.01004,0.47094,0.36236,1.00974,1.10593,0.68996,1.03579
2026-05-28 11:42:00,0.00984,0.48424,0.37675,1.01254,1.09704,0.64328,1.01542
2026-05-28 12:42:00,0.00963,0.47706,0.36425,1.0187,1.1097,0.68988,1.07514
2026-05-28 13:42:00,0.00826,0.4628,0.36198,1.01451,1.094,0.57116,0.95107
2026-05-28 14:42:00,0.00937,0.4985,0.3869,0.99954,1.1209,0.53955,0.94244
2026-05-28 15:42:00,0.0094,0.51692,0.40448,0.99309,1.0945,0.57286,0.96592
2026-05-28 16:42:00,0.00954,0.49557,0.3869,1.00765,1.11032,0.60831,0.97741
2026-05-28 17:42:00,0.01015,0.45791,0.34565,1.00861,1.11585,0.5551,0.95426
2026-05-28 18:42:00,0.00986,0.5058,0.38792,1.02843,1.09671,0.72279,1.02962
2026-05-28 19:42:00,0.00842,0.52915,0.41679,1.03847,1.12097,0.53109,0.90988
2026-05-28 20:42:00,0.00873,0.49552,0.38551,0.99748,1.09272,0.63527,0.97745
2026-05-28 21:42:00,0.00986,0.51548,0.38814,1.06095,1.13686,0.6713,1.02667
2026-05-28 22:42:00,0.00866,0.50712,0.39505,1.02396,1.09921,0.7564,1.07642
2026-05-28 23:42:00,0.01134,0.55239,0.4053,1.05204,1.12054,0.46622,0.91172
2026-05-29 00:42:00,0.00966,0.46589,0.35859,1.05845,1.15116,0.56169,1.02241
2026-05-29 01:42:00,0.00923,0.52904,0.41307,1.04946,1.1142,0.76458,1.11985
2026-05-29 02:42:00,0.01103,0.53946,0.41033,1.03133,1.11778,0.64783,1.01016
2026-05-29 03:42:00,0.00893,0.53154,0.40493,1.03896,1.11813,0.70261,1.04329
2026-05-29 04:42:00,0.01065,0.50335,0.38752,1.04616,1.11345,0.64505,0.9707
2026-05-29 05:42:00,0.01018,0.5284,0.38161,1.02646,1.11735,0.71889,1.05515
2026-05-29 06:42:00,0.0099,0.5257,0.38779,1.03081,1.12725,0.73066,1.07203
2026-05-29 07:42:00,0.0106,0.5715,0.42786,1.03444,1.13027,0.7765,1.08727
2026-05-29 08:42:00,0.00888,0.56019,0.4246,1.02357,1.11007,0.83243,1.10238
2026-05-29 09:42:00,0.00889,0.52812,0.39883,1.01304,1.11243,0.62932,0.96353
2026-05-29 10:42:00,0.00877,0.56183,0.45286,1.04209,1.13075,0.64834,1.04438
2026-05-29 11:42:00,0.00881,0.5251,0.4139,1.03068,1.11105,0.68416,1.04908
2026-05-29 12:42:00,0.02359,0.5573,0.45215,1.03233,1.13216,0.64497,1.01997
2026-05-29 13:42:00,0.00937,0.50774,0.41154,1.03659,1.12498,0.75031,1.12016
2026-05-29 14:42:00,,,,,,0.71772,1.0583
2026-05-29 15:42:00,0.00902,0.56528,0.44009,1.03582,1.11193,0.67311,0.99707
2026-05-29 16:42:00,0.0093,0.54392,0.41384,1.02251,1.10755,0.72142,1.07202
2026-05-29 17:42:00,0.00901,0.52412,0.42235,1.03976,1.11016,0.69107,1.03584
2026-05-29 18:42:00,0.00909,0.49076,0.3904,1.04194,1.12216,0.65148,1.07045
2026-05-29 19:42:00,0.00923,0.52539,0.41794,1.03055,1.12528,0.52123,0.89903
2026-05-29 20:42:00,0.00962,0.49322,0.41457,1.02345,1.10962,0.61903,1.03342
2026-05-29 21:42:00,0.0093,0.50881,0.41335,1.04184,1.1126,0.51491,0.95812
2026-05-29 22:42:00,0.01033,0.51311,0.40693,1.04217,1.12414,0.57731,0.95318
2026-05-29 23:42:00,0.00953,0.53075,0.42841,1.03451,1.11448,0.54206,0.96363
2026-05-30 00:42:00,0.00853,0.53773,0.44158,1.02586,1.10163,0.59681,0.96351
2026-05-30 01:42:00,0.00913,0.59305,0.47029,1.04623,1.12613,0.62699,1.02021
2026-05-30 02:42:00,0.0098,0.51192,0.44381,1.04054,1.08562,0.5981,0.98927
2026-05-30 03:42:00,0.00871,0.56098,0.46075,1.03719,1.12011,0.6441,1.03879
2026-05-30 04:42:00,0.00921,0.54176,0.45678,1.03771,1.10589,0.68638,1.08234
2026-05-30 05:42:00,0.00938,0.57515,0.4972,1.05262,1.12541,0.68497,1.06157
2026-05-30 06:42:00,0.00946,0.58198,0.50031,1.03163,1.09101,0.5559,0.96324
2026-05-30 07:42:00,0.00959,0.64114,0.53729,1.03017,1.11413,0.58879,1.03733
2026-05-30 08:42:00,0.00844,0.57587,0.52912,1.0237,1.09624,0.5852,0.98043
2026-05-30 09:42:00,0.00935,0.61421,0.5027,1.02414,1.10171,0.59891,0.97299
2026-05-30 10:42:00,0.00776,0.47645,0.43453,1.01402,1.08451,0.53522,0.90195
2026-05-30 11:42:00,0.00851,0.52148,0.44692,1.02229,1.12257,0.53064,0.93996
2026-05-30 12:42:00,0.0089,0.57897,0.4797,1.05628,1.14198,0.55719,0.97116
2026-05-30 13:42:00,0.00904,0.58584,0.49997,1.02424,1.10919,0.5909,0.9911
2026-05-30 14:42:00,0.00891,0.5391,0.46838,1.05325,1.12329,0.51063,0.92757
2026-05-30 15:42:00,0.00814,0.53174,0.445,1.02527,1.09172,0.53086,0.92336
2026-05-30 16:42:00,0.00887,0.57247,0.46665,1.0483,1.10651,0.69151,1.06136
2026-05-30 17:42:00,0.00906,0.55558,0.44341,1.04256,1.11044,0.59439,0.97681
2026-05-30 18:42:00,0.0084,0.59863,0.49688,1.01996,1.0953,0.61956,0.98353
2026-05-30 19:42:00,0.0076,0.55828,0.46641,1.0154,1.09089,0.69231,1.05542
2026-05-30 20:42:00,0.00828,0.58455,0.47073,1.03237,1.08852,0.53101,0.90539
2026-05-30 21:42:00,0.012,0.5371,0.46528,0.99717,1.08927,0.58988,1.03529
2026-05-30 22:42:00,0.00824,0.57873,0.49629,0.99772,1.06459,0.54924,0.86201
2026-05-30 23:42:00,0.00907,0.62105,0.51293,1.00909,1.08727,0.54121,0.95957
