"DateTime","9RV","10RV","1RV","2RH","3RV","4RV","7RV","8RV"
"2025-11-28 10:16:02",1.73046,1.53059,1.14549,1.26035,1.19847,1.4532,0.82108,0.82108
"2025-11-28 11:54:00",1.76155,1.55647,1.17268,1.3145,1.21158,1.47401,0.83118,0.83118
"2025-11-28 12:54:00",1.68046,1.48346,1.12001,1.24609,1.15221,1.40821,0.80406,0.80406
"2025-11-28 13:54:00",1.78044,1.57468,1.17102,1.22891,1.20718,1.47927,0.83408,0.83408
"2025-11-28 14:54:00",1.75775,1.55058,1.14406,1.27424,1.18063,1.459,0.81854,0.81854
"2025-11-28 15:54:00",1.77524,1.57437,1.14904,1.23325,1.20373,1.48194,0.82591,0.82591
"2025-11-28 16:54:00",1.67052,1.48681,1.08853,1.20798,1.14944,1.40704,0.807,0.807
"2025-11-28 17:54:00",1.76469,1.57328,1.13071,1.24095,1.20079,1.47142,0.83801,0.83801
"2025-11-28 18:54:00",1.74073,1.5495,1.14128,1.22853,1.20149,1.46646,0.84368,0.84368
"2025-11-28 19:54:00",1.78557,1.59518,1.14928,1.22708,1.22759,1.50276,0.84669,0.84669
"2025-11-28 20:54:00",1.77641,1.56913,1.13759,1.23251,1.20165,1.47868,0.84504,0.84504
"2025-11-28 21:54:00",1.71079,1.51957,1.12168,1.25607,1.18402,1.44772,0.81486,0.81486
"2025-11-28 22:54:00",1.77306,1.57569,1.14736,1.21563,1.21798,1.48469,0.84643,0.84643
"2025-11-28 23:54:00",1.74452,1.54786,1.14287,1.24124,1.20241,1.46378,0.83785,0.83785
"2025-11-29 00:54:00",1.6859,1.50178,1.11133,1.2307,1.16967,1.42141,0.81192,0.81192
"2025-11-29 01:54:00",1.70193,1.50809,1.1126,1.22061,1.15637,1.41724,0.81431,0.81431
"2025-11-29 02:54:00",1.69989,1.50374,1.11125,1.20633,1.15711,1.42182,0.80406,0.80406
"2025-11-29 03:54:00",1.72176,1.52378,1.12462,1.19536,1.18154,1.44288,0.82325,0.82325
"2025-11-29 04:54:00",1.81257,1.60956,1.15824,1.21671,1.23108,1.51022,0.84495,0.84495
"2025-11-29 05:54:00",1.81446,1.6146,1.16941,1.22369,1.24648,1.51987,0.86811,0.86811
"2025-11-29 06:54:00",1.79623,1.5944,1.15144,1.211,1.23938,1.50638,0.85517,0.85517
"2025-11-29 07:54:00",1.79608,1.59187,1.17971,1.27564,1.24198,1.50264,0.86936,0.86936
"2025-11-29 08:54:00",1.72363,1.52167,1.14022,1.27736,1.19658,1.4475,0.82074,0.82074
"2025-11-29 09:54:00",1.79537,1.5947,1.18159,1.29827,1.24049,1.50095,0.85497,0.85497
"2025-11-29 10:54:00",1.74285,1.54861,1.12887,1.27896,1.21189,1.46399,0.84402,0.84402
"2025-11-29 11:54:00",1.80183,1.58931,1.17188,1.3063,1.22464,1.49593,0.84342,0.84342
"2025-11-29 12:54:00",1.72643,1.52091,1.13308,1.28259,1.16764,1.43824,0.8101,0.8101
"2025-11-29 13:54:00",1.80065,1.60334,1.15431,1.21987,1.2398,1.51242,0.85125,0.85125
"2025-11-29 14:54:00",1.73483,1.5425,1.13271,1.25408,1.18864,1.45603,0.83575,0.83575
"2025-11-29 15:54:00",1.67214,1.48083,1.08501,1.22866,1.13531,1.39811,0.8051,0.8051
"2025-11-29 16:54:00",1.74372,1.5461,1.12794,1.24194,1.19499,1.46,0.85798,0.85798
"2025-11-29 17:54:00",1.66972,1.47627,1.09666,1.21576,1.16101,1.41076,0.8464,0.8464
"2025-11-29 18:54:00",1.71302,1.51527,1.10984,1.23453,1.17942,1.44198,0.85607,0.85607
"2025-11-29 19:54:00",1.70374,1.5182,1.11353,1.22791,1.18593,1.43873,0.84245,0.84245
"2025-11-29 20:54:00",1.71212,1.51363,1.10931,1.28305,1.16067,1.42656,0.83322,0.83322
"2025-11-29 21:54:00",1.74472,1.54541,1.13558,1.24582,1.18753,1.45225,0.83911,0.83911
"2025-11-29 22:54:00",1.74807,1.55395,1.11702,1.20013,1.18742,1.46051,0.82686,0.82686
"2025-11-29 23:54:00",1.72502,1.53272,1.12962,1.21743,1.19238,1.45735,0.83804,0.83804
"2025-11-30 00:54:00",1.74358,1.54082,1.11459,1.25342,1.19155,1.45657,0.84716,0.84716
"2025-11-30 01:54:00",1.75877,1.55755,1.13899,1.24464,1.20701,1.47025,0.85635,0.85635
"2025-11-30 02:54:00",1.77778,1.57554,1.1534,1.2537,1.2072,1.4856,0.84427,0.84427
"2025-11-30 03:54:00",1.73281,1.541,1.12694,1.26672,1.19451,1.45595,0.83514,0.83514
"2025-11-30 04:54:00",1.7699,1.56764,1.15192,1.2475,1.21166,1.47802,0.85816,0.85816
"2025-11-30 05:54:00",1.73836,1.54962,1.14931,1.21297,1.22163,1.47078,0.84431,0.84431
"2025-11-30 06:54:00",1.69892,1.50696,1.12101,1.23651,1.17708,1.42881,0.82809,0.82809
"2025-11-30 07:54:00",1.75779,1.56136,1.13701,1.25619,1.21977,1.47809,0.84941,0.84941
"2025-11-30 08:54:00",1.78034,1.589,1.15117,1.24849,1.24947,1.50047,0.8798,0.8798
"2025-11-30 09:54:00",1.74781,1.55714,1.12786,1.23122,1.21107,1.46955,0.84867,0.84867
"2025-11-30 10:54:00",1.77921,1.57919,1.1445,1.22384,1.22852,1.48911,0.86026,0.86026
"2025-11-30 11:54:00",1.76808,1.57628,1.1404,1.24974,1.23743,1.49831,0.85893,0.85893
"2025-11-30 12:54:00",1.79835,1.59976,1.13317,1.21923,1.23776,1.50744,0.8689,0.8689
"2025-11-30 13:54:00",1.75218,1.54205,1.12235,1.23021,1.18281,1.45789,0.85059,0.85059
"2025-11-30 14:54:00",1.75759,1.54097,1.12005,1.15178,1.19324,1.46594,0.84206,0.84206
"2025-11-30 15:54:00",1.71861,1.51976,1.10446,1.15011,1.20139,1.45396,0.84906,0.84906
"2025-11-30 16:54:00",1.68968,1.48826,1.11031,1.18491,1.18288,1.42958,0.84277,0.84277
"2025-11-30 17:54:00",1.68874,1.48824,1.11082,1.24985,1.17462,1.42814,0.83227,0.83227
"2025-11-30 18:54:00",1.67845,1.47663,1.12057,1.21585,1.16987,1.41481,0.8333,0.8333
"2025-11-30 19:54:00",1.76532,1.5584,1.15326,1.22815,1.23114,1.48893,0.88267,0.88267
"2025-11-30 20:54:00",1.75277,1.54853,1.13404,1.20426,1.21712,1.47571,0.87866,0.87866
"2025-11-30 22:54:00",1.69282,1.5061,1.10357,1.20786,1.18172,1.42794,0.85355,0.85355
"2025-11-30 23:54:00",1.64726,1.46579,1.07434,1.20073,1.15077,1.39278,0.83367,0.83367
"2025-12-01 00:54:00",1.69506,1.5055,1.08724,1.25009,1.16747,1.42915,0.84104,0.84104
"2025-12-01 01:54:00",1.67428,1.4788,1.10747,1.28653,1.12878,1.39771,0.80729,0.80729
"2025-12-01 02:54:00",1.72556,1.54336,1.11169,1.28373,1.17847,1.4471,0.81917,0.81917
"2025-12-01 03:54:00",1.69075,1.50353,1.09902,1.26473,1.15655,1.41668,0.82948,0.82948
"2025-12-01 04:54:00",1.74361,1.55744,1.11154,1.23632,1.20416,1.46662,0.84438,0.84438
"2025-12-01 05:54:00",1.70768,1.51199,1.11266,1.21942,1.17697,1.43161,0.84457,0.84457
"2025-12-01 06:54:00",1.67445,1.47975,1.10726,1.2719,1.1701,1.41728,0.86401,0.86401
"2025-12-01 07:54:00",1.62684,1.44659,1.09027,1.2729,1.13849,1.37932,0.8069,0.8069
"2025-12-01 08:54:00",1.63154,1.44639,1.08927,1.25925,1.15592,1.38552,0.85356,0.85356
"2025-12-01 09:54:00",1.67366,1.47988,1.09795,1.21163,1.15749,1.40995,0.82978,0.82978
"2025-12-01 10:40:33",1.6679,1.47493,1.10532,1.2779,1.15518,1.4054,0.81701,0.81701
"2025-12-01 11:54:00",1.68439,1.48403,1.10723,1.26369,1.14694,1.40621,0.8315,0.8315
"2025-12-01 12:54:00",1.64061,1.4458,1.06941,1.27006,1.12442,1.38066,0.80782,0.80782
"2025-12-01 13:54:00",1.68143,1.48881,1.08759,1.21422,1.16221,1.42049,0.84581,0.84581
"2025-12-01 14:54:00",1.66852,1.4599,1.12653,1.24854,1.14268,1.39244,0.83264,0.83264
"2025-12-01 15:54:00",1.68317,1.48077,1.10673,1.26488,1.16526,1.4162,0.83329,0.83329
"2025-12-01 16:54:00",1.67135,1.47506,1.11885,1.23691,1.16855,1.41377,0.84217,0.84217
"2025-12-01 17:54:00",1.69309,1.50076,1.12724,1.2176,1.20395,1.43924,0.86322,0.86322
"2025-12-01 18:54:00",1.67465,1.48021,1.12195,1.19898,1.19344,1.4297,0.85272,0.85272
"2025-12-01 19:54:00",1.73387,1.53515,1.16084,1.20353,1.23565,1.47298,0.88273,0.88273
"2025-12-01 20:54:00",1.72674,1.51958,1.12949,1.20322,1.22231,1.46483,0.88406,0.88406
"2025-12-01 21:54:00",1.7507,1.53654,1.15395,1.21302,1.21124,1.4686,0.87395,0.87395
"2025-12-01 22:54:00",1.70809,1.49478,1.11794,1.18093,1.16822,1.42353,0.83524,0.83524
"2025-12-01 23:54:00",1.63687,1.44479,1.08226,1.16127,1.15067,1.38507,0.83551,0.83551
"2025-12-02 00:54:00",1.68798,1.49352,1.10034,1.20937,1.15537,1.41249,0.82379,0.82379
"2025-12-02 01:54:00",1.67467,1.48536,1.08488,1.17894,1.15913,1.40342,0.83169,0.83169
"2025-12-02 02:54:00",1.70476,1.52438,1.10305,1.1617,1.1806,1.44123,0.82635,0.82635
"2025-12-02 03:54:00",1.74195,1.54611,1.10939,1.19041,1.19264,1.4575,0.84071,0.84071
"2025-12-02 04:54:00",1.77403,1.57298,1.14277,1.26472,1.21584,1.48018,0.84858,0.84858
"2025-12-02 05:54:00",1.66434,1.47046,1.10994,1.22233,1.16351,1.39903,0.82756,0.82756
"2025-12-02 06:54:00",1.69114,1.50613,1.12166,1.22729,1.1878,1.43128,0.82546,0.82546
"2025-12-02 07:54:00",1.73197,1.53315,1.13462,1.22844,1.20798,1.45616,0.8448,0.8448
"2025-12-02 08:54:00",0.17676,0.16891,0.26432,0.35929,0.16321,0.17084,0.21263,0.21263
"2025-12-02 09:54:00",1.75506,1.56758,1.12857,1.27548,1.23139,1.47455,0.82794,0.82794
"2025-12-02 10:54:00",1.69474,1.49876,1.09926,1.2803,1.16609,1.41579,0.79924,0.79924
"2025-12-02 11:54:00",1.70009,1.50416,1.11249,1.27141,1.17496,1.41971,0.81052,0.81052
"2025-12-02 12:54:00",1.78359,1.58025,1.15234,1.25786,1.21578,1.48502,0.82806,0.82806
"2025-12-02 13:54:00",1.73162,1.52799,1.09501,1.26133,1.15999,1.44478,0.80015,0.80015
"2025-12-02 14:54:00",1.78668,1.59081,1.12162,1.28859,1.21516,1.50183,0.84347,0.84347
"2025-12-02 15:54:00",1.70848,1.51261,1.12035,1.22739,1.19653,1.44459,0.83805,0.83805
"2025-12-02 16:54:00",1.73589,1.53301,1.12928,1.26512,1.19615,1.46236,0.82922,0.82922
"2025-12-02 17:54:00",1.73612,1.53003,1.15313,1.30934,1.21412,1.47037,0.8558,0.8558
"2025-12-02 18:54:00",1.76446,1.56045,1.17649,1.27414,1.24571,1.49435,0.87361,0.87361
"2025-12-02 19:54:00",1.70245,1.50173,1.16967,1.27707,1.21663,1.4442,0.85341,0.85341
"2025-12-02 20:54:00",1.7634,1.55187,1.15863,1.27114,1.22658,1.48547,0.85893,0.85893
"2025-12-02 21:54:00",1.80177,1.58335,1.178,1.2766,1.25793,1.51533,0.8827,0.8827
"2025-12-02 22:54:00",1.7549,1.54422,1.17133,1.29048,1.23002,1.48425,0.86198,0.86198
"2025-12-02 23:54:00",1.75052,1.54681,1.16066,1.27101,1.23407,1.48177,0.86083,0.86083
"2025-12-03 00:54:00",0.24016,0.24645,0.22907,0.28084,0.21934,0.23966,0.22402,0.22402
"2025-12-03 01:54:00",0.45927,0.31655,0.79602,1.29314,0.39098,0.46703,0.30457,0.30457
"2025-12-03 02:54:00",0.07377,0.06947,0.08188,0.08944,0.07341,0.07255,0.08277,0.08277
"2025-12-03 03:54:00",0.07679,0.07811,0.0913,0.09598,0.07513,0.077,0.07824,0.07824
"2025-12-03 04:54:00",0.07874,0.07415,0.08876,0.0916,0.07515,0.07562,0.07823,0.07823
"2025-12-03 05:54:00",0.07366,0.07537,0.09422,0.10453,0.07457,0.0741,0.08324,0.08324
"2025-12-03 06:54:00",0.07095,0.06821,0.06797,0.07,0.07144,0.06871,0.07112,0.07112
"2025-12-03 07:54:00",0.07357,0.06858,0.06943,0.05828,0.07398,0.07648,0.0647,0.0647
"2025-12-03 08:54:00",0.07172,0.0693,0.0738,0.06283,0.07705,0.07239,0.06446,0.06446
"2025-12-03 09:54:00",0.07849,0.06785,0.06891,0.06945,0.07429,0.06852,0.06117,0.06117
"2025-12-03 10:54:00",0.08357,0.07579,0.07628,0.05992,0.08258,0.08073,0.06865,0.06865
"2025-12-03 11:54:00",0.0833,0.07543,0.08138,0.06814,0.08141,0.08375,0.06896,0.06896
"2025-12-03 12:54:00",0.08459,0.08062,0.07782,0.0605,0.08654,0.08544,0.06792,0.06792
"2025-12-03 13:54:00",0.07181,0.19487,0.07008,0.0589,0.07233,0.07125,0.06203,0.06203
"2025-12-03 14:54:00",0.08306,0.26067,0.07282,0.05308,0.07769,0.07709,0.06063,0.06063
"2025-12-03 15:54:00",0.08361,0.25491,0.07916,0.05654,0.08341,0.08579,0.06727,0.06727
"2025-12-03 16:54:00",0.08391,0.24207,0.07835,0.05348,0.08498,0.08325,0.06745,0.06745
"2025-12-03 17:54:00",0.07431,0.22454,0.07253,0.05557,0.07639,0.07577,0.06509,0.06509
"2025-12-03 18:54:00",0.07945,0.22777,0.07752,0.0677,0.07511,0.07651,0.06816,0.06816
"2025-12-03 19:54:00",0.11341,0.57138,0.10266,0.09153,0.11447,0.11573,0.09496,0.09496
"2025-12-03 20:54:00",0.10093,0.62938,0.09625,0.09903,0.10474,0.10061,0.08837,0.08837
"2025-12-03 21:54:00",0.10745,0.56716,0.09696,0.08858,0.10928,0.10906,0.08874,0.08874
"2025-12-03 22:54:00",0.23572,1.89389,0.24519,0.28382,0.22764,0.23893,0.22212,0.22212
"2025-12-03 23:54:00",0.26071,1.52535,0.26111,0.3227,0.25132,0.26726,0.24549,0.24549
"2025-12-04 00:54:00",1.75058,4.01128,1.10824,1.04912,1.25915,1.45963,0.83921,0.83921
"2025-12-04 01:54:00",1.76933,4.41893,1.09548,1.09561,1.24964,1.48443,0.86585,0.86585
"2025-12-04 02:54:00",1.8146,4.51213,1.10663,1.0782,1.30223,1.54555,0.89611,0.89611
"2025-12-04 03:54:00",1.7694,4.64372,1.09124,1.08755,1.24525,1.49121,0.85461,0.85461
"2025-12-04 04:54:00",1.7193,4.49456,1.0597,1.08447,1.20377,1.44056,0.84574,0.84574
"2025-12-04 05:54:00",1.67983,4.42376,1.03152,1.08815,1.17066,1.41846,0.80802,0.80802
"2025-12-04 06:54:00",1.81677,4.50866,1.09808,1.10977,1.27596,1.52805,0.86435,0.86435
"2025-12-04 07:54:00",1.75921,4.51721,1.06843,1.09903,1.21202,1.46826,0.83169,0.83169
"2025-12-04 08:54:00",1.75486,4.46414,1.07439,1.09551,1.23816,1.48242,0.82361,0.82361
"2025-12-04 09:54:00",1.82047,4.70771,1.10384,1.11766,1.26975,1.53142,0.85736,0.85736
"2025-12-04 10:54:00",1.88284,4.61915,1.11242,1.11445,1.29938,1.57763,0.8638,0.8638
"2025-12-04 11:54:00",1.78654,4.51493,1.0863,1.11296,1.22562,1.48938,0.82476,0.82476
"2025-12-04 12:54:00",1.72727,4.77031,1.06821,1.05295,1.21083,1.45298,0.84176,0.84176
"2025-12-04 13:54:00",1.74233,4.41459,1.08572,1.06614,1.22862,1.46519,0.85528,0.85528
"2025-12-04 14:54:00",1.87396,4.46507,1.12492,1.04636,1.28431,1.54786,0.85851,0.85851
"2025-12-04 15:54:00",1.72761,4.61393,1.07706,1.0888,1.21858,1.46307,0.82852,0.82852
"2025-12-04 16:54:00",1.82915,4.73103,1.13347,1.09878,1.29377,1.54691,0.88999,0.88999
"2025-12-04 17:54:00",1.76447,4.23539,1.09546,1.103,1.25084,1.49967,0.86124,0.86124
"2025-12-04 18:54:00",1.68667,4.24767,1.06979,1.11434,1.18459,1.42252,0.8237,0.8237
"2025-12-04 19:54:00",1.76035,4.53177,1.09401,1.08453,1.24792,1.49607,0.85902,0.85902
"2025-12-04 20:54:00",1.7533,4.32309,1.09667,1.12312,1.23555,1.47768,0.84638,0.84638
"2025-12-04 21:54:00",1.79015,4.413,1.12233,1.04728,1.27271,1.51408,0.87495,0.87495
"2025-12-04 22:54:00",1.72967,4.52852,1.09449,1.11807,1.21082,1.45528,0.83219,0.83219
"2025-12-04 23:54:00",1.69558,4.35477,1.07611,1.1132,1.20074,1.43279,0.83617,0.83617
"2025-12-05 00:54:00",1.68047,4.08934,1.04964,1.05336,1.17471,1.41487,0.8184,0.8184
"2025-12-05 01:54:00",1.78548,4.50391,1.11396,1.07343,1.25703,1.49894,0.87379,0.87379
"2025-12-05 02:54:00",1.78865,4.44124,1.09892,1.0636,1.25213,1.49732,0.87552,0.87552
"2025-12-05 03:54:00",1.72869,4.5098,1.06619,1.11236,1.19172,1.43897,0.81538,0.81538
"2025-12-05 04:54:00",1.74732,4.2712,1.06046,1.1255,1.19668,1.45043,0.79825,0.79825
"2025-12-05 05:54:00",1.79904,4.48593,1.08477,1.09576,1.24721,1.49738,0.83876,0.83876
"2025-12-05 06:54:00",1.80753,4.36829,1.11365,1.08575,1.26375,1.50598,0.84435,0.84435
"2025-12-05 07:54:00",1.87027,4.46039,1.12989,1.11942,1.29489,1.56153,0.85821,0.85821
"2025-12-05 08:54:00",1.72308,4.28443,1.08457,1.12815,1.204,1.44366,0.81617,0.81617
"2025-12-05 09:54:00",1.73861,4.02693,1.09624,1.15855,1.2146,1.45408,0.81685,0.81685
"2025-12-05 10:22:44",1.74967,4.13167,1.10904,1.16502,1.21849,1.45936,0.82912,0.82912
"2025-12-05 11:54:00",1.7784,4.2355,1.10634,1.13456,1.24129,1.48653,0.83555,0.83555
"2025-12-05 12:54:00",1.75609,4.32899,1.0885,1.13982,1.20723,1.46699,0.8173,0.8173
"2025-12-05 13:54:00",1.74307,4.24876,1.07668,1.11189,1.20791,1.46304,0.82017,0.82017
"2025-12-05 14:54:00",1.64819,4.07064,1.04998,1.11541,1.15266,1.3912,0.80014,0.80014
"2025-12-05 15:54:00",1.6918,4.38578,1.09309,1.1063,1.2057,1.4413,0.83608,0.83608
"2025-12-05 16:54:00",1.74647,4.51925,1.10368,1.0794,1.23219,1.47299,0.84856,0.84856
"2025-12-05 17:54:00",1.75148,4.44572,1.0928,1.0951,1.23193,1.48253,0.84719,0.84719
"2025-12-05 18:54:00",1.68842,4.10638,1.08998,1.11737,1.17586,1.41851,0.81104,0.81104
"2025-12-05 19:54:00",1.71334,4.44366,1.08333,1.08772,1.21035,1.44453,0.84786,0.84786
"2025-12-05 20:54:00",1.85976,4.48562,1.16018,1.08964,1.31637,1.56791,0.90123,0.90123
"2025-12-05 21:54:00",1.75533,4.23844,1.12459,1.14409,1.24632,1.48067,0.87349,0.87349
"2025-12-05 22:54:00",1.70776,4.12156,1.09065,1.11629,1.20205,1.43406,0.84075,0.84075
"2025-12-05 23:54:00",1.69718,3.83575,1.08942,1.10392,1.20563,1.43847,0.83324,0.83324
"2025-12-06 00:54:00",1.73252,4.03589,1.10357,1.10034,1.22276,1.45687,0.85313,0.85313
"2025-12-06 01:54:00",1.72423,3.84287,1.07975,1.11044,1.20609,1.45574,0.83341,0.83341
"2025-12-06 02:54:00",1.72429,3.88786,1.09262,1.08694,1.21479,1.44698,0.85925,0.85925
"2025-12-06 03:54:00",1.67335,4.01461,1.0491,1.10054,1.17073,1.40652,0.83251,0.83251
"2025-12-06 04:54:00",1.64773,3.92212,1.04254,1.11231,1.14738,1.38286,0.82962,0.82962
"2025-12-06 05:54:00",1.67563,3.87012,1.06885,1.13205,1.17731,1.41047,0.80989,0.80989
"2025-12-06 06:54:00",1.81123,4.15495,1.10336,1.14162,1.23182,1.49551,0.83924,0.83924
"2025-12-06 07:54:00",1.77708,4.06259,1.09237,1.13589,1.23284,1.48227,0.83051,0.83051
"2025-12-06 08:54:00",1.75981,3.94711,1.08287,1.17074,1.21198,1.46288,0.81972,0.81972
"2025-12-06 09:54:00",1.76026,4.26729,1.09777,1.13368,1.23008,1.47163,0.82886,0.82886
"2025-12-06 10:54:00",1.7451,3.85566,1.0776,1.16064,1.21358,1.45872,0.81985,0.81985
"2025-12-06 11:54:00",1.86199,4.03955,1.14731,1.16946,1.28275,1.54749,0.85773,0.85773
"2025-12-06 12:54:00",1.79363,4.1058,1.09172,1.15589,1.22857,1.49028,0.82935,0.82935
"2025-12-06 13:54:00",1.67078,4.03845,1.06118,1.15242,1.14785,1.39984,0.78928,0.78928
"2025-12-06 14:54:00",1.76751,4.41233,1.10241,1.08418,1.24903,1.49961,0.86787,0.86787
"2025-12-06 15:54:00",1.81977,4.74762,1.12666,1.09656,1.2855,1.53395,0.88203,0.88203
"2025-12-06 16:54:00",1.73893,4.11167,1.08891,1.10685,1.21499,1.46406,0.83991,0.83991
"2025-12-06 17:54:00",1.67722,3.88589,1.05909,1.10139,1.16461,1.40666,0.79431,0.79431
"2025-12-06 18:54:00",1.65046,3.84771,1.05454,1.1335,1.15947,1.3967,0.81935,0.81935
"2025-12-06 19:54:00",1.75922,4.29283,1.10344,1.10081,1.23636,1.48489,0.85928,0.85928
"2025-12-06 20:54:00",1.80222,4.4383,1.12053,1.11741,1.26614,1.51661,0.88014,0.88014
"2025-12-06 21:54:00",1.73753,4.20942,1.1139,1.10827,1.23654,1.46853,0.86898,0.86898
"2025-12-06 22:54:00",1.74633,3.84437,1.12145,1.11666,1.24406,1.47624,0.87122,0.87122
"2025-12-06 23:54:00",1.65538,3.48532,1.05484,1.09882,1.16712,1.39783,0.8132,0.8132
"2025-12-07 00:54:00",1.74486,3.81824,1.11008,1.0863,1.22458,1.46197,0.85917,0.85917
"2025-12-07 01:54:00",1.70092,3.71778,1.05092,1.10452,1.1647,1.4188,0.81912,0.81912
"2025-12-07 02:54:00",1.78667,4.00775,1.1017,1.10024,1.25042,1.50187,0.87145,0.87145
"2025-12-07 03:54:00",1.69214,4.17884,1.06648,1.11641,1.18035,1.41495,0.82077,0.82077
"2025-12-07 04:54:00",1.71627,4.05824,1.0603,1.07676,1.19294,1.43742,0.80695,0.80695
"2025-12-07 05:54:00",1.70427,4.30393,1.06112,1.13447,1.16833,1.41717,0.79699,0.79699
"2025-12-07 06:54:00",1.81195,4.1995,1.11582,1.09891,1.25907,1.51509,0.85739,0.85739
"2025-12-07 07:54:00",1.78693,3.9964,1.11836,1.13999,1.24219,1.48969,0.83616,0.83616
"2025-12-07 08:54:00",1.73731,4.11566,1.08623,1.11281,1.22056,1.46325,0.8387,0.8387
"2025-12-07 09:54:00",1.7012,4.01152,1.08146,1.13364,1.19039,1.4258,0.80541,0.80541
"2025-12-07 10:54:00",1.83187,4.15377,1.13941,1.14912,1.28339,1.53396,0.86267,0.86267
"2025-12-07 11:54:00",1.8461,4.45457,1.14497,1.14329,1.29942,1.55194,0.88417,0.88417
"2025-12-07 12:54:00",1.81991,4.32752,1.14169,1.17928,1.25525,1.51336,0.8352,0.8352
"2025-12-07 13:54:00",1.72151,4.22156,1.08956,1.1519,1.17058,1.43033,0.78979,0.78979
"2025-12-07 14:54:00",1.7168,4.29221,1.08625,1.14787,1.16567,1.4318,0.78797,0.78797
"2025-12-07 15:54:00",1.8164,4.76483,1.11705,1.14829,1.23953,1.51663,0.85872,0.85872
"2025-12-07 16:54:00",1.72389,4.1224,1.10034,1.10105,1.20428,1.45434,0.84539,0.84539
"2025-12-07 17:54:00",1.69439,3.89623,1.09807,1.10134,1.21446,1.44453,0.85587,0.85587
"2025-12-07 18:54:00",1.62382,3.57036,1.04949,1.10559,1.15628,1.38304,0.80839,0.80839
"2025-12-07 19:54:00",1.77929,4.03275,1.12239,1.13115,1.2405,1.49181,0.86719,0.86719
"2025-12-07 20:54:00",1.76267,4.19309,1.09806,1.15073,1.22598,1.47673,0.85293,0.85293
"2025-12-07 21:54:00",1.72577,4.06402,1.06741,1.12901,1.19824,1.44996,0.8397,0.8397
"2025-12-07 22:54:00",1.73212,4.19932,1.08104,1.13122,1.19455,1.44851,0.81837,0.81837
"2025-12-07 23:54:00",1.71187,4.27646,1.07949,1.13092,1.19358,1.44059,0.8051,0.8051
"2025-12-08 00:54:00",1.78,4.26194,1.10545,1.12479,1.21378,1.48906,0.81317,0.81317
"2025-12-08 01:54:00",1.76201,4.30712,1.10756,1.13638,1.23328,1.48497,0.83967,0.83967
"2025-12-08 02:54:00",1.73088,3.94221,1.0953,1.11615,1.20496,1.44815,0.81636,0.81636
"2025-12-08 03:54:00",1.7851,4.24783,1.12102,1.1547,1.23359,1.49173,0.84783,0.84783
"2025-12-08 04:54:00",1.82908,4.06773,1.14638,1.11972,1.26952,1.52217,0.85244,0.85244
"2025-12-08 05:54:00",1.8791,4.02595,1.15896,1.15889,1.30214,1.56753,0.87558,0.87558
"2025-12-08 06:54:00",1.76914,3.73828,1.1256,1.16493,1.24241,1.48059,0.85237,0.85237
"2025-12-08 07:54:00",1.80529,3.8184,1.12681,1.14932,1.25744,1.51005,0.84507,0.84507
"2025-12-08 08:54:00",1.7293,3.7998,1.08974,1.12935,1.21675,1.4496,0.82744,0.82744
"2025-12-08 09:54:00",1.7077,3.86666,1.09569,1.18271,1.19574,1.42901,0.82257,0.82257
"2025-12-08 10:15:22",1.85571,3.97233,1.16587,1.138,1.30503,1.55261,0.87097,0.87097
"2025-12-08 11:54:00",1.71927,3.59312,1.09671,1.16832,1.20485,1.4432,0.81865,0.81865
"2025-12-08 12:54:00",1.82509,4.32096,1.15664,1.19661,1.26116,1.52227,0.85539,0.85539
"2025-12-08 13:54:00",1.77654,4.49164,1.12821,1.15828,1.22464,1.48759,0.8418,0.8418
"2025-12-08 14:54:00",1.73049,4.31235,1.09793,1.17687,1.17059,1.4452,0.80852,0.80852
"2025-12-08 15:54:00",1.75665,4.47988,1.1133,1.12968,1.19898,1.46536,0.80828,0.80828
"2025-12-08 16:54:00",1.80617,4.21951,1.11092,1.16047,1.22619,1.51162,0.8385,0.8385
"2025-12-08 17:54:00",1.74774,4.26913,1.09158,1.11924,1.2288,1.48928,0.84577,0.84577
"2025-12-08 18:54:00",1.7821,4.18506,1.11813,1.18153,1.21771,1.48406,0.84034,0.84034
"2025-12-08 19:54:00",1.766,4.04784,1.12234,1.1482,1.21965,1.47654,0.84588,0.84588
"2025-12-08 20:54:00",1.77433,4.04645,1.11033,1.1907,1.23611,1.49395,0.85,0.85
"2025-12-08 21:54:00",1.70017,3.92089,1.10172,1.1431,1.17902,1.42251,0.80668,0.80668
"2025-12-08 22:54:00",1.80196,4.40244,1.13382,1.12956,1.25122,1.50184,0.85486,0.85486
"2025-12-08 23:54:00",1.72241,4.02299,1.09686,1.15616,1.21168,1.45575,0.84139,0.84139
"2025-12-09 00:54:00",1.82256,4.64649,1.14406,1.08786,1.27662,1.53191,0.87447,0.87447
"2025-12-09 01:54:00",1.74053,4.24226,1.13109,1.13498,1.24225,1.47075,0.85083,0.85083
"2025-12-09 02:54:00",1.75079,4.40058,1.12543,1.17241,1.23531,1.47263,0.86469,0.86469
"2025-12-09 03:54:00",1.78315,4.22586,1.14512,1.13607,1.26,1.49575,0.86798,0.86798
"2025-12-09 04:54:00",1.77626,4.20105,1.13945,1.14353,1.25135,1.49082,0.85795,0.85795
