"DateTime","9RV","10RV","7RV","8RV","1RV","2RH","3RV","4RV"
"2025-12-13 21:52:00",0.20276,0.19022,0.25213,0.24971,0.36997,0.30189,0.36401,0.33961
"2025-12-13 22:52:00",0.17735,0.1716,0.24107,0.24503,0.37767,0.34493,0.36733,0.33606
"2025-12-13 23:52:00",0.15683,0.15431,0.23089,0.24413,0.36309,0.29527,0.37018,0.3358
"2025-12-14 00:52:00",0.15779,0.16634,0.24074,0.2472,0.36493,0.31635,0.36723,0.33742
"2025-12-14 01:52:00",0.16529,0.16033,0.23703,0.24626,0.37636,0.29771,0.3767,0.33688
"2025-12-14 02:52:00",0.20267,0.17728,0.24463,0.24582,0.34122,0.26231,0.38499,0.33477
"2025-12-14 03:52:00",0.1608,0.14811,0.20954,0.2246,0.35478,0.2509,0.38506,0.32157
"2025-12-14 04:52:00",0.17598,0.15626,0.22012,0.23549,0.33031,0.24028,0.38602,0.32081
"2025-12-14 05:52:00",0.20252,0.16502,0.23878,0.24837,0.29127,0.24947,0.37806,0.32886
"2025-12-14 06:52:00",0.20585,0.1923,0.24301,0.24783,0.36384,0.22231,0.37461,0.33168
"2025-12-14 07:52:00",0.20531,0.19146,0.23821,0.25062,0.33263,0.25537,0.38212,0.33321
"2025-12-14 08:52:00",0.18701,0.17293,0.22886,0.24419,0.3398,0.29785,0.38233,0.32452
"2025-12-14 09:52:00",0.19969,0.1887,0.23111,0.24343,0.3254,0.31304,0.38097,0.33346
"2025-12-14 10:52:00",0.15454,0.15231,0.22591,0.24362,0.34416,0.30618,0.38476,0.3232
"2025-12-14 11:52:00",0.17642,0.17359,0.24079,0.2504,0.34299,0.3059,0.38122,0.33413
"2025-12-14 12:52:00",0.18657,0.18073,0.24566,0.25485,0.35044,0.34795,0.3802,0.34301
"2025-12-14 13:52:00",0.16825,0.17909,0.23433,0.24284,0.3771,0.33906,0.37941,0.32993
"2025-12-14 14:52:00",0.15795,0.1686,0.23275,0.2378,0.33853,0.27773,0.38904,0.32289
"2025-12-14 15:52:00",0.15696,0.16011,0.24731,0.25172,0.36598,0.27733,0.36283,0.33473
"2025-12-14 16:52:00",0.18849,0.1928,0.25291,0.2514,0.36911,0.30006,0.36539,0.33687
"2025-12-14 17:52:00",0.18083,0.17671,0.23502,0.24426,0.3678,0.3013,0.38115,0.33363
"2025-12-14 18:52:00",0.19199,0.17762,0.25313,0.25666,0.34261,0.31185,0.38021,0.33912
"2025-12-14 19:52:00",0.16989,0.16441,0.2356,0.24526,0.29808,0.24139,0.37032,0.3342
"2025-12-14 20:52:00",0.1745,0.1621,0.24113,0.25477,0.35823,0.2658,0.37862,0.33701
"2025-12-14 21:52:00",0.16763,0.15755,0.22984,0.24038,0.35782,0.26363,0.38175,0.33384
"2025-12-14 22:52:00",0.24228,0.18756,0.24766,0.25344,0.35695,0.27703,0.37199,0.33816
"2025-12-14 23:52:00",0.17789,0.16658,0.24019,0.24877,0.34991,0.29391,0.37949,0.33109
"2025-12-15 00:52:00",0.16212,0.16019,0.2314,0.24489,0.34154,0.30461,0.37583,0.33475
"2025-12-15 01:52:00",0.20071,0.19556,0.24646,0.25056,0.34312,0.28686,0.37708,0.33169
"2025-12-15 02:52:00",0.16949,0.16771,0.23409,0.24628,0.34915,0.29779,0.37865,0.33314
"2025-12-15 03:52:00",0.15861,0.1609,0.23444,0.25214,0.32868,0.30451,0.37935,0.33403
"2025-12-15 04:52:00",0.15563,0.16406,0.23915,0.25096,0.32695,0.33504,0.37375,0.33604
"2025-12-15 05:52:00",0.15111,0.15837,0.23041,0.24362,0.32664,0.30616,0.37753,0.32549
"2025-12-15 06:52:00",0.18884,0.18947,0.24377,0.25093,0.34272,0.31423,0.3809,0.33188
"2025-12-15 07:52:00",0.15337,0.15953,0.23554,0.24706,0.35751,0.29968,0.38089,0.33629
"2025-12-15 08:52:00",0.00261,0.00275,0.00437,0.00636,0.00327,0.00337,0.00452,0.00353
"2025-12-15 09:52:00",0.1659,0.15215,0.24471,0.24561,0.31126,0.24378,0.37573,0.33787
"2025-12-15 10:52:00",0.16372,0.15988,0.23941,0.23602,0.33206,0.27089,0.37878,0.33224
"2025-12-15 11:52:00",0.18902,0.15877,0.24189,0.23885,0.30808,0.2458,0.3602,0.33729
"2025-12-15 12:52:00",0.14492,0.13982,0.23211,0.23758,0.34226,0.27766,0.37248,0.33334
"2025-12-15 13:52:00",0.14998,0.13608,0.24678,0.24719,0.33835,0.27316,0.37516,0.34274
"2025-12-15 14:52:00",0.21818,0.17309,0.27266,0.26411,0.34037,0.25951,0.37413,0.35406
"2025-12-15 15:52:00",0.19451,0.16085,0.24938,0.25255,0.32707,0.26875,0.37292,0.34524
"2025-12-15 16:52:00",0.18348,0.17066,0.23531,0.23706,0.27746,0.26428,0.38239,0.31859
"2025-12-15 17:52:00",0.16963,0.16838,0.23502,0.24375,0.27894,0.24235,0.38113,0.32623
"2025-12-15 18:52:00",0.14419,0.15352,0.21391,0.23127,0.30039,0.244,0.37893,0.31626
"2025-12-15 19:52:00",0.16497,0.15036,0.21245,0.23003,0.31607,0.23408,0.38795,0.32026
"2025-12-15 20:52:00",0.15213,0.15469,0.21491,0.23249,0.29899,0.2417,0.38434,0.33441
"2025-12-15 21:52:00",0.17524,0.17106,0.22716,0.24423,0.28735,0.2503,0.38382,0.32694
"2025-12-15 22:52:00",0.19942,0.19275,0.22983,0.24494,0.29855,0.25423,0.39303,0.32723
"2025-12-15 23:52:00",0.17755,0.16519,0.2249,0.24478,0.29217,0.24115,0.37933,0.32906
"2025-12-16 00:52:00",0.21305,0.19033,0.22901,0.24535,0.33677,0.24465,0.38369,0.32755
"2025-12-16 01:52:00",0.24679,0.18341,0.24631,0.24654,0.31725,0.25923,0.37653,0.33544
"2025-12-16 02:52:00",0.17105,0.16716,0.23851,0.24355,0.3526,0.27609,0.38203,0.33
"2025-12-16 03:52:00",0.20654,0.19524,0.2571,0.25369,0.36652,0.28305,0.36534,0.33662
"2025-12-16 04:52:00",0.20528,0.20208,0.24005,0.24195,0.35907,0.28115,0.38219,0.34096
"2025-12-16 05:52:00",0.17214,0.17198,0.24059,0.24549,0.34849,0.27686,0.37919,0.33235
"2025-12-16 06:52:00",0.1809,0.18046,0.24651,0.25289,0.35571,0.24074,0.37764,0.33401
"2025-12-16 07:52:00",0.24458,0.21194,0.25619,0.24947,0.36161,0.26328,0.3663,0.33803
"2025-12-16 08:52:00",0.06199,0.1036,0.36749,0.32749,0.292,0.18884,0.59607,0.71306
"2025-12-16 09:52:00",0.0014,0.00135,0.00165,0.00166,0.0016,0.00159,0.00148,0.00149
"2025-12-16 10:52:00",0.00123,0.00124,0.00146,0.00144,0.00151,0.00145,0.00138,0.00148
"2025-12-16 11:52:00",0.00121,0.00121,0.00146,0.00145,0.00138,0.00263,0.00135,0.00138
"2025-12-16 12:52:00",0.00361,0.00438,0.00331,0.00355,0.00302,0.00525,0.00319,0.003
"2025-12-16 13:52:00",0.0015,0.0016,0.00159,0.00163,0.0015,0.00286,0.00146,0.00151
"2025-12-16 14:52:00",0.00138,0.00141,0.00153,0.00155,0.00147,0.00226,0.0014,0.00144
"2025-12-16 15:52:00",0.00118,0.00119,0.00145,0.00141,0.0014,0.00175,0.00135,0.00134
"2025-12-16 16:52:00",0.00125,0.00118,0.00142,0.0014,0.00143,0.00202,0.00139,0.00137
"2025-12-16 17:52:00",0.13604,0.13057,0.20875,0.21196,0.42232,0.30228,0.33484,0.28184
"2025-12-16 18:52:00",0.14364,0.12951,0.23582,0.23044,0.36117,0.30515,0.34144,0.31477
"2025-12-16 19:52:00",0.16676,0.12761,0.23903,0.23734,0.31066,0.32553,0.36503,0.33371
"2025-12-16 20:52:00",0.14848,0.13627,0.24897,0.24968,0.26161,0.32659,0.38076,0.34598
"2025-12-16 21:52:00",0.15548,0.14089,0.22457,0.2351,0.24571,0.31891,0.38888,0.32519
"2025-12-16 22:52:00",0.15401,0.14316,0.24162,0.24974,0.23575,0.35544,0.38716,0.34077
"2025-12-16 23:52:00",0.17349,0.15043,0.23647,0.24743,0.24253,0.33685,0.37535,0.33898
"2025-12-17 00:52:00",0.16724,0.14243,0.22465,0.23727,0.22948,0.35857,0.38662,0.33441
"2025-12-17 01:52:00",0.17701,0.14567,0.23955,0.24841,0.21386,0.38673,0.38564,0.33792
"2025-12-17 02:52:00",0.17605,0.1403,0.23668,0.24658,0.21898,0.35132,0.38352,0.33943
"2025-12-17 03:52:00",0.17727,0.14498,0.22211,0.23741,0.21703,0.34305,0.39288,0.33743
"2025-12-17 04:52:00",0.1659,0.14184,0.23232,0.24913,0.21888,0.35605,0.38813,0.33922
"2025-12-17 05:52:00",0.16194,0.14195,0.2291,0.2407,0.21131,0.36364,0.38056,0.33247
"2025-12-17 06:52:00",0.16268,0.13629,0.22356,0.23879,0.22473,0.34421,0.39087,0.3367
"2025-12-17 07:52:00",0.16068,0.1365,0.22678,0.24008,0.23072,0.37849,0.38601,0.33417
"2025-12-17 08:52:00",0.15849,0.13412,0.22475,0.23855,0.24374,0.36782,0.38036,0.3315
"2025-12-17 09:52:00",0.15784,0.1386,0.22911,0.24117,0.28906,0.36136,0.37326,0.34125
"2025-12-17 10:52:00",0.15404,0.13841,0.23516,0.25037,0.28829,0.3404,0.37867,0.34518
"2025-12-17 11:52:00",0.14688,0.13322,0.2185,0.23462,0.29268,0.35217,0.37925,0.329
"2025-12-17 12:52:00",0.15672,0.14519,0.21869,0.22265,0.22693,0.40072,0.39186,0.32888
"2025-12-17 13:52:00",0.17136,0.1545,0.23319,0.24004,0.22468,0.40377,0.38816,0.33954
"2025-12-17 14:52:00",0.16439,0.15456,0.23353,0.24538,0.25065,0.3805,0.35971,0.33688
"2025-12-17 15:52:00",0.14847,0.13572,0.23459,0.248,0.30338,0.38971,0.36856,0.33899
"2025-12-17 16:52:00",0.15435,0.13952,0.23435,0.24915,0.33397,0.38101,0.37616,0.33975
"2025-12-17 17:52:00",0.13837,0.13381,0.20784,0.22132,0.244,0.41415,0.39848,0.33312
"2025-12-17 18:52:00",0.15103,0.14028,0.22464,0.23456,0.22923,0.38297,0.38503,0.33432
"2025-12-17 19:52:00",0.16939,0.14959,0.22954,0.23919,0.23843,0.37023,0.38928,0.33315
"2025-12-17 20:52:00",0.17728,0.15508,0.2389,0.24836,0.2418,0.3825,0.37749,0.34117
"2025-12-17 21:52:00",0.16345,0.1513,0.23196,0.24022,0.23566,0.39127,0.37064,0.33283
"2025-12-17 22:52:00",0.15279,0.13692,0.22928,0.24299,0.2816,0.37514,0.37138,0.33827
"2025-12-17 23:52:00",0.18301,0.16183,0.23422,0.24228,0.25742,0.39099,0.38806,0.33847
"2025-12-18 00:52:00",0.17597,0.15394,0.22677,0.23561,0.25959,0.38301,0.37666,0.32823
"2025-12-18 01:52:00",0.15376,0.13562,0.21202,0.23081,0.25071,0.40432,0.37575,0.32935
"2025-12-18 02:52:00",0.15226,0.1383,0.21647,0.23577,0.24718,0.41438,0.38163,0.3335
"2025-12-18 03:52:00",0.16919,0.14524,0.23049,0.24454,0.254,0.37877,0.38148,0.34202
"2025-12-18 04:52:00",0.18006,0.1652,0.23793,0.25153,0.28212,0.4241,0.3836,0.34255
"2025-12-18 05:52:00",0.17448,0.15523,0.23423,0.24641,0.30616,0.41069,0.38552,0.34038
"2025-12-18 06:52:00",0.15256,0.13883,0.2284,0.24707,0.31823,0.38682,0.39291,0.34109
"2025-12-18 07:52:00",0.15606,0.1587,0.23461,0.24922,0.32709,0.41144,0.39423,0.32916
"2025-12-18 08:52:00",0.15675,0.16313,0.23558,0.24945,0.31254,0.41621,0.40042,0.32916
"2025-12-18 09:52:00",0.15969,0.167,0.23396,0.24353,0.28521,0.41173,0.3998,0.33742
"2025-12-18 10:52:00",0.16106,0.15698,0.23291,0.24897,0.32518,0.36062,0.39311,0.33031
"2025-12-18 11:52:00",0.15085,0.14229,0.21418,0.23217,0.33809,0.40064,0.40718,0.32896
"2025-12-18 12:52:00",0.15753,0.14109,0.22067,0.23701,0.30711,0.39291,0.39175,0.33399
"2025-12-18 13:52:00",0.16198,0.15362,0.23504,0.24525,0.30048,0.37376,0.39236,0.33882
"2025-12-18 14:52:00",0.16139,0.14087,0.22066,0.23557,0.25955,0.36913,0.389,0.33358
"2025-12-18 15:52:00",0.15807,0.14761,0.22506,0.23978,0.2602,0.36545,0.3831,0.3344
"2025-12-18 16:52:00",0.16929,0.13584,0.22409,0.23961,0.26735,0.37494,0.3749,0.32562
"2025-12-18 17:52:00",0.17754,0.14324,0.23447,0.24843,0.26223,0.35417,0.38292,0.33523
"2025-12-18 18:52:00",0.1638,0.15362,0.23446,0.24328,0.25573,0.36864,0.38263,0.33387
"2025-12-18 19:52:00",0.16856,0.16039,0.2398,0.2549,0.28025,0.38094,0.38451,0.34223
"2025-12-18 20:52:00",0.16467,0.15317,0.24017,0.2506,0.27579,0.38283,0.39088,0.33992
"2025-12-18 21:52:00",0.16453,0.15489,0.23756,0.24519,0.24999,0.36229,0.39247,0.33878
"2025-12-18 22:52:00",0.16771,0.16424,0.23748,0.24832,0.24368,0.38894,0.39182,0.3421
"2025-12-18 23:52:00",0.16928,0.15335,0.23158,0.24347,0.24356,0.38025,0.38835,0.3344
"2025-12-19 00:52:00",0.16186,0.14569,0.23351,0.25053,0.24695,0.35785,0.38708,0.33592
"2025-12-19 01:52:00",0.16841,0.15378,0.23472,0.24525,0.26593,0.37653,0.38467,0.34125
"2025-12-19 02:52:00",0.17049,0.15933,0.23637,0.24827,0.27186,0.36994,0.3853,0.33739
"2025-12-19 03:52:00",0.16153,0.15452,0.23613,0.24657,0.26926,0.39009,0.37812,0.33881
"2025-12-19 04:52:00",0.15975,0.14022,0.22568,0.23556,0.26661,0.38925,0.38694,0.34052
"2025-12-19 05:52:00",0.16609,0.16236,0.24317,0.25326,0.32556,0.38088,0.38586,0.34569
"2025-12-19 06:52:00",0.17671,0.15805,0.2461,0.2498,0.30514,0.39824,0.39461,0.33876
"2025-12-19 07:52:00",0.1703,0.15382,0.23798,0.24515,0.33342,0.3939,0.39809,0.33883
"2025-12-19 08:52:00",0.15386,0.13507,0.22011,0.23535,0.34134,0.40808,0.38895,0.32236
"2025-12-19 09:52:00",0.1876,0.16065,0.23779,0.24777,0.33143,0.38884,0.40366,0.34024
"2025-12-19 10:52:00",0.199,0.16641,0.23815,0.25013,0.32768,0.40202,0.386,0.33353
"2025-12-19 11:52:00",0.17452,0.14398,0.22788,0.24417,0.34359,0.39616,0.4005,0.32846
"2025-12-19 12:52:00",0.17038,0.14201,0.23038,0.24834,0.33749,0.3888,0.38491,0.33471
"2025-12-19 13:52:00",0.19302,0.15801,0.23443,0.24639,0.2805,0.39231,0.40229,0.33673
"2025-12-19 14:52:00",0.1546,0.13354,0.21622,0.23537,0.26089,0.37341,0.38396,0.33061
"2025-12-19 15:52:00",0.20785,0.16484,0.23615,0.25443,0.28564,0.37844,0.37243,0.34626
"2025-12-19 16:52:00",0.19287,0.16374,0.24065,0.25238,0.24481,0.37481,0.38807,0.33682
"2025-12-19 17:52:00",0.19227,0.1665,0.23796,0.24844,0.24901,0.39496,0.38046,0.33402
"2025-12-19 18:52:00",0.18911,0.14342,0.22974,0.24522,0.24403,0.3571,0.38461,0.33412
"2025-12-19 19:52:00",0.19277,0.15151,0.24362,0.25854,0.25432,0.39786,0.38435,0.34678
"2025-12-19 20:52:00",0.1613,0.14291,0.22542,0.24271,0.28269,0.37461,0.38621,0.33687
"2025-12-19 21:52:00",0.00259,0.00271,0.00346,0.00363,0.00345,0.00502,0.00303,0.00324
"2025-12-19 22:52:00",0.20832,0.1899,0.24602,0.24499,0.25985,0.39214,0.36805,0.34858
"2025-12-19 23:52:00",0.13978,0.14044,0.22651,0.23859,0.26875,0.39024,0.37027,0.33713
"2025-12-20 00:52:00",0.00237,0.00264,0.00367,0.00373,0.00369,0.00485,0.0031,0.0034
"2025-12-20 01:52:00",0.00243,0.00232,0.00329,0.00332,0.00299,0.00536,0.00271,0.003
"2025-12-20 02:52:00",0.12217,0.12681,0.23661,0.24092,0.29263,0.33338,0.36926,0.34843
"2025-12-20 03:52:00",0.14745,0.15322,0.233,0.24142,0.25973,0.36499,0.38343,0.3407
"2025-12-20 04:52:00",0.13734,0.12955,0.22771,0.24219,0.2587,0.37187,0.38592,0.34116
"2025-12-20 05:52:00",0.16124,0.14213,0.23575,0.25572,0.27927,0.35725,0.37835,0.34547
"2025-12-20 06:52:00",0.15237,0.13413,0.22307,0.24162,0.2778,0.37625,0.37609,0.33608
"2025-12-20 07:52:00",0.1727,0.14951,0.24172,0.2581,0.28115,0.37811,0.37695,0.3483
"2025-12-20 08:52:00",0.14446,0.1299,0.2121,0.236,0.2648,0.36313,0.381,0.32954
"2025-12-20 09:52:00",0.16598,0.14004,0.22595,0.23999,0.23609,0.36383,0.38975,0.33408
"2025-12-20 10:52:00",0.14784,0.13392,0.2194,0.23713,0.2507,0.35174,0.37394,0.33176
"2025-12-20 11:52:00",0.18375,0.1415,0.23317,0.24924,0.25179,0.36489,0.37672,0.3431
"2025-12-20 12:52:00",0.21395,0.15178,0.23674,0.25087,0.25756,0.37212,0.38019,0.34211
"2025-12-20 13:52:00",0.17269,0.14797,0.23534,0.24856,0.24754,0.37314,0.38097,0.33295
"2025-12-20 14:52:00",0.14392,0.12943,0.21951,0.23992,0.26089,0.36595,0.38095,0.34004
"2025-12-20 15:52:00",0.18021,0.15672,0.2381,0.24855,0.26641,0.34771,0.37594,0.34947
"2025-12-20 16:52:00",0.16944,0.14809,0.24168,0.25688,0.26182,0.36481,0.38447,0.34401
"2025-12-20 17:52:00",0.16376,0.14263,0.23856,0.25321,0.30726,0.36825,0.37661,0.34456
"2025-12-20 18:52:00",0.18307,0.15278,0.23718,0.2482,0.25654,0.35106,0.37836,0.33676
"2025-12-20 19:52:00",0.17735,0.15512,0.23768,0.25306,0.26312,0.33741,0.37095,0.34422
"2025-12-20 20:52:00",0.17687,0.14251,0.2286,0.24426,0.29139,0.33772,0.37937,0.33659
"2025-12-20 21:52:00",0.15736,0.13038,0.21954,0.23321,0.25715,0.35224,0.37106,0.33232
"2025-12-20 22:52:00",0.18686,0.14859,0.23232,0.24592,0.25795,0.38345,0.37559,0.33354
"2025-12-20 23:52:00",0.17389,0.15375,0.23928,0.25351,0.27621,0.38445,0.37307,0.34075
"2025-12-21 00:52:00",0.15161,0.13127,0.21933,0.23556,0.29965,0.34993,0.37302,0.33294
"2025-12-21 01:52:00",0.15166,0.13326,0.22655,0.2416,0.30082,0.36194,0.37283,0.33458
"2025-12-21 02:52:00",0.18916,0.159,0.23692,0.25123,0.26872,0.36663,0.38569,0.3281
"2025-12-21 03:52:00",0.18695,0.15672,0.23481,0.2493,0.28949,0.37589,0.38321,0.33396
"2025-12-21 04:52:00",0.17937,0.14946,0.23659,0.25379,0.3117,0.37496,0.38192,0.33059
"2025-12-21 05:52:00",0.16218,0.13583,0.22838,0.24963,0.30792,0.35639,0.37701,0.33205
"2025-12-21 06:52:00",0.17691,0.15583,0.23172,0.25225,0.31492,0.36195,0.38049,0.32624
"2025-12-21 07:52:00",0.16432,0.13727,0.22738,0.24616,0.31648,0.34279,0.38178,0.32281
"2025-12-21 08:52:00",0.16412,0.14137,0.23137,0.25165,0.30435,0.37465,0.37068,0.32848
"2025-12-21 09:52:00",0.19038,0.15224,0.23405,0.2474,0.29993,0.3791,0.37091,0.32715
"2025-12-21 10:52:00",0.18476,0.14524,0.23574,0.25612,0.30446,0.3929,0.37284,0.33244
"2025-12-21 11:52:00",0.16884,0.13723,0.22215,0.24678,0.31311,0.39003,0.38351,0.32651
"2025-12-21 12:52:00",0.17482,0.1426,0.24107,0.26028,0.31297,0.36722,0.37345,0.3463
"2025-12-21 13:52:00",0.17891,0.14178,0.22726,0.24833,0.33676,0.37266,0.37391,0.34403
"2025-12-21 14:52:00",0.18933,0.14752,0.235,0.25087,0.31664,0.35086,0.37126,0.34172
"2025-12-21 15:52:00",0.18396,0.14737,0.2363,0.25032,0.29857,0.3376,0.37307,0.34159
"2025-12-21 16:52:00",0.14937,0.13143,0.22033,0.24158,0.26912,0.32787,0.38239,0.33653
"2025-12-21 17:52:00",0.15419,0.13172,0.22488,0.24184,0.28544,0.34297,0.36732,0.34374
"2025-12-21 18:52:00",0.19361,0.15315,0.24316,0.25806,0.30039,0.356,0.37755,0.3532
"2025-12-21 19:52:00",0.16208,0.13641,0.23359,0.24991,0.30917,0.34066,0.37206,0.34554
"2025-12-21 20:52:00",0.20476,0.16202,0.23456,0.24952,0.28048,0.33946,0.3801,0.33705
"2025-12-21 21:52:00",0.21546,0.1574,0.24066,0.25058,0.29413,0.36223,0.37153,0.34414
"2025-12-21 22:52:00",0.24019,0.15883,0.23482,0.24329,0.33847,0.33887,0.36961,0.34936
"2025-12-21 23:52:00",0.16529,0.13343,0.23426,0.25026,0.33911,0.32347,0.37215,0.34806
"2025-12-22 00:52:00",0.21012,0.1548,0.23843,0.24856,0.36164,0.33645,0.37478,0.3469
"2025-12-22 01:52:00",0.22191,0.16169,0.23656,0.25079,0.33222,0.34681,0.37341,0.34653
"2025-12-22 02:52:00",0.17021,0.13515,0.22751,0.24359,0.3463,0.33014,0.36815,0.34565
"2025-12-22 03:52:00",0.15862,0.13078,0.22535,0.23954,0.35123,0.33637,0.36596,0.34443
"2025-12-22 04:52:00",0.17236,0.13773,0.23249,0.25166,0.3567,0.33026,0.3805,0.34779
"2025-12-22 05:52:00",0.18925,0.13844,0.23251,0.24899,0.36543,0.3207,0.36833,0.34442
"2025-12-22 06:52:00",0.20226,0.14369,0.2454,0.25649,0.35083,0.32559,0.3695,0.35296
"2025-12-22 07:52:00",0.1587,0.131,0.23553,0.25149,0.34132,0.33717,0.36029,0.35175
"2025-12-22 08:52:00",0.21082,0.15241,0.24729,0.26366,0.33326,0.33493,0.37048,0.34955
"2025-12-22 09:52:00",0.20553,0.15151,0.23725,0.25115,0.33827,0.33421,0.377,0.33954
"2025-12-22 10:52:00",0.2021,0.14886,0.24121,0.25672,0.33989,0.31538,0.37996,0.34728
"2025-12-22 11:52:00",0.19743,0.14586,0.23823,0.25138,0.34494,0.59463,0.37159,0.35031
"2025-12-22 12:52:00",0.1831,0.14788,0.2418,0.25329,0.35876,0.46847,0.37713,0.35443
"2025-12-22 13:52:00",0.21021,0.16414,0.24328,0.25635,0.34397,0.42484,0.38416,0.35068
"2025-12-22 14:52:00",0.18983,0.15374,0.2449,0.25688,0.27999,0.42677,0.37973,0.34922
"2025-12-22 15:52:00",0.15504,0.13331,0.22266,0.24189,0.26788,0.39874,0.37213,0.34254
"2025-12-22 16:52:00",0.22313,0.16896,0.2414,0.25388,0.28329,0.38178,0.37766,0.34635
"2025-12-22 17:52:00",0.15798,0.13657,0.2328,0.24818,0.31329,0.37025,0.37891,0.34942
"2025-12-22 18:52:00",0.20682,0.15832,0.24557,0.25357,0.33057,0.37851,0.37473,0.34839
"2025-12-22 19:52:00",0.20065,0.15027,0.24318,0.25594,0.32586,0.34873,0.36582,0.35243
"2025-12-22 20:52:00",0.15938,0.14269,0.22933,0.24476,0.31906,0.36346,0.3779,0.34291
"2025-12-22 21:52:00",0.23218,0.16518,0.24586,0.25897,0.31829,0.35308,0.38077,0.35787
"2025-12-22 22:52:00",0.15938,0.13735,0.22625,0.24445,0.28895,0.35156,0.37229,0.34432
"2025-12-22 23:52:00",0.21409,0.16073,0.23939,0.25674,0.30452,0.31369,0.38199,0.34381
"2025-12-23 00:52:00",0.15712,0.13966,0.23029,0.24666,0.33182,0.33018,0.37228,0.34271
"2025-12-23 01:52:00",0.20723,0.15786,0.24486,0.25288,0.34011,0.32888,0.37754,0.34322
"2025-12-23 02:52:00",0.20806,0.15218,0.24594,0.25814,0.34363,0.31391,0.38395,0.34333
"2025-12-23 03:52:00",0.20247,0.15299,0.23972,0.25202,0.31858,0.31753,0.37996,0.33852
"2025-12-23 04:52:00",0.18931,0.14099,0.23731,0.25675,0.31697,0.29778,0.38097,0.34126
"2025-12-23 05:52:00",0.21948,0.16324,0.25254,0.26351,0.31959,0.30181,0.38348,0.34351
"2025-12-23 06:52:00",0.21047,0.15194,0.24065,0.25583,0.33068,0.27894,0.37018,0.33937
"2025-12-23 07:52:00",0.15601,0.13291,0.22068,0.23734,0.33573,0.3042,0.37665,0.33119
"2025-12-23 08:52:00",0.22306,0.17317,0.24621,0.2589,0.3149,0.31356,0.39116,0.34529
"2025-12-23 09:52:00",0.17978,0.1527,0.2302,0.24586,0.32524,0.30871,0.37631,0.33348
"2025-12-23 10:52:00",0.19597,0.155,0.23338,0.25263,0.32185,0.31048,0.38032,0.33227
"2025-12-23 11:52:00",0.21295,0.17634,0.23815,0.25352,0.30888,0.33073,0.39419,0.34192
"2025-12-23 12:52:00",0.19465,0.15887,0.23459,0.25087,0.29075,0.33022,0.37799,0.34385
"2025-12-23 13:52:00",0.20198,0.15458,0.23599,0.24982,0.29185,0.32814,0.38202,0.33937
"2025-12-23 14:52:00",0.16063,0.13335,0.21745,0.23955,0.29037,0.346,0.38076,0.33663
"2025-12-23 15:52:00",0.21957,0.15993,0.24774,0.25508,0.27902,0.31824,0.37787,0.3491
"2025-12-23 16:52:00",0.21816,0.17118,0.24917,0.26242,0.27892,0.32408,0.39046,0.34465
"2025-12-23 17:52:00",0.16515,0.13597,0.21665,0.23635,0.26866,0.31769,0.37768,0.33687
"2025-12-23 18:52:00",0.20267,0.14794,0.22878,0.24365,0.2863,0.30555,0.38764,0.33342
"2025-12-23 19:52:00",0.16756,0.13206,0.2234,0.24066,0.27557,0.29063,0.37357,0.33927
"2025-12-23 20:52:00",0.25211,0.16852,0.23893,0.25596,0.28713,0.30999,0.39141,0.34811
"2025-12-23 21:52:00",0.21571,0.15796,0.23711,0.2517,0.31072,0.32312,0.38475,0.3424
"2025-12-23 22:52:00",0.17268,0.14022,0.22815,0.24776,0.28796,0.30566,0.38241,0.34352
"2025-12-23 23:52:00",0.21262,0.15517,0.2339,0.25377,0.2854,0.30834,0.38468,0.33802
"2025-12-24 00:52:00",0.23977,0.16904,0.2516,0.25975,0.28233,0.30123,0.38425,0.34271
"2025-12-24 01:52:00",0.21731,0.17555,0.24445,0.25169,0.27003,0.31553,0.3878,0.34141
"2025-12-24 02:52:00",0.22025,0.16415,0.23399,0.24964,0.26669,0.32759,0.39114,0.33372
"2025-12-24 03:52:00",0.20553,0.14788,0.23048,0.24948,0.26378,0.3103,0.37774,0.34512
"2025-12-24 04:52:00",0.22704,0.1685,0.23835,0.25321,0.27593,0.30835,0.38522,0.34258
"2025-12-24 05:52:00",0.25022,0.16256,0.24755,0.26164,0.27133,0.30228,0.38519,0.34251
"2025-12-24 06:52:00",0.20693,0.1579,0.23126,0.24686,0.27324,0.3057,0.37992,0.33323
"2025-12-24 07:52:00",0.2338,0.16251,0.23805,0.25321,0.26845,0.28045,0.38778,0.33922
"2025-12-24 08:52:00",0.24158,0.16403,0.23607,0.24949,0.28625,0.28527,0.38432,0.34144
"2025-12-24 09:52:00",0.22532,0.15995,0.23595,0.25108,0.2833,0.29449,0.38641,0.33435
"2025-12-24 10:52:00",0.21007,0.16143,0.23471,0.25059,0.28054,0.28665,0.38369,0.3372
"2025-12-24 11:52:00",0.15671,0.14032,0.22246,0.2402,0.27402,0.30309,0.37418,0.33748
"2025-12-24 12:52:00",0.15788,0.13924,0.21981,0.23631,0.26546,0.29271,0.37701,0.33357
"2025-12-24 13:52:00",0.17283,0.14228,0.22765,0.2456,0.26381,0.2863,0.37204,0.34056
"2025-12-24 14:52:00",0.18751,0.1442,0.22579,0.24332,0.27238,0.29399,0.38029,0.33812
